,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
1206,48,201,520602,1400000US48201520602,48201520602,5206.02,CT,1347245,0
1207,48,201,541500,1400000US48201541500,48201541500,5415.0,CT,3073279,3287
1208,48,201,552101,1400000US48201552101,48201552101,5521.01,CT,2328980,42260
1210,48,439,104702,1400000US48439104702,48439104702,1047.02,CT,3400238,0
1211,48,439,105510,1400000US48439105510,48439105510,1055.1,CT,3854723,0
1212,48,439,111202,1400000US48439111202,48439111202,1112.02,CT,4016184,27723
1213,48,439,111552,1400000US48439111552,48439111552,1115.52,CT,2633641,0
1214,48,439,113633,1400000US48439113633,48439113633,1136.33,CT,2997335,9936
1215,48,439,113925,1400000US48439113925,48439113925,1139.25,CT,1430068,0
1216,48,453,603,1400000US48453000603,48453000603,6.03,CT,790189,0
1217,48,453,1303,1400000US48453001303,48453001303,13.03,CT,1696295,43869
1218,48,453,1746,1400000US48453001746,48453001746,17.46,CT,2514693,0
1227,48,201,210100,1400000US48201210100,48201210100,2101.0,CT,662529,36430
1228,48,201,210900,1400000US48201210900,48201210900,2109.0,CT,1260606,0
1229,48,201,251200,1400000US48201251200,48201251200,2512.0,CT,3462369,23009
1232,48,201,311000,1400000US48201311000,48201311000,3110.0,CT,2323969,126219
1233,48,201,312900,1400000US48201312900,48201312900,3129.0,CT,1423369,17273
1234,48,201,323500,1400000US48201323500,48201323500,3235.0,CT,2671780,738
1235,48,201,341302,1400000US48201341302,48201341302,3413.02,CT,1972708,65745
1236,48,201,411600,1400000US48201411600,48201411600,4116.0,CT,1364720,0
1237,48,201,421800,1400000US48201421800,48201421800,4218.0,CT,1169971,6636
1238,48,201,432001,1400000US48201432001,48201432001,4320.01,CT,1440820,0
1239,48,201,452500,1400000US48201452500,48201452500,4525.0,CT,3168777,0
1241,48,029,121117,1400000US48029121117,48029121117,1211.17,CT,2436933,17700
1242,48,029,131504,1400000US48029131504,48029131504,1315.04,CT,4200107,0
1243,48,029,151302,1400000US48029151302,48029151302,1513.02,CT,3266262,1622
1244,48,085,30509,1400000US48085030509,48085030509,305.09,CT,1042563,0
1245,48,085,30521,1400000US48085030521,48085030521,305.21,CT,2439559,0
1246,48,085,31410,1400000US48085031410,48085031410,314.1,CT,4062193,49136
1247,48,453,2113,1400000US48453002113,48453002113,21.13,CT,2055522,0
1248,48,491,20318,1400000US48491020318,48491020318,203.18,CT,7192538,1327
1249,48,029,171401,1400000US48029171401,48029171401,1714.01,CT,1944789,13846
1250,48,029,181720,1400000US48029181720,48029181720,1817.2,CT,1973173,4322
1251,48,029,181820,1400000US48029181820,48029181820,1818.2,CT,7175223,17512
1253,48,201,230600,1400000US48201230600,48201230600,2306.0,CT,2166516,0
1261,48,061,12504,1400000US48061012504,48061012504,125.04,CT,10337423,311293
1264,48,061,13206,1400000US48061013206,48061013206,132.06,CT,1504372,79861
1265,48,085,30302,1400000US48085030302,48085030302,303.02,CT,15288684,413592
1266,48,201,230500,1400000US48201230500,48201230500,2305.0,CT,3460034,355
1267,48,201,233101,1400000US48201233101,48201233101,2331.01,CT,1734307,0
1268,48,491,20319,1400000US48491020319,48491020319,203.19,CT,5303985,122664
1269,48,491,20507,1400000US48491020507,48491020507,205.07,CT,1505635,890
1270,48,491,21503,1400000US48491021503,48491021503,215.03,CT,3028290,28537
1271,48,029,121121,1400000US48029121121,48029121121,1211.21,CT,2494233,4829
1273,48,201,330301,1400000US48201330301,48201330301,3303.01,CT,3184410,3814
1274,48,113,19026,1400000US48113019026,48113019026,190.26,CT,2720894,0
1278,48,061,10700,1400000US48061010700,48061010700,107.0,CT,2144453,65673
1279,48,183,980000,1400000US48183980000,48183980000,9800.0,CT,5963593,41590
1280,48,201,220500,1400000US48201220500,48201220500,2205.0,CT,2402062,0
1281,48,201,251503,1400000US48201251503,48201251503,2515.03,CT,928677,565
1282,48,085,31714,1400000US48085031714,48085031714,317.14,CT,1429821,650
1283,48,085,31806,1400000US48085031806,48085031806,318.06,CT,1257049,0
1284,48,113,201,1400000US48113000201,48113000201,2.01,CT,1762502,0
1285,48,085,31624,1400000US48085031624,48085031624,316.24,CT,1372395,0
1286,48,201,253000,1400000US48201253000,48201253000,2530.0,CT,14985332,2313824
1287,48,201,311300,1400000US48201311300,48201311300,3113.0,CT,1464637,0
1288,48,201,432902,1400000US48201432902,48201432902,4329.02,CT,1505300,17875
1290,48,309,2498,1400000US48309002498,48309002498,24.98,CT,3528265,0
1295,48,113,14310,1400000US48113014310,48113014310,143.1,CT,1881326,2461
1296,48,113,16618,1400000US48113016618,48113016618,166.18,CT,4288528,0
1297,48,201,540200,1400000US48201540200,48201540200,5402.0,CT,2504499,1333
1298,48,201,542800,1400000US48201542800,48201542800,5428.0,CT,8949597,56784
1299,48,201,551000,1400000US48201551000,48201551000,5510.0,CT,1111001,0
1300,48,113,17606,1400000US48113017606,48113017606,176.06,CT,4135632,0
1301,48,113,18135,1400000US48113018135,48113018135,181.35,CT,2943591,2064328
1302,48,113,19032,1400000US48113019032,48113019032,190.32,CT,1280709,0
1305,48,029,141000,1400000US48029141000,48029141000,1410.0,CT,1797042,0
1306,48,029,150900,1400000US48029150900,48029150900,1509.0,CT,2754409,0
1307,48,439,111018,1400000US48439111018,48439111018,1110.18,CT,33714681,57227
1308,48,439,111521,1400000US48439111521,48439111521,1115.21,CT,2685851,0
1309,48,439,113109,1400000US48439113109,48439113109,1131.09,CT,2490155,0
1310,48,113,6301,1400000US48113006301,48113006301,63.01,CT,2527326,0
1311,48,113,7804,1400000US48113007804,48113007804,78.04,CT,2931155,0
1312,48,113,9604,1400000US48113009604,48113009604,96.04,CT,2374786,11955
1313,48,201,422000,1400000US48201422000,48201422000,4220.0,CT,1462391,0
1314,48,201,431501,1400000US48201431501,48201431501,4315.01,CT,1033742,0
1316,48,491,21507,1400000US48491021507,48491021507,215.07,CT,13836412,455304
1322,48,029,180504,1400000US48029180504,48029180504,1805.04,CT,1675492,68501
1324,48,439,113509,1400000US48439113509,48439113509,1135.09,CT,2507287,0
1325,48,439,113607,1400000US48439113607,48439113607,1136.07,CT,2015827,0
1326,48,085,31623,1400000US48085031623,48085031623,316.23,CT,1827879,0
1327,48,113,4202,1400000US48113004202,48113004202,42.02,CT,1273609,2179
1328,48,201,432200,1400000US48201432200,48201432200,4322.0,CT,1674594,0
1329,48,201,433003,1400000US48201433003,48201433003,4330.03,CT,925070,0
1330,48,201,450400,1400000US48201450400,48201450400,4504.0,CT,1942247,12976
1331,48,113,12601,1400000US48113012601,48113012601,126.01,CT,2215506,0
1332,48,113,13711,1400000US48113013711,48113013711,137.11,CT,573847,0
1333,48,113,14116,1400000US48113014116,48113014116,141.16,CT,2699094,0
1334,48,201,454100,1400000US48201454100,48201454100,4541.0,CT,1732676,6693
1335,48,201,521900,1400000US48201521900,48201521900,5219.0,CT,3812803,8680
1336,48,201,533600,1400000US48201533600,48201533600,5336.0,CT,3513757,19223
1337,48,201,431101,1400000US48201431101,48201431101,4311.01,CT,837804,0
1339,48,029,121108,1400000US48029121108,48029121108,1211.08,CT,4175578,1526
1340,48,121,21727,1400000US48121021727,48121021727,217.27,CT,9392037,4645
1342,48,139,61700,1400000US48139061700,48139061700,617.0,CT,336443116,5495333
1348,48,439,113918,1400000US48439113918,48439113918,1139.18,CT,1631459,0
1349,48,439,121611,1400000US48439121611,48439121611,1216.11,CT,3003372,0
1357,48,439,101402,1400000US48439101402,48439101402,1014.02,CT,2132953,0
1363,48,121,21301,1400000US48121021301,48121021301,213.01,CT,1402848,0
1364,48,121,21628,1400000US48121021628,48121021628,216.28,CT,2777702,0
1366,48,113,701,1400000US48113000701,48113000701,7.01,CT,886663,0
1367,48,113,1301,1400000US48113001301,48113001301,13.01,CT,1058164,0
1368,48,201,332100,1400000US48201332100,48201332100,3321.0,CT,1074665,0
1369,48,201,334001,1400000US48201334001,48201334001,3340.01,CT,1337296,9770
1373,48,231,960800,1400000US48231960800,48231960800,9608.0,CT,14662681,24541
1375,48,453,1804,1400000US48453001804,48453001804,18.04,CT,2193638,0
1376,48,453,1862,1400000US48453001862,48453001862,18.62,CT,4101034,0
1377,48,029,191406,1400000US48029191406,48029191406,1914.06,CT,4726457,0
1378,48,029,980002,1400000US48029980002,48029980002,9800.02,CT,1557844,0
1385,48,029,151700,1400000US48029151700,48029151700,1517.0,CT,6264912,39771
1386,48,029,160702,1400000US48029160702,48029160702,1607.02,CT,2935416,0
1392,48,439,104603,1400000US48439104603,48439104603,1046.03,CT,2484889,0
1394,48,439,106513,1400000US48439106513,48439106513,1065.13,CT,2712002,27889
1396,48,453,1718,1400000US48453001718,48453001718,17.18,CT,3519720,0
1397,48,029,171302,1400000US48029171302,48029171302,1713.02,CT,1873871,0
1398,48,029,180701,1400000US48029180701,48029180701,1807.01,CT,2912163,9486
1400,48,113,19041,1400000US48113019041,48113019041,190.41,CT,1257411,0
1402,48,251,130410,1400000US48251130410,48251130410,1304.1,CT,89947348,409521
1403,48,251,130800,1400000US48251130800,48251130800,1308.0,CT,4939144,17688
1404,48,251,131000,1400000US48251131000,48251131000,1310.0,CT,4341098,12648
1406,48,201,252000,1400000US48201252000,48201252000,2520.0,CT,40331118,15715800
1407,48,201,252400,1400000US48201252400,48201252400,2524.0,CT,5321543,3697
1408,48,201,252700,1400000US48201252700,48201252700,2527.0,CT,47009936,380256
1409,48,201,253200,1400000US48201253200,48201253200,2532.0,CT,36355676,455866
1410,48,201,253700,1400000US48201253700,48201253700,2537.0,CT,4066430,9797
1411,48,201,555100,1400000US48201555100,48201555100,5551.0,CT,7526102,24183
1412,48,201,555302,1400000US48201555302,48201555302,5553.02,CT,19374285,192051
1413,48,201,555401,1400000US48201555401,48201555401,5554.01,CT,13387520,119127
1414,48,113,5000,1400000US48113005000,48113005000,50.0,CT,1416298,0
1415,48,201,554301,1400000US48201554301,48201554301,5543.01,CT,5471492,75068
1416,48,201,554401,1400000US48201554401,48201554401,5544.01,CT,14760363,332245
1417,48,201,554402,1400000US48201554402,48201554402,5544.02,CT,14145820,163830
1418,48,201,554600,1400000US48201554600,48201554600,5546.0,CT,3643716,10852
1419,48,201,554700,1400000US48201554700,48201554700,5547.0,CT,4595911,1375
1420,48,201,554801,1400000US48201554801,48201554801,5548.01,CT,14277935,84141
1421,48,201,554903,1400000US48201554903,48201554903,5549.03,CT,13198198,615845
1422,48,201,554102,1400000US48201554102,48201554102,5541.02,CT,4504320,14115
1423,48,201,554200,1400000US48201554200,48201554200,5542.0,CT,7027607,132848
1425,48,491,20506,1400000US48491020506,48491020506,205.06,CT,3856345,640
1431,48,439,113623,1400000US48439113623,48439113623,1136.23,CT,2355511,4065
1432,48,439,113629,1400000US48439113629,48439113629,1136.29,CT,2379905,0
1433,48,439,113631,1400000US48439113631,48439113631,1136.31,CT,2877789,25936
1434,48,439,113632,1400000US48439113632,48439113632,1136.32,CT,4982495,9219
1435,48,439,113703,1400000US48439113703,48439113703,1137.03,CT,17754010,9191767
1436,48,439,113707,1400000US48439113707,48439113707,1137.07,CT,6160952,1105040
1437,48,439,113711,1400000US48439113711,48439113711,1137.11,CT,1824414,0
1438,48,085,31628,1400000US48085031628,48085031628,316.28,CT,1872301,0
1439,48,085,31633,1400000US48085031633,48085031633,316.33,CT,1509287,0
1440,48,085,31640,1400000US48085031640,48085031640,316.4,CT,3943108,0
1441,48,085,31643,1400000US48085031643,48085031643,316.43,CT,2187045,0
1442,48,085,31654,1400000US48085031654,48085031654,316.54,CT,1812574,0
1443,48,491,20604,1400000US48491020604,48491020604,206.04,CT,33625721,162538
1444,48,491,20703,1400000US48491020703,48491020703,207.03,CT,9811394,42401
1448,48,029,121504,1400000US48029121504,48029121504,1215.04,CT,3892085,1624
1449,48,029,121506,1400000US48029121506,48029121506,1215.06,CT,2580675,16547
1450,48,029,121605,1400000US48029121605,48029121605,1216.05,CT,2834495,94451
1451,48,029,150800,1400000US48029150800,48029150800,1508.0,CT,4300488,124244
1452,48,491,20805,1400000US48491020805,48491020805,208.05,CT,77252553,251127
1455,48,085,31613,1400000US48085031613,48085031613,316.13,CT,3270927,0
1456,48,029,151900,1400000US48029151900,48029151900,1519.0,CT,36266937,3283163
1457,48,085,31100,1400000US48085031100,48085031100,311.0,CT,199520644,29891019
1458,48,085,31310,1400000US48085031310,48085031310,313.1,CT,16244668,2460737
1459,48,085,31315,1400000US48085031315,48085031315,313.15,CT,14425362,538005
1460,48,029,170101,1400000US48029170101,48029170101,1701.01,CT,1145746,50944
1461,48,085,31656,1400000US48085031656,48085031656,316.56,CT,5522048,103396
1462,48,085,31663,1400000US48085031663,48085031663,316.63,CT,1478468,0
1463,48,085,31706,1400000US48085031706,48085031706,317.06,CT,1800108,23911
1464,48,085,31720,1400000US48085031720,48085031720,317.2,CT,512932,0
1465,48,085,31805,1400000US48085031805,48085031805,318.05,CT,5445725,37240
1466,48,085,32004,1400000US48085032004,48085032004,320.04,CT,2707398,0
1469,48,029,161303,1400000US48029161303,48029161303,1613.03,CT,1183190,0
1470,48,029,161801,1400000US48029161801,48029161801,1618.01,CT,2208973,7983
1471,48,029,152100,1400000US48029152100,48029152100,1521.0,CT,111642072,245863
1472,48,029,160100,1400000US48029160100,48029160100,1601.0,CT,2492063,115558
1473,48,029,160701,1400000US48029160701,48029160701,1607.01,CT,2638844,0
1474,48,029,161100,1400000US48029161100,48029161100,1611.0,CT,10119423,16207
1479,48,113,404,1400000US48113000404,48113000404,4.04,CT,991694,0
1480,48,113,406,1400000US48113000406,48113000406,4.06,CT,6032765,530047
1486,48,183,600,1400000US48183000600,48183000600,6.0,CT,10336489,0
1487,48,183,1100,1400000US48183001100,48183001100,11.0,CT,7842152,0
1488,48,183,1300,1400000US48183001300,48183001300,13.0,CT,3193466,0
1489,48,183,10301,1400000US48183010301,48183010301,103.01,CT,9891838,0
1490,48,183,10700,1400000US48183010700,48183010700,107.0,CT,18897597,0
1492,48,251,130207,1400000US48251130207,48251130207,1302.07,CT,26932567,30906
1493,48,113,19021,1400000US48113019021,48113019021,190.21,CT,2543406,0
1494,48,113,19027,1400000US48113019027,48113019027,190.27,CT,5174338,12969
1495,48,113,19035,1400000US48113019035,48113019035,190.35,CT,1064171,0
1496,48,113,19040,1400000US48113019040,48113019040,190.4,CT,5340649,1149
1497,48,121,21403,1400000US48121021403,48121021403,214.03,CT,24247970,20846615
1498,48,113,9303,1400000US48113009303,48113009303,93.03,CT,5125596,490842
1499,48,113,9607,1400000US48113009607,48113009607,96.07,CT,2356308,0
1500,48,113,9701,1400000US48113009701,48113009701,97.01,CT,2545829,0
1501,48,113,9900,1400000US48113009900,48113009900,99.0,CT,23368815,1149324
1507,48,029,150400,1400000US48029150400,48029150400,1504.0,CT,1418892,0
1509,48,201,232500,1400000US48201232500,48201232500,2325.0,CT,11446550,90689
1510,48,201,554001,1400000US48201554001,48201554001,5540.01,CT,3325025,33103
1514,48,231,961200,1400000US48231961200,48231961200,9612.0,CT,12668833,113634
1517,48,139,60207,1400000US48139060207,48139060207,602.07,CT,20777853,24638
1518,48,139,60212,1400000US48139060212,48139060212,602.12,CT,19453624,0
1519,48,139,60701,1400000US48139060701,48139060701,607.01,CT,33536484,1233294
1520,48,201,232702,1400000US48201232702,48201232702,2327.02,CT,4374344,146205
1521,48,201,233102,1400000US48201233102,48201233102,2331.02,CT,2444347,2549
1522,48,201,233702,1400000US48201233702,48201233702,2337.02,CT,2494580,0
1523,48,201,240100,1400000US48201240100,48201240100,2401.0,CT,3585243,3809
1524,48,201,240902,1400000US48201240902,48201240902,2409.02,CT,11954146,279912
1531,48,201,453200,1400000US48201453200,48201453200,4532.0,CT,1762525,0
1532,48,201,453501,1400000US48201453501,48201453501,4535.01,CT,1531214,1663
1533,48,201,454301,1400000US48201454301,48201454301,4543.01,CT,3951180,6490
1534,48,201,454400,1400000US48201454400,48201454400,4544.0,CT,32784987,1131223
1535,48,201,454600,1400000US48201454600,48201454600,4546.0,CT,3348804,0
1536,48,201,454800,1400000US48201454800,48201454800,4548.0,CT,2934374,5076
1537,48,201,510200,1400000US48201510200,48201510200,5102.0,CT,3538640,49308
1538,48,201,510600,1400000US48201510600,48201510600,5106.0,CT,2084194,5038
1539,48,231,961501,1400000US48231961501,48231961501,9615.01,CT,102645755,390277
1542,48,257,50704,1400000US48257050704,48257050704,507.04,CT,157020778,1147940
1544,48,251,130211,1400000US48251130211,48251130211,1302.11,CT,39994964,118225
1545,48,251,130213,1400000US48251130213,48251130213,1302.13,CT,51389319,390612
1549,48,029,131507,1400000US48029131507,48029131507,1315.07,CT,2165639,781
1550,48,201,552200,1400000US48201552200,48201552200,5522.0,CT,9982491,49844
1551,48,201,552601,1400000US48201552601,48201552601,5526.01,CT,2911909,4263
1552,48,201,552700,1400000US48201552700,48201552700,5527.0,CT,4969806,36423
1553,48,201,553001,1400000US48201553001,48201553001,5530.01,CT,4681053,56526
1554,48,201,553403,1400000US48201553403,48201553403,5534.03,CT,6615326,42780
1561,48,231,960200,1400000US48231960200,48231960200,9602.0,CT,127302096,433634
1564,48,029,131601,1400000US48029131601,48029131601,1316.01,CT,51576428,603743
1566,48,113,18503,1400000US48113018503,48113018503,185.03,CT,723769,0
1567,48,113,18801,1400000US48113018801,48113018801,188.01,CT,3409122,4045
1568,48,113,19018,1400000US48113019018,48113019018,190.18,CT,1480187,0
1571,48,029,131615,1400000US48029131615,48029131615,1316.15,CT,10578014,186198
1572,48,029,140700,1400000US48029140700,48029140700,1407.0,CT,1837262,0
1573,48,029,140900,1400000US48029140900,48029140900,1409.0,CT,1189812,0
1574,48,113,18126,1400000US48113018126,48113018126,181.26,CT,3089604,24625
1575,48,113,18132,1400000US48113018132,48113018132,181.32,CT,4078643,18286
1576,48,113,18139,1400000US48113018139,48113018139,181.39,CT,7005539,83063
1577,48,113,18402,1400000US48113018402,48113018402,184.02,CT,2432764,0
1582,48,257,50203,1400000US48257050203,48257050203,502.03,CT,51794937,489368
1583,48,257,50205,1400000US48257050205,48257050205,502.05,CT,41644030,884380
1587,48,251,130304,1400000US48251130304,48251130304,1303.04,CT,28705770,275985
1588,48,201,241102,1400000US48201241102,48201241102,2411.02,CT,6593570,0
1589,48,201,241500,1400000US48201241500,48201241500,2415.0,CT,33275574,168753
1590,48,201,250401,1400000US48201250401,48201250401,2504.01,CT,4694546,0
1591,48,201,250702,1400000US48201250702,48201250702,2507.02,CT,3002588,0
1603,48,029,130600,1400000US48029130600,48029130600,1306.0,CT,2035045,0
1604,48,029,130800,1400000US48029130800,48029130800,1308.0,CT,8491140,21018
1605,48,029,131000,1400000US48029131000,48029131000,1310.0,CT,5560603,0
1606,48,029,131200,1400000US48029131200,48029131200,1312.0,CT,4844271,5480
1607,48,029,131402,1400000US48029131402,48029131402,1314.02,CT,9621396,103203
1608,48,113,15303,1400000US48113015303,48113015303,153.03,CT,5647155,3554
1609,48,113,15304,1400000US48113015304,48113015304,153.04,CT,16938244,170370
1610,48,113,15700,1400000US48113015700,48113015700,157.0,CT,3470505,135691
1611,48,113,16100,1400000US48113016100,48113016100,161.0,CT,6663255,0
1612,48,113,16401,1400000US48113016401,48113016401,164.01,CT,8196646,19552
1619,48,439,111310,1400000US48439111310,48439111310,1113.1,CT,6145996,4936
1620,48,439,111406,1400000US48439111406,48439111406,1114.06,CT,7353097,0
1621,48,113,16410,1400000US48113016410,48113016410,164.1,CT,4242731,0
1622,48,113,12210,1400000US48113012210,48113012210,122.1,CT,1174023,0
1623,48,113,12500,1400000US48113012500,48113012500,125.0,CT,3128224,0
1624,48,113,16624,1400000US48113016624,48113016624,166.24,CT,7485872,23955
1625,48,113,16802,1400000US48113016802,48113016802,168.02,CT,37114519,131606
1628,48,439,113803,1400000US48439113803,48439113803,1138.03,CT,2518033,0
1630,48,201,412800,1400000US48201412800,48201412800,4128.0,CT,2037159,1562
1631,48,201,413201,1400000US48201413201,48201413201,4132.01,CT,467640,16031
1632,48,201,413300,1400000US48201413300,48201413300,4133.0,CT,3161428,40060
1633,48,201,420200,1400000US48201420200,48201420200,4202.0,CT,1639658,1365
1634,48,201,420300,1400000US48201420300,48201420300,4203.0,CT,2396613,9491
1635,48,201,421102,1400000US48201421102,48201421102,4211.02,CT,838969,0
1638,48,029,180902,1400000US48029180902,48029180902,1809.02,CT,2983506,0
1639,48,029,181301,1400000US48029181301,48029181301,1813.01,CT,1434174,3067
1642,48,201,231300,1400000US48201231300,48201231300,2313.0,CT,4809513,2664
1643,48,201,231800,1400000US48201231800,48201231800,2318.0,CT,2806542,16758
1644,48,201,311100,1400000US48201311100,48201311100,3111.0,CT,2453772,282439
1645,48,113,1102,1400000US48113001102,48113001102,11.02,CT,878249,0
1646,48,113,1502,1400000US48113001502,48113001502,15.02,CT,1044743,0
1647,48,113,1703,1400000US48113001703,48113001703,17.03,CT,678997,0
1648,48,113,2500,1400000US48113002500,48113002500,25.0,CT,4202731,0
1649,48,113,2702,1400000US48113002702,48113002702,27.02,CT,1067325,0
1650,48,113,4500,1400000US48113004500,48113004500,45.0,CT,1990309,5514
1651,48,113,4700,1400000US48113004700,48113004700,47.0,CT,966092,0
1652,48,113,6001,1400000US48113006001,48113006001,60.01,CT,1188588,0
1653,48,113,6100,1400000US48113006100,48113006100,61.0,CT,2555319,0
1654,48,113,6700,1400000US48113006700,48113006700,67.0,CT,2718450,0
1655,48,113,7201,1400000US48113007201,48113007201,72.01,CT,1330032,0
1656,48,113,7302,1400000US48113007302,48113007302,73.02,CT,3672875,14751
1657,48,113,7805,1400000US48113007805,48113007805,78.05,CT,2692556,0
1661,48,201,455101,1400000US48201455101,48201455101,4551.01,CT,2732097,0
1668,48,439,111542,1400000US48439111542,48439111542,1115.42,CT,2491520,0
1669,48,439,111547,1400000US48439111547,48439111547,1115.47,CT,10353440,26182
1670,48,439,111549,1400000US48439111549,48439111549,1115.49,CT,7155433,0
1678,48,439,113108,1400000US48439113108,48439113108,1131.08,CT,5523840,17497
1679,48,439,113111,1400000US48439113111,48439113111,1131.11,CT,1419269,0
1680,48,439,113213,1400000US48439113213,48439113213,1132.13,CT,3642423,0
1681,48,439,113221,1400000US48439113221,48439113221,1132.21,CT,2818036,0
1686,48,085,30305,1400000US48085030305,48085030305,303.05,CT,216929935,2878193
1687,48,085,30514,1400000US48085030514,48085030514,305.14,CT,4075218,4783
1688,48,201,421300,1400000US48201421300,48201421300,4213.0,CT,1484476,0
1689,48,201,422100,1400000US48201422100,48201422100,4221.0,CT,2399121,0
1690,48,201,422301,1400000US48201422301,48201422301,4223.01,CT,905896,0
1691,48,201,422800,1400000US48201422800,48201422800,4228.0,CT,2300680,0
1692,48,201,423202,1400000US48201423202,48201423202,4232.02,CT,1454407,1801
1693,48,201,423302,1400000US48201423302,48201423302,4233.02,CT,2045380,0
1694,48,201,430100,1400000US48201430100,48201430100,4301.0,CT,4368468,37329
1695,48,201,430300,1400000US48201430300,48201430300,4303.0,CT,5164598,1233
1697,48,201,543001,1400000US48201543001,48201543001,5430.01,CT,108756726,3188845
1698,48,201,550100,1400000US48201550100,48201550100,5501.0,CT,3490745,11047
1707,48,439,111506,1400000US48439111506,48439111506,1115.06,CT,4334618,0
1708,48,439,111524,1400000US48439111524,48439111524,1115.24,CT,3947813,0
1709,48,439,111529,1400000US48439111529,48439111529,1115.29,CT,2137145,0
1710,48,439,111540,1400000US48439111540,48439111540,1115.4,CT,6113934,1465
1716,48,201,520300,1400000US48201520300,48201520300,5203.0,CT,1480160,0
1717,48,201,520500,1400000US48201520500,48201520500,5205.0,CT,7495604,0
1718,48,201,520700,1400000US48201520700,48201520700,5207.0,CT,1967674,0
1719,48,201,521500,1400000US48201521500,48201521500,5215.0,CT,2033796,0
1720,48,201,521700,1400000US48201521700,48201521700,5217.0,CT,5491209,839
1721,48,201,522302,1400000US48201522302,48201522302,5223.02,CT,1295272,0
1722,48,201,530200,1400000US48201530200,48201530200,5302.0,CT,3533268,18067
1724,48,201,350801,1400000US48201350801,48201350801,3508.01,CT,1869682,23188
1725,48,201,410600,1400000US48201410600,48201410600,4106.0,CT,1011530,0
1726,48,201,411000,1400000US48201411000,48201411000,4110.0,CT,1453461,0
1727,48,201,411200,1400000US48201411200,48201411200,4112.0,CT,3402638,89317
1728,48,201,411800,1400000US48201411800,48201411800,4118.0,CT,2151726,0
1729,48,201,411900,1400000US48201411900,48201411900,4119.0,CT,1809626,0
1730,48,201,412200,1400000US48201412200,48201412200,4122.0,CT,2396127,16217
1736,48,201,412400,1400000US48201412400,48201412400,4124.0,CT,1688407,0
1737,48,201,412600,1400000US48201412600,48201412600,4126.0,CT,1211496,454
1738,48,213,951200,1400000US48213951200,48213951200,9512.0,CT,16344814,71122
1741,48,201,530900,1400000US48201530900,48201530900,5309.0,CT,2001026,0
1756,48,061,13402,1400000US48061013402,48061013402,134.02,CT,815464,0
1757,48,061,13903,1400000US48061013903,48061013903,139.03,CT,1184335,0
1758,48,085,30519,1400000US48085030519,48085030519,305.19,CT,27367217,378062
1760,48,113,15000,1400000US48113015000,48113015000,150.0,CT,8293503,3227
1761,48,113,15100,1400000US48113015100,48113015100,151.0,CT,3593282,215958
1762,48,113,15206,1400000US48113015206,48113015206,152.06,CT,1445146,0
1764,48,201,534003,1400000US48201534003,48201534003,5340.03,CT,1307329,0
1765,48,201,534201,1400000US48201534201,48201534201,5342.01,CT,3493200,593
1766,48,201,540800,1400000US48201540800,48201540800,5408.0,CT,9545671,31503
1767,48,201,541001,1400000US48201541001,48201541001,5410.01,CT,5319183,33615
1768,48,201,541003,1400000US48201541003,48201541003,5410.03,CT,7228427,62399
1769,48,201,541300,1400000US48201541300,48201541300,5413.0,CT,5306892,22285
1770,48,201,541700,1400000US48201541700,48201541700,5417.0,CT,21251129,97802
1771,48,085,30601,1400000US48085030601,48085030601,306.01,CT,8294435,99857
1772,48,085,30604,1400000US48085030604,48085030604,306.04,CT,4734062,99064
1773,48,085,30702,1400000US48085030702,48085030702,307.02,CT,3342944,0
1774,48,085,31003,1400000US48085031003,48085031003,310.03,CT,28073096,173495
1775,48,309,4000,1400000US48309004000,48309004000,40.0,CT,441923859,552811
1776,48,139,60803,1400000US48139060803,48139060803,608.03,CT,35334089,319084
1777,48,139,61600,1400000US48139061600,48139061600,616.0,CT,21443444,96084
1780,48,061,13102,1400000US48061013102,48061013102,131.02,CT,3325567,174250
1781,48,201,542301,1400000US48201542301,48201542301,5423.01,CT,5956487,15456
1782,48,201,542500,1400000US48201542500,48201542500,5425.0,CT,4333436,0
1794,48,061,13203,1400000US48061013203,48061013203,132.03,CT,1074566,3034
1795,48,061,13309,1400000US48061013309,48061013309,133.09,CT,958345,12908
1796,48,439,106600,1400000US48439106600,48439106600,1066.0,CT,3664124,0
1797,48,439,110302,1400000US48439110302,48439110302,1103.02,CT,2929020,0
1798,48,439,110701,1400000US48439110701,48439110701,1107.01,CT,5029791,5586
1799,48,439,110806,1400000US48439110806,48439110806,1108.06,CT,12277379,25828
1800,48,439,111005,1400000US48439111005,48439111005,1110.05,CT,7471609,0
1801,48,439,111011,1400000US48439111011,48439111011,1110.11,CT,4795302,19172
1802,48,439,111017,1400000US48439111017,48439111017,1110.17,CT,14812342,81235
1803,48,439,111102,1400000US48439111102,48439111102,1111.02,CT,5869636,0
1804,48,439,111306,1400000US48439111306,48439111306,1113.06,CT,12555068,0
1806,48,029,121809,1400000US48029121809,48029121809,1218.09,CT,1967458,0
1807,48,029,121811,1400000US48029121811,48029121811,1218.11,CT,2651247,1357
1808,48,029,121910,1400000US48029121910,48029121910,1219.1,CT,28604959,117752
1809,48,029,130300,1400000US48029130300,48029130300,1303.0,CT,1209475,0
1810,48,029,130500,1400000US48029130500,48029130500,1305.0,CT,2284380,0
