,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
41,"Census Tract 170, San Francisco County, California",4268,2230,847,1.4,62.0,1.91,2.43,19.3,0,-666666666.0,-666666666.0,0.4,2.2,85.9,1.9,75.8,15.4,16.3,2.7,73.7,4.8,5.6,9.7,31.6,0.0,2.4,0.0,8.7,45.0,242998,19.7,0.0,0.6,62.0,103261,121659,107188,93.2,93.2,1.2,0.0,0.0,-666666666.0,2390,93.3,0.0,3.8,2390,06,075,017000,14.3,0.0,9.7,11.7,2230,55.0,1003,1.99,1.6,30.1,0.0,0.0,0.0,29.3,3942,2504,3.6,14.3,0.0,4.0,82.3,4268,46,4695,low,469547,0.0108
42,"Census Tract 180, San Francisco County, California",3091,1289,448,2.2,65.2,1.75,2.35,16.0,9,0.0,100.0,7.3,3.0,58.7,1.4,69.6,25.7,8.2,9.6,77.5,8.1,8.8,10.0,39.5,0.0,3.1,2.6,3.4,34.4,180990,7.2,1.6,0.0,53.3,76397,115536,103068,72.9,72.9,3.6,0.0,0.0,-666666666.0,1575,81.8,7.6,13.4,1575,06,075,018000,62.3,3.3,21.7,27.8,1289,42.1,746,1.79,11.6,15.2,0.0,0.7,0.0,56.5,4001,2553,1.5,9.8,1.2,2.6,56.6,3091,93,93259,high,937021,0.0301
43,"Census Tract 215, San Francisco County, California",5435,2466,1110,4.8,55.0,2.17,2.94,13.7,0,0.0,0.0,1.1,4.5,82.4,1.4,78.6,28.2,15.3,5.9,71.0,7.5,5.5,8.9,32.4,0.6,5.6,2.6,8.4,42.2,208294,9.1,1.5,2.8,59.5,95891,133818,92070,88.2,88.2,4.8,2.0,0.0,0.0,2699,91.4,0.0,1.4,2699,06,075,021500,0.4,1.3,7.0,5.0,2466,47.4,1298,2.48,6.8,24.7,1.5,0.0,1.0,29.5,3455,2363,7.5,11.7,0.0,4.0,79.4,5435,49,5134,low,495278,0.009
44,"Census Tract 228.03, San Francisco County, California",5117,1580,723,9.7,54.2,3.21,4.12,24.2,0,0.0,0.0,5.8,4.6,85.7,0.7,61.7,52.7,5.4,9.3,49.7,20.7,13.0,4.9,30.4,0.3,4.9,3.0,10.7,27.7,152683,14.1,1.9,7.3,26.3,47020,80744,63870,75.5,75.5,8.7,4.8,0.0,0.0,1672,94.5,0.0,0.0,1672,06,075,022803,6.2,0.0,8.6,5.8,1580,39.4,957,2.99,5.1,25.1,0.0,0.0,0.0,47.2,3596,2085,3.2,8.8,1.7,1.7,61.4,5117,28,8179,low,282080,0.0055
45,"Census Tract 264.04, San Francisco County, California",2843,701,577,23.8,17.7,4.06,4.21,10.2,20,0.0,13.1,10.1,5.7,97.3,1.6,42.9,76.5,2.8,6.7,25.1,28.3,12.7,5.7,8.9,0.0,5.0,11.7,11.0,9.7,95118,32.7,1.4,5.8,9.4,30744,41638,45667,59.4,59.4,5.3,9.4,19.6,18.5,713,98.3,0.0,0.0,713,06,075,026404,1.7,0.0,1.3,3.5,701,55.1,315,4.46,0.9,36.8,0.0,1.3,2.3,71.5,2486,1422,5.8,17.9,0.0,0.3,19.1,2843,18,3299,low,188349,0.0063
46,"Census Tract 306, San Francisco County, California",2516,896,667,9.3,25.6,2.8,3.21,5.4,0,0.0,0.0,1.6,7.6,93.4,0.3,77.3,28.6,14.5,7.2,68.5,9.6,4.4,10.1,25.2,0.6,0.3,5.8,8.5,40.5,199077,36.7,2.7,1.0,48.1,95662,122500,106719,88.6,88.6,3.3,0.4,0.0,0.0,931,96.2,0.0,0.0,931,06,075,030600,0.8,0.0,0.0,0.0,896,83.0,152,2.79,3.6,29.8,0.8,0.0,0.0,15.5,3734,3197,7.3,21.2,1.0,6.4,65.6,2516,52,2109,low,521626,0.0207
47,"Census Tract 310, San Francisco County, California",3520,1307,1055,12.5,19.3,2.69,2.92,5.1,0,0.0,0.0,2.2,5.0,91.1,0.5,69.3,37.6,10.3,2.3,71.7,6.9,5.9,10.2,21.5,0.6,1.5,5.4,6.9,30.5,190443,32.5,1.8,2.7,35.7,82159,106486,76016,87.4,87.4,1.3,3.6,11.1,36.6,1407,92.9,3.8,0.0,1407,06,075,031000,2.3,1.7,0.5,0.5,1307,80.6,254,2.58,1.9,25.4,0.0,2.6,0.0,23.0,3369,1894,7.5,26.0,0.9,2.1,59.0,3520,81,5024,low,819576,0.023
48,"Census Tract 332.01, San Francisco County, California",4483,620,200,4.7,67.7,2.94,2.68,47.6,0,0.0,0.0,0.0,15.1,28.1,2.0,84.7,38.7,5.5,24.4,23.7,32.7,22.3,1.9,6.0,0.0,14.2,16.5,10.5,2.3,47486,19.7,0.6,4.0,7.0,4262,36382,38397,83.3,83.3,5.1,19.0,0.0,0.0,731,84.8,-666666666.0,11.3,731,06,075,033201,51.2,0.0,3.0,0.0,620,0.0,620,-666666666.0,14.2,15.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,1680,0.9,3.8,0.6,3.8,45.3,4483,97,10706,low,970828,0.0216
49,"Census Tract 111, San Francisco County, California",4778,3144,617,2.7,80.4,1.52,2.31,17.1,0,-666666666.0,-666666666.0,6.7,1.2,78.8,0.9,67.1,32.8,11.6,1.1,61.1,13.3,7.7,10.8,25.9,0.0,3.6,4.5,6.3,17.5,143018,14.5,0.3,3.0,29.8,69701,102869,87044,75.6,75.6,6.9,6.2,0.0,0.0,3399,92.5,0.0,1.5,3399,06,075,011100,41.7,0.0,15.9,30.4,3144,8.0,2892,1.6,8.4,26.0,0.0,0.0,0.0,17.5,4001,1640,2.8,17.8,0.0,3.0,62.8,4778,24,21499,high,247102,0.005
50,"Census Tract 117, San Francisco County, California",1768,1019,324,3.0,68.2,1.66,2.7,6.9,0,0.0,0.0,7.2,2.3,89.6,1.1,43.9,62.1,4.3,4.2,47.4,28.0,7.6,9.5,24.3,0.8,8.3,10.3,8.3,10.5,120200,16.0,9.0,13.2,14.5,40950,74861,53667,57.6,57.6,9.2,10.8,26.1,18.8,1361,74.9,0.0,12.5,1361,06,075,011700,88.2,3.7,10.9,62.7,1019,8.0,937,1.9,2.7,15.6,0.0,0.0,0.0,13.4,4001,1009,2.3,20.3,0.7,0.6,40.2,1768,55,52267,high,551749,0.0311
51,"Census Tract 154, San Francisco County, California",5970,2865,1253,1.6,56.3,2.08,2.72,15.8,0,0.0,0.0,3.0,4.9,81.2,1.0,75.8,24.7,10.8,5.5,68.7,6.8,8.7,15.1,30.4,0.0,5.8,2.6,12.5,27.2,179337,17.3,0.0,0.4,41.7,84363,103817,87566,88.5,88.5,1.5,3.2,0.0,0.0,3170,90.4,0.0,2.8,3170,06,075,015400,10.9,0.4,8.2,3.2,2865,29.6,2016,2.55,8.7,18.4,0.0,0.0,0.0,25.8,4001,2267,6.1,16.6,0.3,3.4,69.4,5970,71,7660,low,719491,0.0119
52,"Census Tract 104, San Francisco County, California",4430,2418,870,3.3,64.0,1.83,2.64,12.8,0,0.0,0.0,2.5,4.3,90.1,1.9,70.8,31.9,7.7,6.8,67.0,5.6,8.1,15.3,31.6,0.0,5.9,2.6,13.4,25.4,174063,21.5,1.5,0.7,35.4,71653,121677,82214,83.7,83.7,4.0,3.6,16.9,0.0,2860,84.5,0.0,6.7,2860,06,075,010400,10.3,0.0,12.4,12.2,2418,40.9,1430,1.9,2.0,25.6,5.7,0.0,0.0,26.8,4001,2142,3.2,21.3,1.8,3.2,71.3,4430,33,5902,low,335744,0.0074
53,"Census Tract 255, San Francisco County, California",9754,2768,1984,16.5,28.3,3.49,3.78,14.2,39,0.0,0.0,3.6,5.7,88.2,2.7,52.4,63.5,5.1,6.4,40.6,23.2,9.4,3.9,18.7,0.5,3.9,6.6,13.5,25.5,146745,40.2,2.9,6.0,28.0,47734,63962,54904,66.7,66.7,3.0,8.0,0.0,30.5,2788,99.3,0.0,0.0,2788,06,075,025500,0.7,0.0,2.8,4.8,2768,66.1,938,3.76,3.4,32.1,0.9,0.0,0.0,66.0,3183,1806,6.1,23.3,0.1,2.7,37.4,9754,107,14396,high,1076567,0.011
54,"Census Tract 256, San Francisco County, California",5403,1482,1076,12.7,27.4,3.64,3.95,13.6,0,4.2,0.0,6.5,6.0,96.0,0.2,48.6,64.8,2.6,6.0,28.3,30.1,9.9,5.0,15.1,0.8,2.7,7.6,15.8,11.7,121502,40.8,3.8,5.1,9.6,36743,60000,47500,63.9,63.9,4.5,3.4,0.0,75.0,1666,89.0,0.0,8.5,1666,06,075,025600,1.6,0.5,2.9,2.6,1482,75.3,366,3.87,3.4,26.5,2.3,2.9,0.9,68.7,2480,1096,4.4,21.7,2.6,1.6,23.9,5403,56,5518,low,562530,0.0104
55,"Census Tract 258, San Francisco County, California",2020,613,405,11.3,33.9,3.26,4.05,7.5,40,0.0,5.3,11.6,5.5,94.9,0.8,47.3,67.9,1.4,5.2,38.3,23.2,5.9,12.4,12.8,0.0,8.5,3.6,15.2,17.3,119693,25.4,7.0,7.8,18.5,41827,67500,43516,66.7,66.7,6.7,3.5,0.0,4.3,642,95.5,3.8,0.0,642,06,075,025800,3.3,0.0,7.2,0.9,613,57.1,263,3.65,0.0,15.7,0.0,0.0,6.0,77.1,2659,1578,4.0,21.0,1.3,1.0,25.0,2020,24,3078,low,241710,0.0119
56,"Census Tract 260.01, San Francisco County, California",6018,1591,1273,26.6,20.0,3.78,3.82,13.8,27,0.0,2.8,11.4,5.6,93.6,0.0,46.7,70.9,1.7,3.5,26.7,33.3,15.0,2.0,14.3,0.0,4.9,9.1,13.2,10.9,86502,34.9,5.0,13.1,8.9,27905,38942,40391,67.0,67.0,4.1,9.0,0.0,14.4,1676,94.9,0.0,5.6,1676,06,075,026001,0.0,0.0,2.4,0.2,1591,59.8,639,3.86,0.9,25.2,0.0,1.2,0.0,73.9,2667,1645,4.4,15.3,1.7,1.4,30.5,6018,40,7660,low,407294,0.0066
57,"Census Tract 451, San Francisco County, California",5330,2102,1032,6.0,50.9,2.52,2.99,21.5,0,0.0,0.0,3.1,5.1,87.9,0.9,67.4,32.1,8.2,3.8,62.7,18.6,7.0,3.0,21.2,0.0,1.8,3.9,11.0,28.5,171260,19.1,0.6,0.6,42.7,53294,100558,67989,82.9,82.9,2.3,0.0,0.0,0.0,2206,95.3,0.0,1.3,2206,06,075,045100,4.6,0.0,7.3,4.0,2102,39.6,1269,2.43,1.7,22.3,0.0,0.6,0.0,26.4,3490,2198,4.7,15.9,0.0,1.5,56.1,5330,38,4913,low,384459,0.0071
58,"Census Tract 452, San Francisco County, California",6913,2958,1529,9.5,48.3,2.33,2.89,15.2,1,0.0,0.0,2.7,5.0,84.2,0.0,67.1,40.1,6.2,4.6,55.0,14.6,10.5,6.7,20.2,0.0,6.8,3.9,15.7,20.6,141897,19.3,0.9,2.0,34.2,57852,69730,68457,83.3,83.3,4.4,6.1,0.0,52.9,3017,98.0,0.0,0.0,3017,06,075,045200,1.9,0.0,5.7,7.0,2958,30.9,2044,2.57,6.3,28.6,0.0,0.0,2.0,17.7,4001,1838,2.3,19.9,0.3,5.3,57.6,6913,59,9555,low,592224,0.0085
59,"Census Tract 261, San Francisco County, California",7516,2069,1378,15.9,33.4,3.63,4.04,16.6,18,0.0,0.0,9.9,6.5,92.0,1.6,35.6,75.9,2.8,6.4,29.7,26.3,15.3,3.6,14.3,0.0,2.8,5.9,11.8,12.8,103803,33.0,2.9,2.6,11.5,35441,52547,42471,63.9,63.9,7.1,1.2,0.0,0.0,2090,99.0,0.0,0.0,2090,06,075,026100,2.9,0.0,4.0,4.9,2069,53.6,961,3.79,4.8,36.3,0.0,0.0,0.0,75.5,2676,1748,4.0,18.6,0.5,2.5,20.4,7516,75,13277,high,751208,0.01
60,"Census Tract 233, San Francisco County, California",3456,1100,841,16.7,23.5,3.14,3.54,6.3,0,0.0,12.0,10.2,4.7,96.6,0.0,41.6,70.8,1.1,9.7,30.6,35.6,11.1,5.1,11.9,0.0,14.9,9.0,9.0,12.0,92844,31.0,4.4,17.8,10.7,35507,45789,41620,49.6,49.6,7.3,24.6,0.0,58.3,1136,96.8,0.0,2.4,1136,06,075,023300,33.8,4.2,4.5,3.5,1100,52.5,523,3.5,2.7,15.7,4.0,0.0,1.0,62.9,2350,821,4.5,20.0,0.4,0.0,12.5,3456,63,8333,low,635979,0.0182
61,"Census Tract 253, San Francisco County, California",4819,1819,1027,9.0,43.5,2.59,2.92,19.5,11,0.0,0.0,2.6,5.6,86.5,1.1,70.1,35.9,14.5,2.2,65.3,14.4,6.2,6.8,24.1,0.4,1.0,2.7,10.6,36.1,181566,14.5,1.1,2.3,39.8,64173,99196,94080,82.6,82.6,3.6,1.5,0.0,0.0,1987,91.5,0.0,2.1,1987,06,075,025300,8.5,0.3,4.2,4.4,1819,44.3,1013,2.62,3.7,27.0,0.0,1.2,4.0,25.6,3713,1848,7.0,12.7,3.9,1.5,67.8,4819,38,13914,high,383005,0.0079
62,"Census Tract 254.01, San Francisco County, California",3725,1373,766,12.2,44.2,2.7,3.12,19.2,13,0.0,90.6,4.8,5.9,85.1,1.2,66.8,36.4,11.3,1.8,54.4,20.4,6.5,7.0,20.2,0.0,1.7,8.6,8.3,24.8,147131,17.6,3.7,5.3,26.2,54785,71094,70302,75.0,75.0,6.9,3.1,0.0,16.1,1404,97.8,0.0,0.0,1404,06,075,025401,2.1,0.0,10.5,3.6,1373,43.3,778,2.73,5.3,26.3,3.2,1.2,0.0,27.4,3416,1889,4.6,11.7,0.3,2.5,66.6,3725,36,6632,low,363715,0.0097
63,"Census Tract 305, San Francisco County, California",3344,1051,633,5.3,39.8,2.47,2.95,11.8,0,0.0,0.0,3.9,7.7,87.3,0.4,71.2,37.5,6.2,3.5,69.9,8.7,6.1,6.6,27.1,0.0,3.4,4.7,6.1,29.5,172915,37.5,1.0,2.8,31.1,74583,105565,61985,82.0,82.0,2.5,1.1,0.0,0.0,1072,98.0,0.0,0.0,1072,06,075,030500,16.0,0.0,0.0,15.6,1051,72.5,289,2.72,4.5,22.0,0.0,0.0,0.0,38.5,3603,-666666666,3.4,34.5,1.3,3.0,51.0,3344,108,3415,low,1087780,0.0323
64,"Census Tract 263.01, San Francisco County, California",5246,1384,1020,21.5,26.3,3.77,4.13,12.4,10,0.0,14.1,10.7,6.7,93.2,0.4,42.3,71.5,2.3,6.9,30.1,32.6,11.8,5.9,17.9,0.0,8.5,5.3,8.8,10.2,96033,38.7,2.2,8.0,11.2,31390,50656,41145,59.7,59.7,7.3,9.8,0.0,6.3,1420,97.5,0.0,0.0,1420,06,075,026301,0.4,0.0,3.6,0.8,1384,61.7,530,3.56,0.7,29.2,0.0,0.0,0.8,83.8,2586,1667,3.1,21.3,0.0,1.4,24.9,5246,36,7309,low,367744,0.0069
65,"Census Tract 263.02, San Francisco County, California",5269,1498,1113,13.7,25.7,3.52,3.77,13.1,0,0.0,9.2,5.1,11.4,93.2,1.4,44.7,69.8,3.4,4.2,35.9,34.6,8.2,5.3,14.1,0.0,3.4,5.0,17.4,8.7,103471,27.9,4.5,3.5,9.1,31440,51157,49688,66.3,66.3,3.2,4.1,0.0,8.4,1558,96.1,0.0,0.0,1558,06,075,026302,5.4,0.0,2.2,0.7,1498,61.5,577,3.28,3.1,21.9,1.2,0.0,0.0,68.1,2689,1479,2.5,18.9,0.8,0.8,26.8,5269,76,4469,low,760317,0.0144
66,"Census Tract 263.03, San Francisco County, California",5216,1255,1091,18.0,13.1,4.09,4.05,10.7,15,31.3,6.0,4.6,8.9,93.0,0.8,36.8,79.8,2.3,3.9,29.2,32.4,11.4,3.6,10.2,0.0,1.7,7.2,14.8,13.1,98323,35.5,2.1,7.0,11.1,34886,44856,47482,71.4,71.4,9.1,4.4,8.3,25.3,1370,91.6,0.0,0.0,1370,06,075,026303,0.0,0.0,6.8,3.4,1255,60.4,497,4.28,1.8,21.3,0.0,0.0,1.2,81.9,3023,1918,5.3,21.8,0.0,0.6,17.8,5216,42,3194,low,426600,0.0081
67,"Census Tract 311, San Francisco County, California",6899,2433,1645,12.4,32.4,2.83,3.15,13.3,0,0.0,13.7,2.5,6.3,87.4,0.8,66.6,42.1,8.1,3.9,50.2,18.8,13.6,6.5,19.1,0.0,0.5,2.0,18.3,26.1,152428,36.8,0.7,2.1,29.6,55600,107798,59508,81.8,81.8,4.7,1.9,0.0,23.3,2552,95.3,0.0,5.6,2552,06,075,031100,2.4,0.0,2.3,1.3,2433,66.9,805,3.06,2.3,24.5,0.0,0.0,1.6,47.9,2947,2311,5.3,24.4,0.5,3.3,59.9,6899,107,10958,high,1078276,0.0155
68,"Census Tract 217, San Francisco County, California",4309,1812,1067,9.4,41.1,2.38,3.01,8.1,0,0.0,9.6,2.0,5.2,92.9,0.5,70.9,37.5,10.1,3.8,65.5,12.9,4.7,9.3,29.3,0.0,3.4,5.5,6.3,34.7,173298,24.1,1.6,4.8,44.1,70862,134250,74046,88.4,88.4,1.0,7.0,0.0,0.0,1901,95.3,0.0,1.9,1901,06,075,021700,15.6,0.6,1.6,1.8,1812,70.8,530,2.34,2.3,20.5,0.0,0.0,1.6,23.1,3731,1342,8.2,22.0,1.3,2.1,62.8,4309,122,5419,low,1229617,0.0283
69,"Census Tract 228.02, San Francisco County, California",2329,680,382,10.7,43.8,2.63,3.02,18.9,76,0.0,91.3,13.6,4.8,78.6,2.7,68.7,51.5,7.1,2.5,45.1,25.6,11.2,3.0,28.4,0.0,2.4,9.7,7.5,26.5,146822,16.9,6.2,7.5,21.5,51369,86667,67143,64.3,64.3,5.0,6.3,0.0,29.6,707,96.2,0.0,0.0,707,06,075,022802,14.4,3.7,4.7,7.2,680,28.1,489,2.45,3.2,27.9,0.0,0.0,3.7,27.2,3513,1494,4.1,19.6,0.2,1.8,50.4,2329,29,16126,high,291126,0.0125
70,"Census Tract 229.01, San Francisco County, California",5174,1547,953,14.9,38.4,3.33,3.56,22.5,10,0.0,0.0,9.2,2.1,93.1,0.2,60.8,58.3,4.9,6.4,47.7,25.2,9.0,2.9,22.9,0.0,3.6,10.9,9.0,19.7,125378,15.0,4.4,8.9,8.9,37997,50748,53674,60.7,60.7,9.7,15.3,15.1,44.7,1614,95.8,5.3,1.8,1614,06,075,022901,5.7,0.0,3.5,6.2,1547,24.2,1172,3.38,1.4,33.3,0.0,0.0,0.0,50.1,3699,1968,5.6,8.3,0.0,1.1,48.1,5174,24,10735,low,248905,0.0046
71,"Census Tract 229.02, San Francisco County, California",2605,803,504,20.7,37.2,3.17,3.28,23.2,0,0.0,0.0,3.9,4.6,86.5,1.5,63.2,51.5,4.9,5.0,46.8,24.3,9.6,6.4,27.0,0.0,0.9,6.1,7.2,29.6,139146,24.0,4.5,9.8,18.8,41994,66691,44063,67.2,67.2,6.9,7.3,0.0,100.0,882,91.0,0.0,0.0,882,06,075,022902,1.5,0.0,3.1,0.8,803,41.5,470,2.95,5.4,20.7,2.4,1.8,0.0,51.1,3310,2091,3.4,21.0,4.1,1.1,56.5,2605,16,4130,low,161833,0.0061
72,"Census Tract 229.03, San Francisco County, California",3561,1128,639,14.2,43.4,3.16,3.53,23.0,38,0.0,52.6,4.2,4.2,85.7,1.1,65.7,56.3,3.4,0.7,46.5,20.9,9.9,3.8,24.2,0.0,2.9,6.7,5.3,32.7,147783,23.9,1.5,9.7,24.3,57143,74313,52578,68.1,68.1,5.4,1.4,0.0,0.0,1238,91.1,0.0,0.0,1238,06,075,022903,7.4,0.0,6.6,3.8,1128,40.9,667,3.02,5.3,20.0,0.0,0.0,0.0,53.1,3200,2006,7.6,10.8,0.4,1.7,50.2,3561,30,7950,low,309622,0.0084
73,"Census Tract 230.03, San Francisco County, California",3830,1252,975,15.3,22.1,3.06,3.39,6.2,0,0.0,42.4,7.7,12.6,96.5,0.4,53.6,62.0,2.3,6.1,33.0,14.9,12.6,6.5,14.8,0.0,3.2,11.1,11.9,11.1,88807,36.7,5.4,4.2,13.4,42088,51698,43516,65.0,65.0,1.4,4.3,0.0,0.0,1296,96.6,0.0,0.0,1296,06,075,023003,0.0,0.0,0.0,0.0,1252,84.9,189,3.07,3.7,23.6,0.0,0.9,0.8,67.1,2171,1981,3.4,27.2,0.0,1.1,18.3,3830,40,5828,low,409146,0.0104
74,"Census Tract 264.03, San Francisco County, California",3962,1134,811,14.7,28.5,3.45,3.98,9.0,0,0.0,2.6,7.8,7.3,92.1,1.6,35.8,73.7,1.3,9.4,20.0,31.6,10.7,3.2,14.8,0.0,6.3,7.1,18.6,3.3,90083,36.7,3.4,12.5,3.3,31507,49704,40346,59.8,59.8,5.6,4.8,0.0,0.0,1209,93.8,0.0,3.8,1209,06,075,026403,4.5,0.0,2.2,2.2,1134,51.0,556,3.93,1.8,29.9,1.6,1.4,0.0,82.5,2849,1468,4.1,20.4,0.2,0.6,20.3,3962,37,4938,low,379382,0.0093
75,"Census Tract 302.01, San Francisco County, California",4542,1976,1067,6.7,46.0,2.29,2.76,15.1,35,0.0,31.3,3.3,4.1,90.0,0.7,70.0,36.6,10.9,2.0,68.0,10.0,11.5,4.1,20.8,0.0,2.1,3.0,12.5,18.2,127880,15.5,2.3,2.1,22.0,60826,77757,64762,84.6,84.6,3.6,3.1,8.9,30.6,2008,98.4,0.0,0.0,2008,06,075,030201,11.0,0.0,6.5,2.6,1976,27.3,1436,2.81,3.2,23.0,0.0,0.0,0.0,28.9,3455,1862,5.1,15.5,0.2,4.4,59.8,4542,36,3931,low,360958,0.0079
76,"Census Tract 303.02, San Francisco County, California",4315,1493,960,6.8,35.7,2.89,3.49,10.0,0,0.0,0.0,1.4,5.5,91.9,0.2,66.9,46.4,8.1,3.5,61.3,11.7,9.2,8.8,18.3,0.0,0.5,6.0,9.6,35.6,214717,28.7,1.5,0.0,49.3,61912,75809,95385,86.2,86.2,1.1,0.0,0.0,0.0,1501,99.5,0.0,0.0,1501,06,075,030302,0.0,0.0,1.3,2.9,1493,81.7,273,2.89,5.2,25.5,0.0,0.0,0.0,24.8,4001,2119,4.5,22.7,1.6,2.5,43.3,4315,59,2880,low,597811,0.0137
77,"Census Tract 304, San Francisco County, California",5641,1975,1463,10.3,25.9,2.86,3.19,8.3,0,0.0,0.0,1.6,5.9,91.5,0.3,73.4,32.4,13.1,3.8,61.6,9.6,5.2,8.3,25.5,0.0,1.0,5.8,9.9,41.2,248594,32.9,2.7,1.1,43.5,68482,116354,73906,90.4,90.4,0.3,1.6,6.9,0.0,2068,95.5,0.0,0.0,2068,06,075,030400,0.9,0.0,2.1,1.3,1975,79.2,410,3.02,1.6,23.6,0.0,0.5,0.5,21.0,3775,1919,8.5,20.5,0.0,3.8,56.8,5641,97,4838,low,973464,0.0172
78,"Census Tract 103, San Francisco County, California",4229,1970,943,6.1,52.1,2.15,2.65,16.6,0,0.0,0.0,1.3,6.3,85.6,3.8,71.4,43.1,8.5,2.3,59.8,14.8,12.3,11.9,29.5,0.0,3.6,4.0,6.3,28.1,165678,26.3,1.6,1.6,32.6,74523,92121,74742,79.7,79.7,2.6,7.7,0.0,27.8,2371,83.1,5.4,5.0,2371,06,075,010300,15.7,0.9,2.2,10.5,1970,25.6,1465,1.77,5.0,14.5,0.0,3.6,0.0,26.1,4001,1993,1.3,21.7,0.5,0.0,68.3,4229,26,5272,low,268266,0.0061
79,"Census Tract 110, San Francisco County, California",4792,2497,836,3.2,66.5,1.92,2.59,20.2,0,-666666666.0,-666666666.0,4.9,1.6,84.4,2.8,62.6,40.3,13.1,5.0,59.8,12.3,7.3,6.9,29.8,0.0,3.6,5.6,9.4,31.9,186471,19.4,0.6,7.2,40.1,78194,115227,78287,76.9,76.9,4.4,0.0,0.0,0.0,2940,84.9,0.0,6.1,2940,06,075,011000,21.2,1.3,11.3,10.7,2497,16.7,2079,2.08,4.0,19.7,0.0,0.0,0.0,42.3,4001,2042,1.5,17.6,0.0,0.0,56.6,4792,23,7162,low,239179,0.0048
80,"Census Tract 260.04, San Francisco County, California",5011,1301,966,14.1,25.7,3.85,4.1,14.3,25,0.0,0.0,6.7,12.2,92.5,0.0,55.2,70.3,3.7,4.2,31.0,30.9,5.5,4.2,13.0,0.0,0.8,5.8,16.2,17.1,119919,26.8,2.1,8.3,15.2,40640,56128,62824,65.4,65.4,9.8,8.8,0.0,36.3,1314,99.0,0.0,0.0,1314,06,075,026004,0.0,0.9,0.0,4.5,1301,65.2,453,3.56,0.8,31.2,0.0,1.4,0.0,75.9,2884,1800,7.3,14.1,0.4,1.6,26.4,5011,33,5177,low,336229,0.0066
81,"Census Tract 301.01, San Francisco County, California",5045,2061,908,3.5,55.9,2.33,2.93,20.8,13,-666666666.0,-666666666.0,2.4,4.4,77.4,1.0,74.4,27.0,9.0,4.6,73.4,7.5,7.1,6.6,25.9,1.0,7.8,2.2,10.0,19.2,148978,13.4,0.8,3.2,21.9,63242,90764,85592,87.2,87.2,1.8,0.9,0.0,0.0,2209,93.3,0.0,0.0,2209,06,075,030101,7.3,0.4,13.8,10.2,2061,31.0,1422,2.29,5.6,19.4,0.0,0.0,0.0,27.4,3064,2179,8.0,10.3,0.0,3.7,67.5,5045,34,4268,low,346434,0.0067
