,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,meanCountyStateAvgNoHU,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
1163,"Census Tract 150.02, New York County, New York",5.3,30.7,1.0,0.0,,,1.5,0.8,94.0,0.0,77.7,29.4,7.8,2.9,73.3,2.6,4.8,28.9,19.8,0.0,5.1,2.7,10.7,57.1,41.4,0.0,0.0,68.8,84.8,84.8,1.0,1.6,0.0,0.0,79.7,4.6,13.6,95.2,0.0,2.4,1.0,83.7,2.16,0.7,24.1,0.0,0.8,0.0,11.4,4.9,44.6,0.0,1.7,94.2,533,low,205.40949689751582,163.35891965792644,204.0067980723873,180.75633197339297,122.96905152901724,141.5628642607364,86.66060227384102,2678.91519434629,87.08748992591009,102.3731014334284,88.53459972862959,061,015002,36,2824,1400000US36061015002,36061015002
1164,"Census Tract 154, New York County, New York",9.0,58.2,12.6,14.0,0.0,0.0,2.1,1.7,78.3,1.9,73.5,31.7,16.6,3.4,66.0,5.5,4.3,18.0,15.7,0.0,4.3,8.3,14.1,18.6,30.8,0.9,7.3,34.9,82.0,82.0,2.4,0.0,0.0,0.0,88.5,0.0,5.3,74.2,0.0,16.2,16.8,32.8,1.79,4.6,19.7,3.6,2.0,0.0,41.8,4.9,21.2,1.3,1.9,81.7,3407,high,85.56071585248533,104.6645503519523,89.321261462132,92.66943974185969,103.52768279039536,110.52956368706144,234.9665539547192,2678.91519434629,268.6908497585516,89.93524798824551,86.49932157394846,061,015400,36,147,1400000US36061015400,36061015400
1165,"Census Tract 163, New York County, New York",4.8,55.3,4.9,0.0,,,0.5,2.5,79.9,4.0,74.3,20.7,14.1,4.8,76.6,7.1,4.5,15.1,30.5,1.0,2.1,5.9,11.6,32.1,25.4,0.0,1.2,53.0,81.3,81.3,5.8,5.0,0.0,0.0,77.8,4.5,9.0,72.7,0.6,11.5,27.4,41.9,2.39,3.8,21.7,0.0,0.0,0.0,28.1,6.6,21.5,0.0,0.0,90.8,1906,low,138.70009534932436,127.40772458493315,129.63398203931033,125.27028045390956,127.72564256687382,117.0656869243252,118.26337841811231,2678.91519434629,131.47112709775197,92.32714288154992,97.69335142469473,061,016300,36,2899,1400000US36061016300,36061016300
1166,"Census Tract 192, New York County, New York",52.4,26.1,2.6,98.0,0.0,41.4,20.8,6.6,94.3,0.4,68.0,53.6,0.6,15.3,17.7,38.5,13.9,1.7,7.9,0.0,28.5,15.7,6.9,0.5,26.5,6.3,31.1,0.0,35.0,35.0,4.7,38.1,0.0,55.9,95.6,0.0,1.0,82.6,0.0,0.5,3.5,0.4,2.17,0.0,12.3,0.0,0.0,100.0,0.0,5.2,13.1,1.9,0.0,13.7,2043,low,24.41179658922245,30.832915830302127,30.485212259018198,47.77200915727791,,23.70008913674491,69.74106880329315,2678.91519434629,51.43873172649126,138.7299038116553,118.04613297150614,061,019200,36,1489,1400000US36061019200,36061019200
1167,"Census Tract 195, New York County, New York",9.2,48.7,15.1,0.0,0.0,0.0,0.6,4.7,90.5,2.3,66.9,36.7,7.4,5.2,65.6,12.1,9.4,9.2,16.9,0.9,8.6,4.7,9.0,28.3,26.5,1.5,8.4,46.5,81.4,81.4,2.9,4.8,34.0,37.8,86.9,0.0,6.5,76.5,0.0,11.7,7.5,34.0,2.12,5.8,21.7,0.0,1.5,0.0,40.4,2.6,23.7,0.3,2.1,70.1,3500,high,118.29590465944008,95.09288129256764,103.3882020678994,111.60390735818231,94.62104588058337,100.0079994514662,123.65474615309222,2678.91519434629,120.53386411091458,104.28661734807191,90.23066485753056,061,019500,36,2666,1400000US36061019500,36061019500
1168,"Census Tract 199, New York County, New York",3.8,60.7,17.6,16.0,,,1.9,2.2,71.7,7.3,70.3,34.7,3.1,5.3,72.7,12.1,3.2,7.5,13.3,0.0,11.0,10.4,7.4,23.6,21.5,2.1,4.0,43.4,92.3,92.3,3.0,3.5,14.0,0.0,82.5,0.0,8.8,90.6,0.0,8.8,14.2,29.4,2.21,7.3,13.4,1.7,0.0,0.0,34.9,2.0,19.1,0.0,1.9,74.2,1905,low,100.76113206354657,56.955310692895644,112.20031846655192,78.1589131573881,103.55960622017963,96.76650743948989,151.23566598059398,2678.91519434629,114.71061146263256,100.93796449744578,97.35413839891457,061,019900,36,2668,1400000US36061019900,36061019900
1169,"Census Tract 205, New York County, New York",4.4,49.0,7.8,0.0,0.0,100.0,1.0,0.0,65.4,4.4,75.3,30.1,4.1,7.9,67.0,15.4,7.0,6.6,7.6,0.0,2.7,7.6,7.7,31.7,40.4,0.5,0.8,49.7,94.0,94.0,1.9,3.3,0.0,63.3,90.2,0.0,5.7,89.5,0.0,6.3,0.0,18.5,2.29,6.4,16.2,0.0,0.0,0.0,9.6,2.5,15.3,0.2,0.8,74.3,1045,low,133.97529248293992,39.50995106248634,151.2064182579924,108.68738327051754,101.5165067139862,107.34121088839622,85.81115848279917,2678.91519434629,41.994610444341546,98.54606960414137,93.96200814111263,061,020500,36,2671,1400000US36061020500,36061020500
1170,"Census Tract 230, New York County, New York",18.6,59.7,10.1,10.0,53.1,29.1,14.5,6.9,90.5,1.3,72.3,28.0,2.1,17.2,25.5,25.0,12.7,5.7,11.3,0.0,13.6,14.2,5.2,3.7,32.8,8.2,39.7,3.8,38.1,38.1,8.1,25.7,30.6,44.2,89.1,0.0,4.6,61.7,0.0,7.3,10.0,4.1,2.07,1.1,29.8,0.0,0.0,0.0,39.7,7.1,16.4,3.1,0.0,14.8,10226,high,46.50247153553524,48.981202039226076,52.34887734393053,66.62127494632047,83.03284086889249,42.93648435535849,145.35890179359012,2678.91519434629,138.71286436548732,106.20013326271544,117.70691994572596,061,023000,36,4569,1400000US36061023000,36061023000
1171,"Census Tract 235.01, New York County, New York",16.1,49.6,18.8,16.0,27.2,0.0,5.5,4.9,85.5,2.1,56.4,50.3,1.4,8.4,31.0,32.1,7.4,3.9,11.8,0.0,6.8,11.4,17.2,5.1,15.6,3.7,19.6,4.2,47.3,47.3,18.5,22.5,7.5,60.7,93.0,0.0,5.6,81.1,0.0,3.8,6.5,13.8,2.22,10.0,23.1,11.3,0.0,14.7,10.4,5.5,10.3,0.7,0.0,31.3,10773,high,44.383022150494455,46.20905436378515,34.664053306000376,56.58843208475359,70.71039697216334,66.95540877196993,117.46594138978732,2678.91519434629,93.5079992560672,128.68394525977683,113.63636363636368,061,023501,36,2763,1400000US36061023501,36061023501
1172,"Census Tract 66, New York County, New York",2.7,74.7,11.5,0.0,0.0,55.0,4.5,3.8,86.9,0.1,71.5,37.8,10.8,2.3,75.0,9.9,8.1,31.9,12.2,0.0,6.0,9.3,9.9,17.2,29.3,2.2,13.3,36.7,72.6,72.6,1.8,22.9,,100.0,92.4,0.0,5.2,85.5,0.8,20.3,23.1,30.9,1.65,6.6,22.2,0.0,2.5,0.0,56.5,3.2,25.6,1.3,1.8,78.1,4218,high,86.59428617406336,124.0908848854484,109.22059761710184,120.8188126778603,91.33293261280329,84.8633236578063,184.08660443006957,2678.91519434629,239.27595817620391,77.9757735217235,93.62279511533244,061,006600,36,160,1400000US36061006600,36061006600
1173,"Census Tract 68, New York County, New York",3.7,77.6,25.9,8.0,,,0.5,5.0,64.2,1.0,81.7,15.7,9.8,7.4,69.7,5.6,9.7,25.5,22.1,0.0,3.5,5.8,9.4,30.8,19.4,5.6,7.1,53.6,86.5,86.5,2.2,3.8,0.0,,82.9,0.0,22.3,83.6,0.5,14.7,28.6,35.7,1.7,5.1,10.7,2.2,0.0,0.0,64.6,1.0,11.0,0.4,0.0,72.4,2325,low,135.77143602958466,120.89880704621949,123.56899430835352,119.66268942153656,102.18689873945593,128.22492171965348,133.085305792414,2678.91519434629,130.12729956353303,85.6298371802976,83.78561736770696,061,006800,36,3202,1400000US36061006800,36061006800
1174,"Census Tract 82, New York County, New York",6.2,69.1,7.2,0.0,,,0.5,3.2,89.7,0.0,66.2,26.8,8.7,0.7,71.4,4.6,5.8,25.2,26.0,0.0,3.3,3.0,9.8,33.8,18.0,0.1,1.6,42.8,89.0,89.0,2.4,2.5,0.0,0.0,86.9,0.0,4.0,88.8,0.0,20.1,21.6,45.9,1.57,1.9,25.5,0.0,1.9,0.0,48.2,2.1,21.7,1.4,1.6,70.6,584,low,125.80756603925012,193.26677193901446,134.84580601114286,135.47745936206496,115.9778204062616,162.021461385505,56.583357835930606,2678.91519434629,77.00878341926813,75.5838786284191,85.4816824966079,061,008200,36,1853,1400000US36061008200,36061008200
1175,"Census Tract 84, New York County, New York",2.7,72.7,27.3,45.0,,,0.0,2.6,66.6,3.1,54.8,40.1,4.7,3.6,73.9,4.1,10.9,30.7,28.7,0.0,4.7,8.5,6.6,34.3,5.3,0.0,0.0,48.9,93.9,93.9,2.6,3.7,0.0,0.0,77.0,0.0,10.4,84.1,6.1,23.4,17.4,22.3,2.05,8.7,10.0,0.0,0.0,13.6,35.3,2.4,5.3,0.0,1.8,54.2,1350,low,111.68609640778746,152.37987595541176,113.60857617204806,131.1767332804343,86.28903070688827,186.04038580211642,33.90840929138489,2678.91519434629,36.91792864840338,94.24065879619343,87.51696065128904,061,008400,36,1854,1400000US36061008400,36061008400
1176,"Census Tract 89, New York County, New York",6.7,70.1,12.6,67.0,0.0,0.0,6.3,3.0,83.9,3.0,73.6,23.2,11.4,4.3,72.6,7.9,5.3,15.5,27.2,0.0,10.2,5.0,10.7,29.0,15.0,3.1,7.9,53.2,80.2,80.2,3.1,16.9,8.7,71.2,82.3,0.0,9.0,56.1,1.3,14.0,18.9,31.6,1.78,5.2,24.4,1.8,0.0,2.0,31.2,6.8,16.0,0.3,0.5,78.9,2857,high,120.21431201241785,124.9824757404475,101.29291787596071,122.98424988811749,88.20443649394461,108.82910886110668,93.31746790159755,2678.91519434629,105.60244706403758,85.1514582016367,97.01492537313436,061,008900,36,1448,1400000US36061008900,36061008900
1177,"Census Tract 99, New York County, New York",3.6,74.2,15.6,0.0,,,3.6,1.9,74.9,2.9,64.6,26.8,8.4,4.6,71.7,5.8,8.1,25.4,29.2,0.0,4.7,6.7,7.9,33.3,6.9,0.5,5.2,56.8,85.4,85.4,6.1,2.1,21.1,0.0,91.1,9.2,2.7,93.8,19.1,20.6,23.2,9.1,2.1,6.6,10.0,0.0,0.0,0.0,38.7,3.3,6.6,0.8,1.0,71.2,14910,high,133.29023703199155,160.5882934685862,128.7593181625449,137.1041588644434,127.72564256687382,177.75066852558686,99.83564882877586,2678.91519434629,130.72455624540814,78.45415250038438,84.80325644504751,061,009900,36,4551,1400000US36061009900,36061009900
1178,"Census Tract 6, New York County, New York",15.7,44.0,2.2,46.0,0.0,10.2,20.9,1.9,95.8,1.1,41.3,76.6,0.5,8.3,29.6,36.9,11.2,4.3,15.2,1.1,19.6,22.2,1.5,1.3,44.7,8.6,54.0,1.7,24.7,24.7,7.9,37.5,43.1,80.1,93.9,0.0,2.4,82.9,0.0,20.7,10.0,3.6,1.65,3.1,30.0,0.0,0.0,0.0,95.1,5.4,30.5,4.8,0.0,18.0,3813,high,31.154582485907394,34.740092136851146,38.76666666316388,57.36442411167384,,30.183073160697557,168.6926026658826,2678.91519434629,150.47135528990296,113.37581794262866,113.63636363636368,061,000600,36,132,1400000US36061000600,36061000600
1179,"Census Tract 8, New York County, New York",14.3,36.2,6.0,0.0,31.1,0.0,18.8,4.9,94.2,2.2,28.7,83.3,0.3,5.4,28.3,31.4,10.9,3.2,6.4,3.9,12.1,14.4,10.6,0.6,43.3,2.3,37.2,0.4,32.7,32.7,7.8,24.3,0.0,16.6,92.9,0.0,1.2,67.8,0.0,30.4,7.2,2.4,2.14,1.9,31.9,0.0,0.0,0.0,53.4,1.9,33.2,0.0,0.7,12.7,4307,high,35.462806094631404,34.87246142761041,37.325181503131454,49.43934337728223,,52.926656457842896,155.89893903753799,2678.91519434629,135.57726678564313,118.15960772923746,104.13839891451836,061,000800,36,1735,1400000US36061000800,36061000800
1180,"Census Tract 24, New York County, New York",38.1,42.9,0.5,68.0,33.9,18.9,14.9,2.0,96.2,0.0,66.4,58.5,0.5,9.0,28.2,37.6,6.0,13.8,8.8,0.0,25.2,16.4,0.0,0.4,40.1,12.5,62.5,0.0,20.6,20.6,10.3,45.3,84.3,90.8,98.8,0.0,0.0,94.8,0.0,5.8,2.9,0.9,4.41,3.0,11.4,0.0,0.0,0.0,0.0,4.9,22.7,1.2,1.9,28.6,2451,high,20.820769947544655,33.886538434369065,46.59564131877056,46.99470633301488,,21.733938244234682,71.96002401254533,2678.91519434629,68.57253278778262,108.11364917735895,108.20895522388064,061,002400,36,482,1400000US36061002400,36061002400
1181,"Census Tract 25, New York County, New York",28.3,39.2,0.8,33.0,0.0,0.0,18.4,3.4,93.9,0.0,53.9,68.6,0.0,14.1,23.0,39.9,13.6,4.0,14.1,0.0,18.1,24.4,0.5,1.0,45.2,11.5,60.4,1.7,26.7,26.7,4.9,36.3,,42.8,99.6,,0.4,93.3,0.0,9.3,7.1,0.0,,0.0,23.0,,,,,3.7,30.8,4.7,0.3,20.2,1262,low,25.19957884652278,30.936376885148448,28.172972334518715,40.477421944758994,,27.154138001965585,95.48441634813291,2678.91519434629,79.36048160415125,119.59474466522008,116.35006784260521,061,002500,36,1122,1400000US36061002500,36061002500
1182,"Census Tract 29, New York County, New York",10.7,45.6,3.8,0.0,4.5,0.0,19.3,1.9,80.3,0.4,39.8,71.4,1.1,5.8,42.8,25.5,17.3,9.1,15.9,6.1,9.4,24.0,6.0,3.8,41.8,2.6,46.6,5.9,31.7,31.7,8.2,21.2,0.0,77.8,87.2,0.0,4.5,58.0,0.0,39.4,14.7,7.7,1.74,0.7,23.8,0.0,6.4,0.0,77.8,4.4,28.3,0.0,1.0,15.7,15284,high,41.226221089040585,33.24751427208301,29.646707671012894,68.78540135923488,127.72564256687382,52.28898589810984,110.34101489757914,2678.91519434629,82.42142209876103,106.20013326271544,104.47761194029854,061,002900,36,3386,1400000US36061002900,36061002900
1183,"Census Tract 54, New York County, New York",2.7,67.7,12.7,12.0,,,1.0,1.9,84.0,4.2,74.0,24.1,6.6,2.8,81.5,1.1,3.1,28.4,34.3,0.0,0.9,3.4,8.9,42.7,16.4,0.4,0.4,68.4,93.4,93.4,0.5,0.0,0.0,0.0,89.1,0.0,2.5,77.6,1.6,16.7,20.9,47.3,1.79,2.6,25.7,0.0,1.1,1.5,40.7,3.8,18.7,0.3,3.1,82.9,1924,low,172.01383144604046,197.0841805656233,146.14314055349874,147.46470106170298,106.08155717313716,142.0411171805362,80.35044839753013,2678.91519434629,95.11312658860649,83.23794228699319,88.53459972862959,061,005400,36,2412,1400000US36061005400,36061005400
1184,"Census Tract 71, New York County, New York",3.4,73.1,12.8,0.0,,,1.2,2.9,86.3,2.2,79.5,17.0,10.6,2.0,77.1,6.0,6.8,17.6,29.1,0.0,1.5,2.2,8.1,36.3,22.8,0.9,0.4,62.3,86.1,86.1,2.8,0.0,0.0,0.0,85.3,0.0,4.2,69.3,1.9,16.8,26.2,39.8,1.81,4.2,14.9,0.0,2.5,1.3,33.5,3.1,22.2,3.0,1.2,86.3,4624,high,130.5670313249558,156.7982715917896,130.90932992666106,140.7180271384622,75.08390685260865,105.1625031426417,97.4953445065177,2678.91519434629,119.60065054548477,77.9757735217235,86.49932157394846,061,007100,36,2052,1400000US36061007100,36061007100
1185,"Census Tract 79, New York County, New York",5.4,62.6,6.3,0.0,,,1.9,2.0,87.7,0.3,90.2,7.2,19.5,7.3,70.2,6.3,12.5,24.2,23.9,0.0,9.9,8.2,8.7,32.1,28.5,0.0,7.7,43.6,85.6,85.6,1.1,11.6,0.0,20.3,85.7,0.0,1.9,63.1,0.0,16.1,29.5,38.3,2.15,6.9,16.6,0.0,7.5,0.0,16.7,6.3,26.1,0.0,0.0,95.5,6188,high,165.08701961405018,106.30014791018448,244.32049592764028,112.50966832203687,127.72564256687382,72.48188695632301,75.91253797902577,2678.91519434629,92.12684317923107,84.67307922297582,93.96200814111263,061,007900,36,2115,1400000US36061007900,36061007900
1186,"Census Tract 94, New York County, New York",0.0,81.6,16.7,0.0,,,0.0,0.0,92.6,0.0,53.7,11.1,14.8,0.0,60.0,26.0,8.0,30.0,28.0,0.0,0.0,10.5,0.0,44.7,10.5,0.0,0.0,42.9,68.5,68.5,24.1,0.0,,,70.4,0.0,0.0,92.6,0.0,13.0,13.0,10.5,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.4,0.0,0.0,92.6,1254,low,106.02414776811855,177.08424577217048,193.82649236929717,121.24875420628908,,160.90553790597218,0.9361217289032638,2678.91519434629,1.418484619453315,67.929814969845,67.84260515603803,061,009400,36,494,1400000US36061009400,36061009400
1187,"Census Tract 108, New York County, New York",2.3,61.9,8.6,16.0,29.8,0.0,0.3,1.8,76.0,1.5,82.4,19.0,10.8,1.8,74.5,6.6,2.8,22.8,26.6,0.4,3.0,3.6,7.9,32.8,23.5,0.5,0.9,57.8,91.0,91.0,0.6,0.0,0.0,0.0,80.2,4.7,6.0,86.6,0.0,10.2,19.1,41.1,1.77,5.2,25.0,0.0,0.0,0.0,41.9,6.2,23.4,0.1,0.4,85.7,3096,high,158.23646510456655,145.8359642363824,154.94743872755456,113.76803377109673,102.02728159053456,117.0656869243252,159.34872096442226,2678.91519434629,186.3067562024077,83.23794228699319,86.16010854816828,061,010800,36,4581,1400000US36061010800,36061010800
1188,"Census Tract 110, New York County, New York",5.6,61.8,7.6,0.0,,,0.0,1.4,80.1,1.4,74.9,26.2,6.5,4.9,66.4,10.1,3.6,26.1,18.7,0.0,5.2,7.0,6.2,28.9,20.5,0.0,7.2,61.3,82.2,82.2,5.0,5.3,0.0,0.0,78.1,0.0,10.9,77.8,1.3,19.5,26.5,25.6,1.92,6.0,8.8,6.0,0.0,0.0,41.2,6.0,20.4,0.4,1.5,84.4,3588,high,120.16893575439735,136.81203017324293,101.81771620201998,133.22026633781383,127.72564256687382,136.51463899618312,119.7715745369009,2678.91519434629,147.03712936912126,83.71632126565406,88.53459972862959,061,011000,36,483,1400000US36061011000,36061011000
1189,"Census Tract 112.01, New York County, New York",4.4,64.4,7.9,0.0,,,0.0,4.9,88.4,1.0,70.1,38.1,11.2,2.4,65.2,3.9,8.6,25.1,26.3,0.0,3.1,4.0,4.4,37.9,35.2,2.1,1.3,58.5,82.2,82.2,2.3,0.0,0.0,0.0,48.2,23.3,21.5,97.8,0.0,10.5,8.5,21.7,2.15,2.7,18.3,0.0,0.0,0.0,8.7,4.4,34.0,0.0,0.7,83.5,1393,low,159.1030255875969,132.33733955113988,174.9943438717887,114.01184207685209,127.72564256687382,130.03165497223048,14.284524159560911,2678.91519434629,17.917700456252398,82.28118432967142,89.21302578019,061,011201,36,1452,1400000US36061011201,36061011201
1190,"Census Tract 116, New York County, New York",5.7,65.2,8.9,0.0,0.0,0.0,0.7,3.3,71.4,3.8,69.5,35.6,8.6,4.0,74.8,3.5,6.5,12.2,22.9,0.0,8.0,4.3,10.7,19.6,15.6,0.0,1.0,36.5,88.7,88.7,1.8,0.0,0.0,0.0,79.0,0.0,8.5,87.4,2.6,11.9,27.2,21.7,1.66,13.2,18.1,0.0,0.0,0.0,21.0,9.6,13.8,0.0,1.4,76.6,262,low,96.1018726809695,93.66724881622946,78.95625020294285,84.44025402394527,99.34571348865568,91.82456060155876,57.74484220327354,2678.91519434629,64.09310767371952,89.45686900958462,102.10312075983721,061,011600,36,1453,1400000US36061011600,36061011600
1191,"Census Tract 124, New York County, New York",2.7,63.2,5.2,5.0,0.0,0.0,0.9,2.0,71.3,8.7,63.1,37.0,7.7,2.7,74.5,3.1,2.8,20.9,12.3,0.0,6.7,1.7,8.3,27.3,19.1,0.4,3.6,45.7,88.3,88.3,1.6,3.4,0.0,31.1,81.0,7.8,6.5,90.1,0.4,13.8,16.9,23.5,2.35,9.2,17.2,0.0,9.6,0.0,39.9,2.9,16.7,0.2,1.8,78.5,810,low,123.97297871844914,121.76453263750702,99.54163556628063,102.95264489589577,92.6417932339585,129.18142755925308,174.2573262765853,2678.91519434629,194.22040723725254,87.5433530949411,101.763907734057,061,012400,36,2810,1400000US36061012400,36061012400
1192,"Census Tract 115, New York County, New York",3.6,70.1,20.1,5.0,0.0,0.0,3.4,3.0,71.1,5.7,53.1,48.2,5.3,5.1,60.3,12.9,9.3,20.8,18.5,0.0,8.3,4.4,6.9,32.1,6.3,1.4,6.1,44.7,75.2,75.2,10.3,6.2,17.7,0.0,78.6,4.3,9.0,78.4,0.7,15.4,23.5,18.3,1.77,6.7,12.5,0.0,0.0,0.0,25.5,6.0,6.2,2.4,0.5,55.5,11100,high,121.52013988211887,112.03615050975218,128.26774729102198,105.42611948170406,127.72564256687382,139.490434941604,65.51118543565619,2678.91519434629,68.60986133039981,90.41362696690638,91.24830393487112,061,011500,36,4589,1400000US36061011500,36061011500
1193,"Census Tract 117, New York County, New York",3.7,66.1,8.7,0.0,0.0,100.0,4.3,1.6,77.1,3.4,50.1,42.5,12.2,4.0,70.6,9.8,4.4,17.6,30.4,0.0,4.0,3.6,7.6,34.0,5.9,0.0,3.6,50.0,85.0,85.0,4.4,2.0,0.0,26.6,86.3,,5.5,98.1,3.4,25.8,24.3,0.0,,10.5,20.7,,,,,6.3,8.9,0.0,1.0,62.9,8685,high,113.67256814779594,161.58943132283434,154.70702832120338,132.26338427759123,,159.68333599981716,73.53756248162306,2678.91519434629,91.79088629567636,82.28118432967142,91.24830393487112,061,011700,36,3255,1400000US36061011700,36061011700
1194,"Census Tract 130, New York County, New York",1.7,52.2,3.2,0.0,,,2.7,2.2,88.3,4.8,69.4,28.2,4.8,5.2,70.2,6.8,14.3,28.6,14.4,3.9,6.5,2.4,8.2,47.3,40.6,0.0,0.8,72.3,81.1,81.1,3.4,3.7,0.0,0.0,68.6,0.0,25.6,68.3,0.0,11.6,10.2,69.1,2.08,3.4,24.4,0.0,0.0,0.0,9.5,2.5,40.9,1.6,0.5,94.5,713,low,209.30996440986118,116.907949004133,198.64935966743963,80.96926266028849,127.72564256687382,97.56359563915619,60.085146525531705,2678.91519434629,69.28177509750928,88.97849003092375,90.56987788331074,061,013000,36,1455,1400000US36061013000,36061013000
1195,"Census Tract 135, New York County, New York",8.8,67.5,12.1,31.0,0.0,45.0,3.9,3.9,73.1,0.7,62.7,47.1,8.9,7.5,56.8,16.9,9.1,22.5,20.9,0.0,9.6,10.4,7.2,17.4,26.5,2.6,20.8,27.0,64.8,64.8,4.7,18.2,0.0,85.6,88.8,0.0,3.2,91.4,8.7,19.8,16.3,5.4,2.0,11.4,22.3,0.0,0.0,0.0,23.9,3.1,21.8,1.4,0.5,64.8,2126,low,87.55475030216391,98.57404149092596,101.50010082777555,111.26834323843306,70.58270325302625,62.54485406714968,143.0879398216211,2678.91519434629,166.97057112670203,86.10821615895846,94.9796472184532,061,013500,36,1456,1400000US36061013500,36061013500
1196,"Census Tract 144.01, New York County, New York",2.9,58.1,8.8,0.0,0.0,0.0,1.2,7.6,85.0,0.3,77.9,24.6,11.8,4.7,68.0,12.2,8.1,16.2,21.5,0.0,5.1,1.8,10.5,31.9,32.0,0.9,0.4,57.1,87.6,87.6,3.4,1.3,0.0,42.4,89.6,2.9,0.0,76.8,0.0,7.0,14.6,47.2,2.19,2.1,21.1,3.2,1.4,0.0,41.1,4.2,25.8,0.0,2.0,89.0,914,low,129.17612297146636,113.08293294702077,106.96992621130205,114.5623769608158,113.77510375114679,126.63074532032091,86.9899784377144,2678.91519434629,95.29976930169242,94.24065879619343,98.03256445047494,061,014401,36,844,1400000US36061014401,36061014401
1197,"Census Tract 146.02, New York County, New York",4.8,65.1,5.8,0.0,,,0.8,4.1,82.7,1.8,73.6,28.2,11.0,5.3,79.9,2.7,4.5,26.8,19.6,0.0,1.0,6.7,11.1,24.6,22.2,0.9,2.9,49.7,86.5,86.5,1.3,3.6,0.0,23.3,86.3,0.0,7.0,76.3,0.0,15.7,19.0,27.1,1.73,6.4,22.1,0.0,0.0,0.0,63.9,4.5,20.2,0.4,0.8,92.5,2570,high,99.76348461290142,131.00451772694322,126.68846592247117,117.15251251013069,90.63061715754931,118.2878888304802,131.05704204645693,2678.91519434629,167.30652801025678,80.84604739368878,91.24830393487112,061,014602,36,1167,1400000US36061014602,36061014602
1198,"Census Tract 148.02, New York County, New York",5.6,52.9,7.3,17.0,0.0,0.0,3.1,0.8,82.2,1.0,79.3,23.8,9.8,3.0,68.1,8.7,5.7,24.9,22.3,0.3,3.2,5.5,9.4,31.8,25.6,0.7,0.7,54.8,88.4,88.4,3.4,3.4,0.0,29.5,87.1,5.8,5.2,79.4,0.0,7.2,19.0,38.1,2.28,9.1,21.2,0.9,0.0,0.0,16.7,2.5,21.6,0.8,3.3,87.6,2882,high,150.3132662735428,126.44614536930271,103.02172278992504,109.45157812135288,127.72564256687382,130.13793339885262,117.63929726551015,2678.91519434629,126.24513113134505,96.15417471083694,95.6580732700136,061,014802,36,2147,1400000US36061014802,36061014802
