,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
346,"Census Tract 5323.04, Los Angeles County, California",16.6,25.4,5.1,28.0,0.0,0.0,15.7,7.6,88.2,0.0,71.1,69.0,0.3,11.2,26.3,23.8,10.3,3.1,7.3,0.0,9.3,10.5,12.6,0.0,30.3,7.2,13.4,0.0,41.3,41.3,11.8,10.3,0.0,36.4,92.3,5.1,8.1,19.2,0.8,5.5,4.4,36.3,3.9,1.1,36.0,0.0,0.0,0.0,31.6,2.8,14.1,0.2,0.0,68.0,low,69.01269448580283,69.29771491893007,66.32736336563211,90.61069737817834,67.78170533225028,99.70050786570745,100.0,112.77848600740595,109.8999453482995,037,532304,06,4400,1400000US06037532304,6037532304
347,"Census Tract 5328, Los Angeles County, California",27.4,19.7,3.7,70.0,8.4,13.0,21.3,4.9,89.8,0.2,61.3,88.2,0.0,7.3,9.7,18.2,11.6,2.1,7.6,0.0,12.4,11.3,12.7,0.0,16.1,10.6,30.3,0.0,25.4,25.4,17.9,30.6,27.0,43.5,94.5,0.0,4.5,0.0,0.0,3.6,7.6,35.5,3.69,5.3,32.5,1.7,0.0,11.6,10.2,13.6,6.6,0.0,0.0,39.9,low,58.27241535099363,52.37725778633151,48.729827245162824,68.19035815511627,66.08879050166574,103.47270141043491,100.0,145.67221109289937,138.07226636398036,037,532800,06,1448,1400000US06037532800,6037532800
348,"Census Tract 5329, Los Angeles County, California",28.5,18.2,8.9,103.0,7.4,7.4,17.0,1.8,94.8,0.2,55.2,90.3,0.0,6.5,11.7,15.3,9.3,1.5,7.3,0.0,3.2,17.9,3.0,0.0,22.9,11.8,30.5,0.0,19.6,19.6,18.3,24.5,23.0,35.6,98.1,0.0,0.0,1.2,0.0,11.6,10.0,27.6,3.72,7.0,35.9,0.0,1.7,1.3,19.7,9.2,7.5,0.0,0.0,40.6,low,51.56951090726202,45.37568931767004,44.09337629796218,78.06460081812287,64.3958756710812,172.5181680645599,100.0,144.66526032497612,127.75171312061212,037,532900,06,3856,1400000US06037532900,6037532900
349,"Census Tract 2129, Los Angeles County, California",13.3,37.8,10.8,141.0,0.0,57.8,16.8,2.6,92.0,0.0,39.2,81.7,0.4,5.9,30.9,27.5,13.8,5.0,10.4,0.0,8.5,7.3,8.1,4.8,16.5,3.2,10.1,6.3,39.9,39.9,20.0,19.5,42.9,77.3,97.1,0.0,3.3,40.1,0.0,13.4,25.0,14.2,3.42,5.2,24.3,9.5,0.0,0.0,69.5,5.5,14.4,0.3,0.0,30.4,low,66.05339047325063,57.07768770843913,69.72657116995097,121.70488113658743,75.26959785214345,103.6159492665638,100.0,92.97512090491504,93.72178080464121,037,212900,06,6079,1400000US06037212900,6037212900
350,"Census Tract 5036.01, Los Angeles County, California",18.2,17.8,6.1,16.0,5.9,0.0,4.4,12.3,93.2,0.2,81.9,35.1,8.8,7.2,48.3,14.2,11.8,6.8,11.0,0.0,0.8,5.8,12.8,11.6,33.6,8.5,5.7,12.6,80.2,80.2,4.0,1.4,0.0,6.0,98.1,0.0,16.8,2.4,0.0,0.4,3.1,90.5,3.25,2.8,27.4,0.7,0.0,1.3,47.5,4.7,21.6,0.0,0.9,66.4,low,105.28168728809328,116.74006658054302,117.73074889013641,86.00271746877527,77.8740822068889,98.88877001431042,100.0,110.42893421558502,98.74259049060413,037,503601,06,1065,1400000US06037503601,6037503601
351,"Census Tract 5300.05, Los Angeles County, California",8.4,20.7,3.8,29.0,0.0,0.0,5.1,10.1,96.9,0.0,57.8,62.7,0.1,4.4,44.4,12.4,12.1,12.3,7.2,0.9,2.0,8.1,13.5,7.9,58.5,1.5,0.7,8.8,68.8,68.8,5.1,1.9,0.0,0.0,93.9,0.0,6.0,8.4,0.0,0.0,3.1,81.3,3.0,0.0,17.4,0.0,0.0,0.0,73.4,3.5,38.0,0.0,0.0,31.7,low,101.0691261117553,110.9526849595103,99.5359967889335,103.698909221693,,100.29737393291114,100.0,98.68117525648023,92.04817757598688,037,530005,06,1067,1400000US06037530005,6037530005
352,"Census Tract 5320.02, Los Angeles County, California",27.3,23.2,5.4,39.0,0.0,25.5,15.6,3.0,92.2,0.0,60.3,74.0,0.2,10.2,13.7,25.4,9.7,2.7,10.2,0.0,7.1,14.4,9.3,1.5,21.5,5.9,13.1,1.9,33.1,33.1,22.3,20.9,62.9,44.4,96.0,0.0,4.5,4.9,1.6,7.7,3.7,38.1,3.32,3.4,28.7,4.9,3.5,0.0,11.4,7.0,10.5,0.0,0.0,57.5,low,59.67121205638033,46.07730028052136,54.90105904607671,70.4362643294472,78.13453064236343,82.08102156185399,100.0,119.82714138286885,114.08395341993528,037,532002,06,1446,1400000US06037532002,6037532002
353,"Census Tract 5321.01, Los Angeles County, California",27.4,20.9,5.8,18.0,3.2,6.3,16.6,6.7,94.2,0.4,63.7,78.5,0.2,6.0,17.5,30.2,15.8,4.4,10.3,0.3,0.7,18.5,7.4,0.0,16.7,6.1,16.1,0.0,37.0,37.0,17.1,19.2,18.9,46.6,96.5,0.0,4.7,15.3,0.0,2.4,4.6,26.4,3.64,3.2,22.7,0.0,0.0,0.0,25.5,8.5,10.9,0.0,0.0,57.7,low,69.05581731294384,57.17402289245758,64.83753425240421,69.54564636376423,82.30170560995616,155.66267032672715,100.0,122.84799368663866,114.36288729137765,037,532101,06,6770,1400000US06037532101,6037532101
354,"Census Tract 5750.02, Los Angeles County, California",15.2,45.9,12.4,8.0,0.0,0.0,3.6,6.2,90.5,0.6,78.3,30.2,11.8,5.8,43.5,20.2,9.4,8.1,10.7,0.0,7.8,5.2,16.7,9.5,14.2,2.1,4.8,6.6,73.7,73.7,5.4,7.2,0.0,15.3,94.4,3.3,2.9,21.2,0.0,2.3,6.0,44.1,2.62,3.9,27.4,0.0,0.0,0.0,53.3,8.2,15.0,0.0,3.0,66.3,low,108.35418872189062,132.3027429119759,121.49385173647931,92.0047081070734,107.23964330664379,120.44757236170837,100.0,84.24821424958006,89.81670660444782,037,575002,06,3719,1400000US06037575002,6037575002
355,"Census Tract 5752.02, Los Angeles County, California",25.6,22.5,6.6,43.0,28.9,11.1,13.8,5.5,89.0,0.0,53.5,83.4,0.4,16.0,15.8,33.4,9.9,3.8,12.3,0.0,10.2,16.1,10.9,0.7,12.3,7.5,29.6,0.0,35.8,35.8,11.6,26.8,12.2,66.4,92.3,0.0,6.1,11.9,0.0,3.3,11.8,15.2,4.12,7.0,14.9,0.0,0.0,2.7,15.8,10.3,9.2,0.0,0.0,55.3,low,66.38489720689721,59.177067662048685,64.83753425240421,72.17877774056599,69.27928383622893,104.35606318989642,100.0,121.50539266274096,113.52608567705052,037,575202,06,5630,1400000US06037575202,6037575202
356,"Census Tract 5768.02, Los Angeles County, California",9.3,62.3,9.8,0.0,0.0,0.0,1.5,10.1,89.8,0.2,84.1,22.0,9.0,4.6,46.5,18.2,9.7,5.4,9.1,0.0,0.5,10.4,13.3,4.1,15.9,0.5,4.4,5.7,73.6,73.6,2.8,10.5,0.0,41.1,93.6,0.0,4.0,11.0,0.0,5.9,10.7,24.5,1.9,0.7,21.5,0.0,0.0,3.9,58.8,7.7,13.7,0.3,1.0,63.2,low,113.50467138854569,96.1843194849842,113.47317689845494,105.2090875113293,81.06457554145206,89.07629186948145,100.0,64.44484914708912,82.28549207550344,037,576802,06,3531,1400000US06037576802,6037576802
357,"Census Tract 5776.02, Los Angeles County, California",7.0,41.6,3.4,73.0,0.0,0.0,1.2,6.6,86.8,1.7,85.9,17.3,19.1,7.2,55.6,9.1,7.6,7.7,18.1,0.6,6.7,4.3,13.7,15.3,38.1,0.0,0.0,20.5,87.5,87.5,0.4,1.5,0.0,0.0,92.8,4.2,4.9,19.5,0.0,3.7,1.3,65.8,2.1,6.2,13.8,7.6,6.0,1.4,58.4,6.4,33.7,0.6,3.1,80.5,low,151.26679208059375,160.74888687214,157.07422461014926,96.5739654962294,136.27964386205556,80.31429800293101,100.0,69.47960298670546,75.5910791608862,037,577602,06,5031,1400000US06037577602,6037577602
358,"Census Tract 6002.01, Los Angeles County, California",45.3,20.8,7.3,66.0,0.0,17.0,14.6,7.6,93.8,0.0,71.5,58.0,0.1,6.6,8.7,30.9,12.7,1.2,17.8,0.0,22.2,10.4,12.0,0.0,13.1,11.3,25.8,0.0,27.9,27.9,11.8,36.9,32.0,46.3,92.6,0.0,2.6,1.1,0.0,4.0,2.4,12.5,3.53,4.9,24.5,0.0,4.1,0.0,22.7,10.1,7.6,0.0,0.0,40.9,low,61.555140567103436,51.2430473178879,67.61812048528215,63.466210684971934,79.37166071086753,114.62215954580016,100.0,116.47063882312463,105.99487114810611,037,600201,06,3589,1400000US06037600201,6037600201
359,"Census Tract 6008.01, Los Angeles County, California",20.8,35.5,2.8,0.0,2.5,0.0,3.0,12.6,99.2,0.0,86.4,19.9,0.1,4.6,39.4,24.6,6.1,5.6,12.7,0.0,4.3,8.7,17.1,12.1,34.6,0.0,3.9,17.0,71.3,71.3,9.9,5.4,,0.0,97.1,2.1,0.0,1.5,0.0,0.8,1.5,82.0,2.77,3.0,30.5,1.2,0.0,2.3,37.1,2.7,21.9,0.0,0.0,15.4,low,133.93141556990548,127.00794308092428,116.05897225589649,88.63584884557703,101.90045037941566,77.5448394511058,100.0,85.59081527347773,91.76924370454452,037,600801,06,5227,1400000US06037600801,6037600801
360,"Census Tract 6009.12, Los Angeles County, California",22.0,21.5,9.7,50.0,0.0,4.3,15.0,8.0,92.6,0.0,56.4,73.0,0.2,13.8,21.9,25.2,9.3,7.8,8.1,0.0,4.0,10.3,12.2,1.0,21.6,2.3,12.7,1.2,50.9,50.9,13.4,18.6,14.7,18.2,95.8,1.4,0.0,0.8,0.0,6.0,4.3,44.3,4.3,1.2,23.2,0.0,0.0,1.3,19.6,5.4,11.8,0.6,0.4,51.9,low,59.23998378497017,51.55204696473953,69.01376499939796,70.86221205216512,80.80412710597751,135.8705915382522,100.0,132.58185110989692,119.10476310589816,037,600912,06,3479,1400000US06037600912,6037600912
361,"Census Tract 6014.02, Los Angeles County, California",12.0,23.0,7.0,25.0,5.6,34.8,15.1,4.6,96.4,0.0,56.2,86.3,0.5,7.4,19.9,24.5,14.2,3.4,13.7,0.0,3.3,7.7,10.1,0.5,38.1,0.6,7.6,0.6,47.9,47.9,13.1,12.7,0.0,30.6,100.0,0.0,0.0,0.0,0.0,0.0,3.1,64.7,3.95,1.6,20.8,0.0,0.0,3.3,29.9,6.7,17.0,0.0,0.0,45.8,low,75.33827419205056,57.7756633813275,68.72907064299089,75.19913431983859,82.95282669864253,115.79201703751943,100.0,127.54709727028057,119.66263084878295,037,601402,06,1341,1400000US06037601402,6037601402
362,"Census Tract 6015.02, Los Angeles County, California",28.3,17.3,5.0,53.0,0.0,8.4,26.2,2.7,86.7,0.0,53.1,92.5,0.2,2.9,12.8,29.0,13.3,2.7,13.7,0.0,3.5,19.5,13.2,2.0,14.3,6.0,20.0,1.0,31.9,31.9,18.8,21.9,42.5,33.0,94.2,0.0,0.0,11.5,0.6,4.8,9.9,24.6,5.21,4.3,32.3,0.0,0.0,0.0,34.6,9.1,7.4,0.9,0.0,59.4,low,60.66573225732,50.57597160968471,57.63241242032787,77.90971073713455,77.5485216625457,94.44808647431485,100.0,150.37131467654132,137.79333249253796,037,601502,06,4192,1400000US06037601502,6037601502
363,"Census Tract 6021.03, Los Angeles County, California",18.5,37.0,3.2,14.0,0.0,0.0,14.1,6.6,90.1,0.0,60.4,70.6,0.3,7.5,16.3,31.8,11.6,3.3,10.9,0.0,3.9,14.1,8.7,2.0,19.5,0.9,10.7,1.9,50.9,50.9,8.5,12.3,35.0,0.0,96.2,0.0,0.9,12.0,0.0,16.0,11.9,15.7,4.48,7.9,31.9,0.0,0.0,0.0,29.1,7.1,13.0,0.2,0.6,36.3,low,70.02608092361669,58.78627399103046,65.48826420990605,63.35004312423068,74.55336465458845,157.62039102715534,100.0,101.0307270483012,112.96821793416572,037,602103,06,6657,1400000US06037602103,6037602103
364,"Census Tract 6201.01, Los Angeles County, California",14.6,37.3,4.4,21.0,0.0,10.5,1.0,6.8,91.6,0.7,86.0,19.4,12.5,11.7,60.0,11.7,4.9,12.2,18.7,0.0,4.8,2.0,15.0,20.7,15.4,3.3,7.9,27.4,83.0,83.0,4.0,6.9,5.9,15.1,99.0,0.0,0.0,14.9,0.0,2.8,6.0,59.5,2.85,8.9,25.8,0.0,0.0,0.0,56.0,10.2,13.5,1.1,3.6,80.4,low,191.8858000707341,171.2366984152804,160.3278743976585,137.92961712011592,121.62941936661241,132.6952640607285,100.0,84.91951476152889,90.65350821877495,037,620101,06,1952,1400000US06037620101,6037620101
365,"Census Tract 7007, Los Angeles County, California",5.3,28.0,2.0,0.0,0.0,0.0,4.7,6.6,91.2,0.0,67.5,48.1,2.4,3.1,72.1,2.2,6.4,17.5,11.7,1.6,0.9,3.1,2.2,53.0,38.5,0.0,0.0,57.8,88.3,88.3,1.0,1.1,0.0,0.0,82.1,4.5,35.8,0.0,0.6,0.0,0.0,92.8,3.24,1.4,30.7,1.5,0.0,0.0,3.5,4.0,21.9,0.0,0.0,92.9,low,209.43679071712742,454.4130630150147,170.05457481505448,154.92880350858616,124.68968848343832,84.44461118798068,100.0,107.74373216778964,111.01568083406904,037,700700,06,4834,1400000US06037700700,6037700700
366,"Census Tract 7028.02, Los Angeles County, California",10.5,40.0,11.0,0.0,0.0,0.0,4.6,5.5,82.3,0.6,70.1,43.0,6.5,5.8,49.8,23.0,9.3,3.2,15.9,0.0,5.6,5.7,12.8,14.5,20.8,0.0,3.8,20.6,75.1,75.1,9.4,1.7,0.0,0.0,99.0,0.0,1.0,1.8,0.0,7.1,1.7,46.7,2.7,2.4,21.3,0.0,0.0,0.0,46.1,6.3,16.6,2.6,1.1,74.2,low,124.30424441067377,94.77746226931856,138.24372646493964,128.21026453809765,112.70906045160926,57.227518523491575,100.0,87.94036706529872,89.81670660444782,037,702802,06,4401,1400000US06037702802,6037702802
367,"Census Tract 9006.05, Los Angeles County, California",21.9,25.8,6.8,0.0,6.1,0.0,13.5,8.9,96.5,0.0,91.5,28.4,1.9,8.8,18.3,26.6,20.8,3.9,5.9,0.0,24.8,9.8,16.1,1.1,31.2,5.2,11.5,1.5,44.8,44.8,3.1,32.7,34.2,94.0,91.3,3.0,5.5,1.1,0.6,1.0,0.0,61.2,3.33,0.4,37.0,21.6,5.1,5.9,0.0,12.7,12.5,0.4,0.0,77.2,low,88.98934415887828,76.81367691735042,71.79221067320519,48.40315030885596,52.80592029246396,177.46021910100657,100.0,117.47758959104787,113.24715180560813,037,900605,06,1338,1400000US06037900605,6037900605
368,"Census Tract 2731, Los Angeles County, California",10.7,48.3,12.1,44.0,0.0,0.0,1.6,4.0,84.2,0.3,76.8,27.0,7.3,5.0,71.2,10.9,7.6,2.5,26.3,0.9,3.2,1.9,13.2,29.6,18.9,1.0,1.8,38.7,83.1,83.1,2.5,3.7,0.0,0.0,87.3,0.0,4.6,4.4,3.0,4.2,0.5,47.9,2.68,9.0,12.3,0.0,0.0,0.0,10.5,7.0,18.1,0.4,2.1,89.2,high,181.30184118431114,187.4446387151387,163.48519902698487,130.4174481921815,206.73094565791993,61.214583852412346,100.0,77.53520913009163,83.40122756127299,037,273100,06,6270,1400000US06037273100,6037273100
369,"Census Tract 2653.03, Los Angeles County, California",3.7,92.0,64.9,0.0,,,1.1,11.9,42.9,6.2,72.6,44.1,5.2,8.9,40.6,24.4,4.8,2.3,13.9,0.0,37.5,14.3,1.6,2.1,0.7,2.0,1.4,7.2,90.2,90.2,5.7,27.0,0.0,,85.2,0.0,7.2,68.0,0.0,15.7,17.9,3.4,1.83,14.6,5.9,0.0,0.0,0.0,72.9,0.4,1.0,1.1,3.6,51.7,low,15.340945755416296,89.20819804606344,84.8731671544347,140.71763857790606,137.451661821691,116.72312810235724,100.0,117.47758959104787,108.2263421196452,037,265303,06,7825,1400000US06037265303,6037265303
370,"Census Tract 2674.02, Los Angeles County, California",4.6,75.6,21.3,0.0,,,0.0,6.0,80.9,1.1,71.0,31.1,6.5,4.9,71.7,8.3,10.3,8.6,22.6,0.0,8.2,5.4,12.9,7.6,8.3,0.0,0.6,17.5,85.5,85.5,6.8,0.0,0.0,0.0,96.4,0.0,2.1,29.2,0.0,6.9,9.3,15.4,1.54,3.1,12.1,0.0,0.0,0.0,78.4,4.8,11.7,0.5,0.3,75.3,high,121.84354808693956,117.27808949506115,112.64692109715322,128.8685473822981,118.82959868526106,117.96460952214092,100.0,61.088346587344894,77.26468238954052,037,267402,06,1324,1400000US06037267402,6037267402
371,"Census Tract 1901, Los Angeles County, California",3.6,81.0,21.9,0.0,0.0,0.0,0.4,4.3,74.2,3.2,73.6,31.0,5.8,17.2,62.0,14.9,6.9,5.2,23.9,0.0,5.3,15.1,10.4,5.1,6.7,2.7,1.9,0.0,63.2,63.2,15.7,15.9,48.8,0.0,90.8,0.0,1.2,63.8,1.7,31.7,25.0,2.6,1.79,9.7,14.9,0.0,0.0,0.0,54.2,4.2,11.6,0.4,0.6,71.4,high,98.22571469714458,94.9664973473925,106.24450891660057,,98.97040548032706,109.8949802935468,100.0,55.382292235779715,70.57026947492328,037,190100,06,5603,1400000US06037190100,6037190100
372,"Census Tract 1923, Los Angeles County, California",2.1,64.9,9.7,0.0,0.0,0.0,2.6,4.7,83.3,0.4,68.4,34.3,11.0,5.5,67.2,8.4,11.2,7.2,26.2,0.0,5.7,4.1,15.2,24.3,17.6,1.7,1.6,42.4,85.4,85.4,5.7,0.0,0.0,,79.9,7.6,4.8,65.3,0.0,10.0,12.0,36.9,2.2,7.7,22.8,0.0,0.0,2.2,39.9,4.6,15.9,4.2,1.3,69.3,low,177.38035909117505,183.79480759232655,162.18373911198117,144.28011044063788,126.2523790962856,59.08974065316714,100.0,60.41704607539607,77.26468238954052,037,192300,06,7598,1400000US06037192300,6037192300
373,"Census Tract 1951, Los Angeles County, California",4.0,51.1,11.3,0.0,0.0,0.0,3.1,10.0,88.3,0.5,84.9,23.5,10.8,8.7,73.4,13.5,4.8,5.4,13.4,0.0,0.0,3.6,15.4,24.7,20.4,6.0,2.6,34.5,80.8,80.8,5.6,1.2,0.0,0.0,91.4,5.0,0.0,6.8,0.0,3.1,0.0,61.3,2.6,2.9,23.1,1.2,0.0,0.0,21.8,5.5,20.1,0.9,4.3,83.1,high,154.7732169624976,174.4612006124261,164.48912123115713,132.2374066437945,122.02009201982423,119.68358379568762,100.0,79.54911066593814,90.93244209021736,037,195100,06,1562,1400000US06037195100,6037195100
374,"Census Tract 2326, Los Angeles County, California",23.3,29.9,5.4,78.0,0.0,13.4,9.0,5.6,94.8,0.0,63.9,71.3,0.3,6.6,14.0,35.3,12.0,3.6,26.0,0.0,8.4,13.7,9.3,1.0,22.0,9.2,20.5,1.4,42.7,42.7,12.4,28.4,50.7,53.7,98.3,0.0,0.0,2.1,0.0,2.9,6.3,47.5,3.58,1.3,36.6,1.8,2.2,0.0,5.6,7.5,10.6,0.6,0.0,33.6,high,66.589730635817,52.09552281420209,67.2756310339654,75.00552171860319,74.42314043685117,151.3413600001723,100.0,111.77153523948273,113.24715180560813,037,232600,06,2564,1400000US06037232600,6037232600
375,"Census Tract 2340, Los Angeles County, California",18.1,39.3,4.8,70.0,0.0,0.0,7.0,8.6,90.5,0.3,81.5,30.6,3.8,6.0,41.3,17.4,8.8,4.3,15.9,0.5,11.8,7.0,9.4,4.1,28.7,2.0,10.3,5.5,59.2,59.2,7.0,12.1,10.0,45.5,92.9,3.1,3.0,3.5,0.0,1.8,2.0,66.7,2.64,6.0,17.2,0.7,0.8,0.8,50.6,8.2,22.0,1.3,0.6,28.6,high,99.5086188045898,76.89001800657256,124.41999598616688,86.00271746877527,77.93919431575753,123.09765770009285,100.0,86.93341629737543,95.11645016185312,037,234000,06,7368,1400000US06037234000,6037234000
376,"Census Tract 2343, Los Angeles County, California",11.0,68.9,5.9,0.0,19.6,0.0,5.1,12.0,89.6,0.3,91.8,11.4,0.5,10.6,60.5,16.2,9.7,1.6,11.9,0.0,12.3,7.8,8.4,1.8,21.3,6.7,9.3,2.9,63.6,63.6,4.6,8.6,29.5,23.8,89.1,0.0,7.4,3.2,0.0,4.7,7.9,23.2,2.8,6.8,26.8,0.0,0.0,0.0,49.0,4.1,22.4,3.2,1.3,12.2,high,106.39749044036705,102.69694145362752,89.6937061817181,85.11209950309231,79.17632438426163,94.06609219130443,100.0,58.73879479552394,85.63269853281204,037,234300,06,7170,1400000US06037234300,6037234300
377,"Census Tract 2373, Los Angeles County, California",26.2,44.2,8.0,0.0,0.0,7.5,12.3,5.4,95.7,1.3,71.4,41.5,0.1,7.6,17.8,33.4,9.4,3.0,16.6,0.0,15.0,12.2,11.7,0.0,26.2,10.2,16.6,0.0,57.4,57.4,8.1,12.6,0.0,30.9,97.2,0.0,3.3,0.6,0.0,5.4,1.7,48.1,3.16,2.9,19.6,4.3,2.8,3.4,25.1,3.6,16.3,0.0,0.0,19.2,high,70.17701081861026,67.84723422370892,70.47790740377711,71.52049489636556,72.79533771513528,128.6127001610551,100.0,92.63947064894062,104.87913566233658,037,237300,06,2089,1400000US06037237300,6037237300
378,"Census Tract 2375, Los Angeles County, California",24.7,33.6,8.0,80.0,6.0,5.5,12.4,4.3,95.8,0.0,56.6,74.9,0.1,6.4,15.5,27.6,9.9,6.0,6.7,0.0,5.5,14.9,3.7,0.0,17.0,9.6,31.2,0.0,27.8,27.8,17.0,21.7,58.2,36.6,96.8,0.0,0.0,12.7,0.0,4.8,7.6,18.8,3.42,2.5,22.0,0.0,0.0,5.5,0.0,8.7,10.8,0.1,0.0,26.2,high,61.043056994803884,47.878586457168176,59.27636178664832,63.078985482501075,62.24717607841622,71.38518163756353,100.0,113.78543677532923,116.87329213435913,037,237500,06,2614,1400000US06037237500,6037237500
379,"Census Tract 1991.20, Los Angeles County, California",24.6,18.1,6.9,22.0,0.0,32.6,15.5,4.7,89.0,1.0,60.7,82.1,0.1,12.4,18.1,26.9,12.7,5.1,8.3,0.0,9.1,18.1,7.3,4.0,22.4,8.8,26.4,3.6,34.3,34.3,12.6,38.5,0.0,84.7,97.9,0.0,0.7,20.1,0.0,1.5,5.6,22.0,3.11,3.9,27.9,3.3,1.2,2.0,38.8,5.6,17.4,0.0,0.2,44.0,high,50.351291040528345,56.34699442588411,50.697001031163474,91.42387030336714,68.30260220319937,104.49931104602527,100.0,121.84104291871536,108.78420986252995,037,199120,06,7047,1400000US06037199120,6037199120
380,"Census Tract 2044.20, Los Angeles County, California",28.3,32.2,9.3,46.0,0.0,17.9,23.3,5.4,90.0,0.6,54.5,89.7,0.0,7.2,15.7,24.4,10.9,3.1,9.7,0.0,14.8,16.1,5.0,3.9,21.2,5.9,25.9,0.0,24.4,24.4,15.5,35.5,45.1,60.8,93.2,0.0,5.1,27.6,0.0,3.3,28.3,8.5,2.53,4.5,26.3,0.0,0.0,0.0,16.3,8.0,8.6,0.0,0.5,61.3,high,57.84388225627979,47.63320438466836,56.09335044847317,,65.11210886863621,73.86814447713095,100.0,106.06548088791752,104.6002017908942,037,204420,06,112,1400000US06037204420,6037204420
381,"Census Tract 2013.01, Los Angeles County, California",25.7,24.2,5.9,22.0,0.0,0.0,14.9,6.8,94.6,0.5,63.5,73.9,0.4,6.9,20.2,24.8,8.0,3.0,16.0,0.0,6.2,12.3,10.4,2.2,27.1,5.1,15.8,2.9,35.8,35.8,17.8,27.4,0.0,30.2,98.2,0.0,0.9,7.4,0.0,3.4,3.1,49.4,3.81,4.9,26.4,0.0,0.0,0.0,62.0,5.6,16.1,0.0,0.0,49.1,high,63.22075976542518,55.26367801692196,64.39015740662171,68.57758335758713,61.075158118780756,97.1459210980756,100.0,122.17669317468979,117.15222600580152,037,201301,06,6100,1400000US06037201301,6037201301
382,"Census Tract 2036, Los Angeles County, California",33.3,18.4,6.2,38.0,0.0,0.0,28.1,2.4,94.0,1.1,55.4,93.3,0.3,2.4,18.2,28.0,16.6,1.2,10.9,0.0,9.4,13.0,7.5,2.8,26.2,3.9,20.4,3.4,33.5,33.5,20.0,19.8,40.2,53.5,91.7,0.0,3.9,13.0,0.0,5.3,7.8,28.9,3.21,3.0,23.3,2.8,0.0,0.0,20.6,7.4,8.9,0.0,0.0,72.7,high,58.45299218964664,47.551410360501755,51.22785968070445,80.0394493507242,75.3998220698807,125.055378400521,100.0,128.88969829417823,116.59435826291671,037,203600,06,2707,1400000US06037203600,6037203600
383,"Census Tract 2041.10, Los Angeles County, California",18.5,17.2,2.7,13.0,0.0,5.1,14.0,4.0,96.4,0.2,57.4,87.7,0.4,8.1,17.3,26.6,16.4,3.7,2.4,0.0,2.0,6.3,7.9,2.0,36.2,4.0,10.1,2.4,39.7,39.7,15.6,17.6,16.7,25.7,97.2,0.0,2.4,4.6,0.0,5.9,4.9,36.9,4.6,0.0,27.8,0.0,0.0,0.0,29.5,4.2,14.4,0.0,0.2,53.8,low,71.24430079035041,64.54639093734099,62.945280033879115,71.63666245710681,71.49309553776257,78.76244622820137,100.0,129.89664906210152,121.05730020599488,037,204110,06,7403,1400000US06037204110,6037204110
