,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
615,"Census Tract 1504.02, Cook County, Illinois",6.2,30.1,6.9,0.0,0.0,0.0,3.9,9.2,94.6,0.0,59.3,56.8,10.4,4.5,24.3,31.1,12.9,5.3,11.5,0.0,3.3,4.5,18.9,5.1,22.6,0.4,12.8,4.8,72.0,72.0,13.1,5.3,0.0,35.0,84.9,2.4,0.0,1.3,0.6,3.4,1.7,69.1,2.9,4.0,26.7,2.3,1.7,8.2,3.1,4.7,13.9,0.0,0.0,80.3,low,96.592422493771,92.69525872415142,76.17995632966304,110.36442582779655,99.5247986581533,102.9705541571777,100.0,106.85962373371927,97.63109119731509,031,150402,17,285,17031150402
616,"Census Tract 7706.02, Cook County, Illinois",14.2,25.1,7.0,46.0,5.2,0.0,4.8,7.5,86.3,1.9,48.4,72.6,2.6,8.5,21.6,29.9,9.4,3.1,8.0,0.2,7.8,7.6,14.5,3.7,20.0,3.2,12.6,4.1,46.3,46.3,27.1,18.6,44.1,52.7,93.2,0.0,3.6,6.7,0.0,2.0,4.3,44.2,2.94,6.6,26.0,0.0,1.6,7.0,12.5,7.2,15.3,0.5,0.0,74.3,low,81.48535898467877,77.0954438256063,74.78954197865751,101.94984384929415,88.43619095377458,149.0912913901231,100.0,122.66280752532565,108.09156525417022,031,770602,17,2742,17031770602
617,"Census Tract 7709.01, Cook County, Illinois",12.4,28.4,3.7,13.0,18.8,0.0,4.1,10.0,92.4,0.8,59.6,54.3,4.0,4.4,37.0,14.7,11.0,8.3,11.5,0.0,3.4,8.7,13.0,8.0,39.4,1.4,5.4,10.8,70.7,70.7,5.4,9.7,0.0,40.7,95.8,1.5,12.2,25.1,0.4,1.4,0.5,89.9,2.59,2.3,22.7,2.0,2.5,10.4,2.1,5.5,26.9,0.0,0.2,89.5,low,119.07095619931907,117.08578772668378,100.81480154708856,96.2546084857956,89.52687367879545,150.00683952377958,100.0,96.32416787264836,88.332892035666,031,770901,17,3099,17031770901
618,"Census Tract 7709.02, Cook County, Illinois",5.9,38.0,4.4,25.0,0.0,0.0,6.5,12.7,87.0,0.4,61.2,53.6,5.2,4.0,31.7,10.4,7.2,8.3,14.1,0.0,5.6,9.8,17.1,4.4,40.7,1.4,4.3,6.3,71.6,71.6,7.6,2.6,0.0,0.0,89.0,0.0,6.6,18.7,0.0,4.0,7.5,75.9,2.53,1.8,24.9,6.6,0.8,13.4,3.8,4.0,25.2,0.0,0.0,92.6,low,118.1377221385896,108.47504985515177,104.99472113271669,94.81797253824641,88.98153231628501,99.36558338090528,100.0,92.93777134587557,92.98199161649056,031,770902,17,1994,17031770902
619,"Census Tract 8215, Cook County, Illinois",32.2,44.4,1.8,31.0,0.0,0.0,14.2,5.4,90.4,0.0,95.3,4.1,0.2,16.7,23.2,35.8,6.2,2.0,4.4,2.9,21.7,16.4,5.0,1.1,23.3,8.7,38.7,1.9,33.8,33.8,12.2,28.5,0.0,40.3,65.0,11.9,8.6,8.5,0.0,0.9,0.0,38.4,2.39,3.3,25.9,51.0,20.8,5.1,0.0,2.4,14.2,0.8,0.0,5.6,low,82.08144201190773,66.11876839825605,79.46619305629858,62.49366371838968,85.98215482247767,47.89461174190482,100.0,92.56150506512304,102.86132822574264,031,821500,17,1960,17031821500
620,"Census Tract 8305, Cook County, Illinois",21.0,13.1,6.2,108.0,8.9,11.1,9.7,7.7,91.0,0.0,48.5,92.9,0.0,9.6,13.3,21.4,17.4,6.2,10.9,0.0,1.1,24.1,16.8,0.0,28.2,2.7,24.3,0.0,21.5,21.5,31.5,30.2,0.0,64.5,87.8,0.0,0.0,0.0,0.0,4.1,4.0,61.1,4.72,0.0,20.5,15.0,36.2,22.8,0.0,7.0,10.9,0.0,0.0,69.2,low,68.80308570852243,49.92465698212426,61.71183819985517,63.72506595914612,86.89105709332839,141.88134983757826,100.0,169.31982633863967,136.857868910522,031,830500,17,2297,17031830500
621,"Census Tract 8306, Cook County, Illinois",12.0,52.9,15.6,10.0,57.0,7.6,7.7,4.3,87.0,0.0,68.9,52.4,9.2,8.0,32.9,27.2,14.1,5.2,13.3,0.0,6.3,9.1,13.0,3.8,14.8,3.4,21.2,3.7,49.7,49.7,18.6,17.8,0.0,16.4,84.4,0.0,14.1,23.4,0.0,3.3,9.9,24.3,2.43,7.2,27.0,3.2,15.1,19.2,6.5,4.2,8.3,2.1,1.6,72.8,low,78.33771693591773,77.72348588677835,87.45727959156278,88.9688118946533,88.25441049960446,139.07748367825528,100.0,95.57163531114328,99.6650722639258,031,830600,17,1106,17031830600
622,"Census Tract 8307, Cook County, Illinois",5.3,70.6,15.8,0.0,0.0,0.0,9.6,8.0,79.9,3.3,71.0,31.3,8.2,7.2,51.0,21.5,5.6,7.8,12.7,0.0,13.8,12.9,9.7,3.4,16.4,3.7,17.8,1.9,51.4,51.4,13.0,20.2,0.0,83.1,84.6,3.7,8.2,53.4,0.0,8.3,19.8,29.9,2.19,8.6,21.4,2.3,3.4,10.1,4.2,3.3,12.9,0.3,0.5,50.6,high,104.01244243905093,122.41758361317123,116.42171458216616,100.56451632844316,70.07636508259014,105.65997679979358,100.0,71.86685962373373,88.9140294832691,031,830700,17,1487,17031830700
623,"Census Tract 8308, Cook County, Illinois",4.0,65.8,13.4,0.0,,,1.0,2.8,68.9,1.1,85.0,15.8,26.4,6.0,62.5,12.7,4.9,8.6,22.8,0.0,3.4,3.1,12.8,7.2,4.3,0.0,2.7,16.8,88.7,88.7,4.6,0.0,0.0,0.0,98.5,0.0,1.0,40.0,0.0,9.0,15.3,19.0,2.28,9.0,15.8,0.0,0.0,0.0,31.0,6.2,5.8,0.0,1.1,90.6,low,133.1611721913737,97.2059130500617,106.5630044022596,116.21358647138969,106.88690705204412,71.870528492034,100.0,66.97539797395079,75.54786818839857,031,830800,17,2326,17031830800
624,"Census Tract 8309, Cook County, Illinois",9.1,47.3,12.3,34.0,0.0,0.0,2.3,3.6,77.9,1.0,76.6,28.0,14.9,1.4,50.4,17.1,6.5,12.4,19.6,0.4,0.5,2.8,14.2,19.5,11.0,0.8,6.5,21.5,85.0,85.0,3.9,1.5,0.0,20.8,91.4,1.9,5.8,17.6,0.6,3.2,2.7,51.4,2.74,8.2,24.5,0.0,0.0,1.5,21.3,3.8,10.7,0.6,2.8,83.7,high,144.54878549888798,129.50977202336185,125.79020066951851,126.11611282413945,125.33762315031365,88.37900577702746,100.0,90.68017366136036,90.36687310227673,031,830900,17,1107,17031830900
625,"Census Tract 8310, Cook County, Illinois",4.2,53.4,13.3,0.0,,,0.0,2.1,75.4,1.2,91.7,10.5,18.1,1.8,74.1,2.6,2.8,14.5,28.8,0.5,0.0,2.7,13.7,36.2,6.7,0.7,0.0,52.5,92.8,92.8,2.8,0.0,0.0,0.0,90.9,0.0,0.0,25.8,2.2,3.4,1.5,63.9,2.11,9.2,26.0,0.0,1.3,0.0,40.5,7.3,8.2,0.5,1.3,93.0,low,232.3267313728209,192.5520716980856,195.28055035565416,147.46041833058453,181.50778348888784,62.80087979299944,100.0,77.13458755426919,77.5818492550093,031,831000,17,416,17031831000
626,"Census Tract 8311, Cook County, Illinois",11.3,38.1,10.9,13.0,0.0,0.0,9.1,4.3,91.2,0.9,57.2,71.9,5.5,4.4,32.2,25.5,12.5,5.6,9.5,0.0,2.6,10.6,16.0,5.4,16.3,2.9,4.0,7.3,53.8,53.8,23.5,4.3,12.6,13.0,91.2,0.0,5.0,1.2,0.5,0.7,3.3,41.7,3.05,7.2,22.3,1.3,1.8,8.3,11.9,6.0,15.0,0.0,0.2,81.8,high,85.91687216900988,67.04114658958932,91.16432814985987,115.29003479082232,98.16144525187723,225.7684475838536,100.0,110.6222865412446,105.18587801615492,031,831100,17,1091,17031831100
627,"Census Tract 8312, Cook County, Illinois",11.7,27.7,3.7,84.0,16.5,0.0,10.7,6.1,88.3,3.6,56.2,79.1,1.4,6.2,14.5,29.3,7.1,3.5,10.5,0.7,9.9,16.4,8.2,2.2,27.1,3.9,18.6,3.0,37.3,37.3,24.0,17.5,0.0,8.1,85.0,0.0,9.9,2.6,0.0,0.0,8.0,41.8,3.92,0.8,33.2,3.9,19.5,30.1,1.9,9.1,14.9,0.0,0.0,48.8,high,61.27517743252235,70.19635491482083,66.24315735625227,95.22843995183187,78.34737574733165,138.41943345718968,100.0,129.81186685962376,122.32943272044537,031,831200,17,2327,17031831200
628,"Census Tract 8313, Cook County, Illinois",33.7,31.0,11.5,0.0,0.0,36.8,15.8,11.3,81.5,0.0,88.1,41.2,0.0,9.3,17.5,27.2,12.1,1.8,12.7,0.0,13.4,8.8,5.2,0.0,41.9,9.0,36.2,0.0,56.4,56.4,12.4,15.5,0.0,35.9,93.1,0.0,0.0,1.8,0.0,0.0,0.0,57.5,3.07,8.2,36.2,28.1,38.1,3.8,3.8,2.7,18.6,0.0,1.4,17.4,high,82.70179991354874,63.27289422255703,74.4728485383349,69.779460309532,91.43556844758194,29.955590498073093,100.0,107.98842257597687,93.85369778789514,031,831300,17,676,17031831300
629,"Census Tract 8314, Cook County, Illinois",38.9,34.8,5.0,0.0,0.0,21.4,14.2,7.0,83.7,0.9,90.1,23.7,2.3,6.6,21.2,28.5,10.2,4.0,9.1,0.0,14.4,19.4,14.2,0.0,30.7,3.0,29.9,0.0,40.8,40.8,14.2,22.2,0.0,26.3,89.3,0.0,6.2,1.6,0.0,0.9,4.1,38.2,3.04,5.4,22.0,20.3,15.2,26.1,2.1,5.2,14.8,0.0,0.0,16.8,high,66.07351094130203,71.93425040946705,50.974629093026245,93.07348603050809,95.25295798515495,85.14597643005301,100.0,103.849493487699,101.11791588293345,031,831400,17,20,17031831400
630,"Census Tract 8315, Cook County, Illinois",22.0,25.9,4.2,41.0,0.0,100.0,5.7,8.4,96.8,0.0,58.7,81.6,2.3,4.9,26.0,21.8,10.7,5.9,16.6,0.0,11.0,6.2,12.1,0.0,14.8,5.2,14.8,0.0,51.5,51.5,18.5,11.3,0.0,35.7,88.6,0.0,3.1,9.1,1.3,0.0,1.8,60.1,3.2,2.9,30.9,4.6,9.7,32.0,1.0,9.6,10.7,0.0,0.7,77.8,high,94.16223784429913,75.96496811549663,80.35336851583251,93.58657029748994,96.34364071017582,106.43247053756626,100.0,117.3950795947902,106.92929035896412,031,831500,17,2328,17031831500
631,"Census Tract 8316, Cook County, Illinois",17.9,34.0,3.2,40.0,5.7,49.1,11.3,9.2,90.2,0.1,71.3,62.1,1.9,7.8,21.7,15.9,9.1,5.6,8.5,0.0,8.8,16.3,9.6,5.0,41.1,4.6,23.5,4.1,55.0,55.0,11.7,7.0,0.0,21.2,86.4,3.2,4.2,19.8,0.0,3.1,5.6,50.6,4.31,2.4,27.2,3.6,7.7,19.9,4.1,6.6,19.1,0.9,0.0,63.1,high,76.87583005465937,69.00213762238322,80.72212115182462,91.380307949468,91.25378799341179,213.17966074607688,100.0,119.65267727930538,120.5860203776362,031,831600,17,2623,17031831600
632,"Census Tract 8317, Cook County, Illinois",21.6,26.7,6.0,0.0,0.0,9.3,6.9,7.2,86.4,0.7,58.4,67.4,4.3,11.8,29.7,24.8,8.8,5.6,13.5,0.5,3.9,14.8,16.8,6.9,20.8,2.9,22.3,6.1,57.0,57.0,13.9,13.2,0.0,45.9,91.6,0.0,0.0,7.8,6.0,0.5,5.6,53.5,3.66,4.7,28.7,4.9,0.0,27.9,11.2,6.3,12.0,0.0,2.6,62.3,low,74.08961391381091,77.8359710320629,76.59859902817173,110.00526684090927,99.2521279768981,71.52719794191282,100.0,123.03907380607815,111.28782121598712,031,831700,17,1488,17031831700
633,"Census Tract 8318, Cook County, Illinois",10.3,39.8,8.1,28.0,0.0,17.1,3.9,8.8,85.5,0.7,56.4,57.0,9.3,5.8,44.0,26.3,6.0,5.2,7.7,1.6,9.4,8.3,8.9,2.1,27.4,3.9,19.3,3.5,56.9,56.9,7.0,11.8,0.0,43.1,88.6,0.0,14.3,3.1,0.0,0.0,0.0,46.7,2.71,4.3,22.7,3.2,7.3,15.4,4.5,6.1,19.5,0.8,0.8,68.2,low,81.28306836457845,86.92664552347561,87.8629074911541,108.26078033317093,98.97945729564287,177.21578562088317,100.0,100.46309696092621,99.08393481632272,031,831800,17,2329,17031831800
634,"Census Tract 8319, Cook County, Illinois",0.5,67.5,23.7,0.0,,,0.0,2.6,76.1,0.9,90.9,10.1,24.3,1.4,62.5,9.3,5.0,15.4,31.0,0.0,1.0,3.4,17.1,24.8,2.3,0.7,0.0,56.6,96.2,96.2,1.8,0.0,0.0,0.0,88.1,2.9,7.7,16.4,1.3,7.9,6.0,40.1,2.34,11.4,14.3,2.2,0.0,1.9,30.4,4.5,2.8,1.5,0.7,90.7,low,174.452733566252,149.19842195300018,143.23653861825085,157.10640254984332,154.78605672587682,83.3434910419168,100.0,81.27351664254707,86.88004841665838,031,831900,17,1092,17031831900
635,"Census Tract 8320, Cook County, Illinois",0.7,70.0,30.1,0.0,,,2.1,6.4,73.8,0.3,92.6,10.9,16.8,4.0,52.4,13.9,9.8,9.6,26.6,0.0,2.8,3.6,12.8,22.3,4.7,1.1,1.2,56.3,91.9,91.9,5.6,0.0,0.0,0.0,91.4,3.7,4.2,12.8,0.0,3.4,3.3,41.7,2.1,12.8,9.5,0.0,1.5,0.0,47.8,4.1,3.6,0.4,0.4,85.2,low,147.5642643425168,138.1730029626933,145.3991643716869,136.3777981637765,165.42021329483018,50.95597581381868,100.0,80.89725036179452,77.5818492550093,031,832000,17,440,17031832000
636,"Census Tract 8321, Cook County, Illinois",7.1,73.7,21.8,0.0,,,0.0,1.9,77.8,1.1,78.5,22.9,12.6,3.9,57.5,14.4,7.9,14.3,22.7,0.0,5.1,8.9,9.9,9.7,6.0,1.1,4.4,25.4,74.2,74.2,12.3,12.5,15.5,22.7,92.7,4.0,4.2,50.5,0.0,8.6,14.9,27.9,1.75,10.7,18.2,0.0,0.0,0.0,11.2,6.3,3.9,1.1,0.3,72.9,low,141.24740257885068,117.37449959958073,118.68628959378826,118.16330668592072,118.97530725435864,101.08223613151115,100.0,72.6193921852388,85.71777352145222,031,832100,17,2668,17031832100
637,"Census Tract 8322, Cook County, Illinois",3.9,60.9,18.8,33.0,,,0.9,5.4,75.6,0.7,92.0,11.6,13.4,1.3,74.7,9.9,3.5,8.6,31.2,0.0,3.0,2.6,7.6,21.2,5.3,0.0,0.6,46.4,91.3,91.3,2.7,2.9,3.1,0.0,89.7,1.8,5.8,0.0,1.7,5.3,2.9,37.2,2.39,7.0,19.0,0.0,6.0,0.0,55.8,11.1,4.0,2.0,3.3,90.7,low,163.74481674227482,148.3585328682089,126.30211609360168,165.88014351523304,127.42809837327029,94.10118161238049,100.0,83.53111432706227,88.9140294832691,031,832200,17,2330,17031832200
638,"Census Tract 8323, Cook County, Illinois",2.6,55.1,14.1,0.0,0.0,0.0,0.9,3.3,81.6,0.3,85.4,19.5,15.1,1.7,62.1,6.5,6.5,15.5,26.0,0.7,2.2,1.7,11.2,17.3,7.1,0.0,1.9,27.0,89.0,89.0,3.2,4.3,0.0,,92.4,5.4,1.9,2.7,1.0,0.9,1.6,43.4,2.43,8.8,16.5,0.0,0.0,1.3,35.7,9.4,4.8,0.8,2.7,88.4,low,167.6719519804891,148.73910760975494,156.01056375564795,141.09817342000954,155.9676296779827,57.250369232707,100.0,83.90738060781477,88.0423233118645,031,832300,17,2331,17031832300
639,"Census Tract 8324, Cook County, Illinois",5.2,49.6,17.5,51.0,0.0,0.0,1.7,3.2,75.1,0.4,76.0,31.9,11.8,1.2,61.1,13.0,8.1,11.1,26.8,0.0,2.7,5.0,15.4,17.3,9.8,0.0,3.9,20.2,82.7,82.7,7.4,1.7,0.0,0.0,80.5,4.0,10.7,14.2,2.8,2.4,1.8,54.6,2.58,7.1,16.0,0.0,0.0,1.1,23.7,9.5,6.6,1.2,2.0,85.4,low,157.12856486086017,130.47526952038749,137.63800595062955,114.36648311025502,156.5129710404931,86.91985093901245,100.0,95.94790159189579,92.69142289268902,031,832400,17,1116,17031832400
640,"Census Tract 8325, Cook County, Illinois",2.6,56.3,13.5,0.0,,,1.4,2.6,73.7,0.6,88.1,14.6,18.7,7.5,69.7,6.8,6.1,15.4,28.0,0.4,7.3,4.1,5.5,35.7,22.1,1.6,11.4,55.5,89.0,89.0,1.2,4.9,0.0,0.0,95.4,0.0,0.0,15.9,0.6,2.6,3.9,52.6,2.5,6.5,17.8,1.4,1.1,0.0,55.1,6.5,13.6,0.0,2.0,90.5,low,182.62257741003708,180.09809136266492,161.55486809444687,185.06949510035437,158.7852267176199,101.59723195669297,100.0,82.77858176555718,88.9140294832691,031,832500,17,607,17031832500
641,"Census Tract 8326, Cook County, Illinois",1.9,60.5,21.8,1.0,,,0.7,0.7,75.3,0.6,86.7,9.2,23.3,0.7,64.1,4.4,7.7,14.7,36.1,0.0,1.6,1.6,9.0,34.0,7.9,0.0,0.5,58.0,95.3,95.3,1.7,1.4,0.0,,88.0,0.0,3.2,9.0,0.5,4.4,3.6,53.7,2.34,9.3,13.2,0.0,0.0,1.0,43.8,7.8,8.5,0.2,3.0,92.2,low,196.69121573594762,191.9821469619772,151.28185348233743,161.51892724588728,190.59680619739498,108.14912328817215,100.0,85.03617945007237,85.42720479765069,031,832600,17,1117,17031832600
642,"Census Tract 8329, Cook County, Illinois",0.0,66.6,37.1,0.0,,,0.1,0.0,57.7,2.4,81.6,25.0,13.4,9.6,64.3,13.8,16.7,5.9,12.3,0.0,16.8,8.6,13.5,13.4,11.0,0.0,3.9,31.2,97.2,97.2,0.7,0.0,0.0,,86.7,0.0,7.3,2.7,0.0,0.9,3.3,30.3,2.45,8.6,6.9,0.0,4.2,0.0,40.4,4.9,8.7,0.5,1.5,74.1,low,66.666896760263,144.9333601942945,141.62704181880298,152.0781767334212,152.05934991332467,66.43446144844862,100.0,95.19536903039076,80.77810521682615,031,832900,17,761,17031832900
643,"Census Tract 8330, Cook County, Illinois",0.0,67.1,11.5,0.0,,,0.8,3.3,66.8,2.3,90.5,9.3,13.8,6.0,72.4,6.2,6.4,18.1,27.4,0.0,13.0,1.5,11.8,26.9,7.1,1.1,7.5,53.3,92.1,92.1,0.7,0.0,0.0,,90.3,0.0,1.6,80.7,11.2,22.8,18.0,37.9,2.26,12.5,23.2,0.0,0.0,0.0,41.7,5.6,7.1,3.0,0.4,77.3,high,237.11427604852847,222.88744062890618,191.27849968856341,144.22798744859884,186.6885264327369,118.39181803345407,100.0,65.47033285094068,76.71014308360469,031,833000,17,2786,17031833000
644,"Census Tract 8331, Cook County, Illinois",1.6,65.3,9.0,0.0,0.0,0.0,4.6,1.0,82.8,0.8,89.0,14.2,15.4,2.5,71.6,7.2,4.4,15.2,27.9,0.3,7.1,2.7,12.2,28.2,12.1,1.2,8.0,45.2,89.5,89.5,1.7,5.5,0.0,50.0,95.1,0.0,8.7,72.1,7.1,20.6,6.9,61.2,1.95,8.0,34.0,2.8,0.0,1.5,26.2,8.7,9.6,0.7,1.2,69.8,high,242.96721799009796,235.53826996857475,193.80120154538002,135.4542464832092,181.32600303471767,207.42887403154717,100.0,68.48046309696096,83.97436117864305,031,833100,17,630,17031833100
645,"Census Tract 8333, Cook County, Illinois",1.4,67.6,41.1,0.0,,,1.6,2.4,64.5,9.9,67.0,43.1,6.6,8.4,59.5,20.2,5.6,6.7,19.4,0.0,20.7,10.7,8.0,10.4,18.4,1.3,6.4,25.4,89.1,89.1,4.1,7.5,0.0,,85.6,0.0,5.1,15.3,4.5,2.3,6.3,34.5,2.68,10.8,17.9,1.5,2.4,3.1,31.2,4.1,11.2,0.0,1.3,50.5,low,47.20114469007575,142.94987213244366,132.85940561480243,121.1391954344155,138.69848653181913,77.22076289808906,100.0,106.85962373371927,89.49516693087213,031,833300,17,441,17031833300
646,"Census Tract 8339, Cook County, Illinois",36.9,25.8,3.8,57.0,0.0,0.0,9.8,5.8,90.0,0.0,78.5,48.6,0.0,17.0,12.3,33.5,10.9,7.1,12.0,0.9,20.3,20.9,7.1,0.8,25.1,3.5,44.5,1.0,29.3,29.3,12.0,26.8,26.1,36.9,73.6,0.0,0.9,0.0,0.5,0.0,5.3,27.8,2.91,5.4,20.5,21.3,1.8,13.1,9.0,8.3,12.3,0.2,0.0,45.4,high,59.38713164491931,57.96547011754788,58.99608349243098,90.71329840239159,72.25773053263184,72.38552431721577,100.0,119.65267727930538,109.54440887317793,031,833900,17,21,17031833900
647,"Census Tract 8340, Cook County, Illinois",42.6,40.9,8.4,136.0,0.0,6.8,13.0,17.0,86.7,0.0,99.1,6.4,0.0,20.1,22.1,30.3,10.1,0.8,13.8,0.0,16.3,20.3,5.6,0.4,32.7,7.4,39.2,0.0,41.2,41.2,4.5,31.1,37.4,44.5,75.0,0.0,14.0,0.5,0.0,0.0,1.9,11.0,3.58,1.9,20.4,4.9,22.8,19.5,4.1,8.5,15.2,0.4,0.0,1.1,high,70.03301267873239,70.08199501711489,78.38379561300411,59.67170024998949,99.34301820398315,83.71543247121475,100.0,98.58176555716356,97.9216599211166,031,834000,17,442,17031834000
648,"Census Tract 8342, Cook County, Illinois",36.6,37.5,2.1,0.0,0.0,0.0,2.7,14.8,85.7,0.0,98.7,2.9,1.2,11.5,30.8,21.1,2.1,4.7,12.9,0.0,15.6,9.9,17.7,2.3,18.8,2.9,43.9,3.6,52.2,52.2,6.0,15.0,0.0,32.5,67.5,14.0,3.3,5.4,0.5,0.0,4.5,36.4,2.83,0.0,13.4,11.8,13.6,18.3,10.3,9.6,14.5,0.4,0.0,2.0,high,92.98086062291321,103.55007524411008,120.79902528470772,86.76254954663132,88.25441049960446,121.567625622075,100.0,97.45296671490595,100.24620971152885,031,834200,17,2669,17031834200
649,"Census Tract 8343, Cook County, Illinois",19.7,52.1,4.2,44.0,0.0,14.2,8.0,7.2,91.6,0.0,97.3,3.6,0.0,16.6,35.7,22.3,6.4,9.9,5.6,0.0,17.8,12.2,11.7,1.1,43.4,0.7,22.1,0.7,62.5,62.5,5.6,13.0,63.4,22.5,87.5,0.0,16.1,13.4,0.5,5.6,6.3,67.1,2.66,1.7,16.8,9.4,17.0,42.5,0.0,7.4,27.5,0.0,0.0,1.7,high,89.55810333081574,103.52570346263175,119.09842489283828,81.58039845011461,70.5308162180155,171.7797185772978,100.0,89.17510853835024,106.05758418755951,031,834300,17,2592,17031834300
650,"Census Tract 8344, Cook County, Illinois",31.4,44.6,7.5,31.0,0.0,52.6,11.2,8.7,90.2,0.0,97.7,1.1,1.3,12.7,45.8,18.5,4.5,8.6,10.0,0.0,10.5,17.0,9.0,1.0,27.6,4.8,38.9,0.9,48.8,48.8,3.6,20.9,30.8,33.7,83.1,5.8,10.4,9.8,0.0,4.6,3.7,38.9,2.9,3.0,21.6,6.5,22.3,15.2,3.5,5.6,13.9,0.7,0.3,5.1,high,86.90135318683147,90.5711642306949,139.89390442964006,94.61273883145368,107.97758977706499,125.60175958599888,100.0,100.46309696092621,106.34815291136104,031,834400,17,1118,17031834400
651,"Census Tract 8345, Cook County, Illinois",47.1,42.2,4.5,51.0,0.0,50.7,3.5,7.6,84.6,1.4,99.1,7.7,0.0,23.2,41.0,27.2,11.5,2.6,2.6,0.0,17.0,13.2,3.0,0.0,20.9,6.1,52.7,0.0,30.3,30.3,9.7,24.9,25.0,30.8,72.8,37.4,14.7,9.5,0.0,1.3,1.6,12.6,3.52,5.5,19.1,37.1,0.0,0.0,9.7,8.9,9.1,0.0,0.0,0.0,low,83.98567104911879,69.83452769748887,93.1751145825933,33.350477353820445,92.16269026426252,39.36856974722881,100.0,104.97829232995663,112.74066483499479,031,834500,17,1119,17031834500
652,"Census Tract 8346, Cook County, Illinois",20.7,66.6,6.4,9.0,0.0,30.0,12.3,4.9,84.3,0.6,95.8,9.7,0.0,24.6,15.7,23.2,9.0,4.5,5.0,0.0,15.7,20.3,2.9,1.9,35.1,8.0,36.9,3.0,31.4,31.4,9.9,31.2,54.9,63.6,65.4,20.1,5.3,13.7,0.0,0.7,3.5,23.2,2.79,1.1,28.2,20.6,45.0,5.3,0.0,6.7,19.7,0.0,0.0,10.9,high,61.5664759254668,66.62120204719369,88.99736413011803,61.62142046452053,71.98505985137666,56.50648637411112,100.0,80.89725036179452,116.51805824441472,031,834600,17,1120,17031834600
653,"Census Tract 8347, Cook County, Illinois",36.2,50.5,7.0,154.0,0.0,21.7,23.6,5.9,74.7,0.5,94.9,10.2,0.0,21.1,13.5,47.5,5.6,2.5,25.1,0.0,15.7,27.2,3.3,1.3,34.8,11.5,51.8,2.6,16.8,16.8,10.4,52.2,68.4,63.2,52.4,65.6,13.6,10.5,0.0,2.9,4.7,8.3,2.27,8.1,17.2,4.4,37.8,20.0,0.0,9.5,16.8,0.0,0.0,7.2,high,45.03258924260027,64.44461448593772,58.39957187538492,,79.98339983486294,40.79911370606706,100.0,97.07670043415342,111.28782121598712,031,834700,17,22,17031834700
