,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
1923,"Census Tract 638, Queens County, New York",28.4,17.2,5.1,0.0,0.0,0.0,10.8,6.8,94.6,0.0,53.5,23.9,0.4,7.9,30.1,21.9,7.9,8.8,8.6,0.0,0.0,2.4,6.2,12.9,33.0,3.7,10.3,12.3,71.2,71.2,6.6,4.0,0.0,26.9,94.7,0.0,0.0,2.3,0.0,0.0,1.2,80.9,3.66,1.5,36.9,0.0,0.0,0.0,19.9,5.7,20.2,0.6,0.0,5.9,1202,low,129.30688193040487,117.57726633535484,102.93595551382957,115.55315173728384,102.60235661468673,102.80574735804674,102.4891745228328,100.0,109.13658355042806,081,063800,36
1924,"Census Tract 654, Queens County, New York",34.3,17.1,7.3,75.0,11.4,6.5,6.9,8.5,98.1,0.5,53.3,33.1,0.0,4.1,31.1,25.4,9.8,7.9,10.5,0.0,6.4,3.0,15.3,6.2,28.2,3.7,8.7,5.5,68.4,68.4,7.8,9.7,44.9,16.7,95.5,3.3,1.5,0.0,0.0,0.0,5.7,65.2,4.21,1.0,41.2,0.0,0.0,0.0,28.9,8.6,13.8,0.6,0.9,10.4,2741,high,111.9748380479721,96.3496548607999,100.89002587870364,88.66708477761074,103.74747220190422,91.72071606558947,95.59275931874215,100.0,109.41570524748796,081,065400,36
1925,"Census Tract 663, Queens County, New York",9.5,27.3,2.9,0.0,0.0,9.3,2.2,10.4,93.2,0.0,63.1,43.9,14.7,3.2,49.4,17.4,7.9,8.1,13.6,0.0,3.6,3.6,13.5,15.5,40.3,1.1,4.4,18.8,83.4,83.4,3.8,2.7,0.0,10.0,96.3,0.0,2.6,0.0,0.0,0.0,0.0,84.9,2.79,3.1,25.1,0.6,0.4,0.0,79.3,1.4,25.3,0.0,0.8,81.3,796,low,143.74270094730647,144.6939616368341,160.95612435434177,128.68419170742976,105.88502129804351,109.52010916947803,74.5938787381233,100.0,90.15630815035361,081,066300,36
1926,"Census Tract 694, Queens County, New York",32.0,16.8,5.5,36.0,0.0,4.8,4.8,5.2,94.3,0.2,53.1,26.3,2.7,6.7,30.4,27.9,14.7,3.5,4.6,0.0,6.6,5.5,28.8,7.8,19.2,2.7,10.0,9.4,65.5,65.5,10.3,13.9,0.0,31.5,97.6,0.0,0.0,1.7,0.0,1.7,0.9,53.9,3.15,3.3,30.3,1.3,0.0,4.0,30.3,6.5,14.3,0.0,0.0,7.5,829,low,101.3303000358921,103.76534653389528,97.10148195568003,106.22275997609698,90.7694955467727,115.41101151346962,103.61511986227619,100.0,98.25083736509124,081,069400,36
1927,"Census Tract 34, Queens County, New York",24.0,16.4,3.4,0.0,0.0,15.2,10.5,3.6,91.7,1.9,54.6,55.9,1.5,8.9,24.2,27.5,8.3,5.1,12.3,0.0,7.8,10.3,16.2,8.1,23.4,6.9,22.5,7.6,44.0,44.0,10.2,19.6,37.5,44.1,91.8,2.6,9.1,0.0,0.0,0.0,0.0,57.7,4.51,4.4,33.1,1.6,0.0,0.0,37.3,4.9,13.6,0.4,0.2,35.3,546,low,91.20843060885453,85.50815168205963,78.63595272760281,112.92694374325467,85.12025864983312,99.44856645233112,73.35533886473559,100.0,124.48827688872355,081,003400,36
1928,"Census Tract 1129, Queens County, New York",13.3,37.3,2.9,25.0,0.0,43.6,1.6,4.9,90.4,0.0,72.5,40.3,18.3,2.3,52.8,11.2,4.8,11.5,12.2,1.2,2.9,5.7,18.4,13.4,34.6,1.6,2.5,17.0,76.3,76.3,4.9,5.9,18.6,0.0,87.9,0.0,0.0,26.3,0.0,1.9,6.5,66.4,2.3,1.4,21.9,0.0,0.9,16.6,47.9,7.7,21.1,0.0,0.5,64.6,56,low,128.49028132924977,154.78509824711742,147.68173103710816,134.85683097659594,75.04324148231923,126.49604280592692,58.46471175059702,100.0,90.15630815035361,081,112900,36
1929,"Census Tract 553, Queens County, New York",18.6,41.0,17.6,0.0,0.0,0.0,8.2,4.8,85.7,1.6,52.8,62.4,1.4,2.8,29.9,22.1,14.9,4.9,8.3,0.0,12.5,12.5,13.0,3.6,24.4,6.3,20.8,4.1,35.0,35.0,19.6,22.0,0.0,63.1,92.0,0.0,5.2,22.8,0.0,1.5,1.3,15.0,3.02,7.7,22.6,0.0,0.0,3.9,55.8,2.7,8.5,0.5,1.6,64.3,1388,low,81.06335602265018,79.40948271015252,74.01087666859287,75.88900716186237,102.44967453639107,96.53478679831377,75.29759457527541,100.0,101.32117603275033,081,055300,36
1930,"Census Tract 627, Queens County, New York",12.8,26.8,4.3,30.0,0.0,31.6,8.5,12.0,97.7,0.0,56.0,57.6,5.6,5.1,25.1,33.9,6.3,12.0,12.2,0.0,4.1,3.5,19.0,5.1,27.6,0.0,2.8,7.0,64.1,64.1,9.9,3.2,18.2,7.3,90.2,0.0,2.8,0.0,0.0,0.7,0.0,37.1,2.77,0.0,27.5,0.0,0.0,1.9,66.9,7.0,14.8,0.0,0.0,94.4,265,low,93.96984454970244,107.04367219677448,102.170905338655,94.03505391740637,96.99129023732105,97.86499055340866,82.13771251239388,100.0,98.25083736509124,081,062700,36
1931,"Census Tract 677, Queens County, New York",15.3,22.9,1.6,0.0,0.0,0.0,3.3,8.4,90.6,0.1,72.7,40.3,23.0,5.2,49.9,12.4,8.6,19.4,12.7,0.0,1.8,4.5,12.4,18.9,41.2,3.9,3.9,22.8,82.1,82.1,4.0,2.1,8.6,0.0,94.0,0.0,0.0,1.1,0.0,0.0,0.0,82.7,2.77,2.7,24.6,0.0,0.0,1.6,82.9,5.7,26.3,0.0,0.0,89.9,49,low,141.72274709221645,152.89624447134642,126.33180809303184,127.50344859331422,98.09823530496462,121.99868725298711,50.442351207063,100.0,86.80684778563457,081,067700,36
1932,"Census Tract 799, Queens County, New York",12.3,18.1,4.1,0.0,8.0,0.0,17.6,5.6,89.3,2.7,34.1,84.6,0.0,10.9,16.4,35.0,7.7,3.3,7.5,0.0,13.8,14.8,9.8,4.1,27.9,2.0,9.2,5.0,38.7,38.7,23.9,23.8,0.0,100.0,89.5,0.0,9.3,1.3,0.0,3.3,2.2,39.8,3.79,5.0,24.2,0.0,2.0,0.0,53.7,7.7,16.6,0.0,0.0,23.4,214,low,74.50182101634569,65.74504875145863,58.4142855974203,71.73749756490105,113.06107897793976,94.76118179152061,84.95257586100232,100.0,106.06624488276894,081,079900,36
1933,"Census Tract 991, Queens County, New York",13.4,34.1,2.4,0.0,0.0,0.0,6.1,4.5,94.8,0.8,68.4,47.2,9.8,3.9,49.2,10.0,7.5,15.3,12.1,0.0,1.5,6.6,14.1,11.4,44.3,0.0,1.0,10.5,81.8,81.8,6.3,3.3,0.0,0.0,90.7,3.9,18.4,53.4,0.0,1.3,0.7,92.8,2.46,0.0,34.0,0.7,0.0,0.0,35.3,7.1,33.9,0.0,0.9,82.2,155,low,123.14535966783266,139.46209542504107,153.63212128846598,157.4464216580373,103.09857336914764,101.53888663890878,197.54710980533935,100.0,86.52772608857468,081,099100,36
1934,"Census Tract 100, Queens County, New York",10.8,11.2,7.2,54.0,4.0,0.0,10.2,4.0,94.4,0.0,40.7,38.2,0.7,10.0,30.6,18.1,14.2,7.0,5.0,0.0,2.9,3.5,18.4,15.8,29.7,9.0,16.6,8.9,56.5,56.5,6.2,6.6,0.0,58.3,98.3,1.1,0.0,1.8,0.0,0.0,0.0,78.4,3.98,0.0,26.5,0.0,0.0,0.0,35.0,7.3,13.9,0.0,0.0,23.5,1782,low,124.51225404351447,88.88480124011596,107.40068014723474,78.31982528113576,111.0380414405222,82.40928977992534,109.63892742829822,100.0,109.41570524748796,081,010000,36
1935,"Census Tract 608, Queens County, New York",35.8,18.8,7.3,65.0,14.7,27.9,6.3,13.8,97.1,0.6,61.1,19.6,0.0,2.6,36.1,26.0,8.1,6.7,3.7,0.0,2.4,5.1,8.8,13.9,47.2,3.1,13.9,15.5,73.6,73.6,7.5,1.4,0.0,0.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,89.4,3.94,2.0,12.4,0.0,1.5,0.0,17.5,2.5,22.8,0.0,0.0,4.0,222,low,119.35186864785233,99.96952668587332,89.1515287464796,96.2599773299479,101.34272946874749,82.47263281588224,48.97862226578662,100.0,115.83550427986609,081,060800,36
1936,"Census Tract 24, Queens County, New York",18.3,18.6,5.7,33.0,0.0,7.6,12.7,7.8,87.6,1.6,44.6,74.1,1.4,10.4,24.3,29.2,12.8,6.6,3.5,3.1,6.8,5.6,12.8,5.2,28.5,8.8,23.0,3.7,46.6,46.6,11.8,12.5,27.6,64.8,94.2,0.0,0.0,14.5,0.8,2.8,3.7,56.3,3.67,2.2,34.8,0.0,0.0,0.0,36.1,8.5,16.9,0.4,0.0,31.8,366,low,84.2767180634608,92.63663408240078,83.06590235304549,90.9319265516615,108.59512818779157,95.14124000726201,68.48562527164302,100.0,106.34536657982888,081,002400,36
1937,"Census Tract 59, Queens County, New York",7.0,54.6,18.2,0.0,0.0,0.0,5.1,4.4,84.4,2.9,53.4,55.0,8.2,5.1,53.1,20.6,9.6,8.9,20.4,0.0,3.1,7.8,12.3,8.9,21.4,1.8,6.0,8.5,69.8,69.8,13.3,8.0,14.9,15.4,89.2,5.5,2.8,32.9,0.4,5.1,12.1,15.0,2.4,5.5,23.3,0.0,0.0,0.0,40.2,4.2,15.8,0.9,1.1,72.6,854,low,112.4610413828953,135.69215028627625,119.39419400451695,127.13157754135969,141.8416507366726,117.37464562813349,117.68943660531829,100.0,88.20245627093418,081,005900,36
1938,"Census Tract 91, Queens County, New York",11.7,46.5,7.5,0.0,0.0,0.0,9.5,7.5,80.0,1.9,51.4,53.6,8.6,7.5,44.9,26.8,9.0,21.7,19.7,0.0,6.6,10.0,13.8,11.4,29.4,0.7,18.4,14.9,54.4,54.4,8.4,9.6,0.0,0.0,78.3,0.0,6.8,50.9,0.0,10.3,15.8,30.4,2.72,4.9,18.6,0.0,0.0,0.0,56.6,4.0,20.2,0.0,0.0,72.7,132,low,108.14930180819,135.03493267114496,117.6419199921853,119.31388158473364,115.65667430896607,110.21688256500393,70.39973234869674,100.0,82.6200223297358,081,009100,36
1939,"Census Tract 140, Queens County, New York",14.8,34.0,5.1,0.0,0.0,0.0,5.7,10.2,89.1,1.3,60.6,54.4,1.8,1.6,43.1,14.1,13.1,11.2,10.8,0.0,7.2,9.9,9.2,6.2,20.9,1.9,4.9,7.7,67.7,67.7,8.4,10.3,0.0,0.0,85.8,0.0,3.8,45.7,0.0,5.8,5.8,42.1,3.32,4.4,27.8,0.0,0.0,11.4,50.4,3.6,13.6,0.0,0.4,59.1,267,low,104.7569285395213,120.10522542977711,105.73534365480927,120.96524117137919,84.89123553238962,100.9054562793398,108.90706295766002,100.0,99.92556754745074,081,014000,36
1940,"Census Tract 255, Queens County, New York",12.3,38.8,10.4,85.0,0.0,0.0,6.3,2.0,92.7,0.0,47.6,73.3,5.7,9.0,34.7,24.6,13.1,5.3,8.3,0.0,2.6,12.5,16.1,6.4,28.4,3.4,5.8,8.1,53.2,53.2,6.6,4.9,0.0,0.0,96.5,0.0,0.0,32.4,0.0,1.2,5.2,36.4,2.98,0.0,25.6,3.3,0.0,0.0,71.0,5.3,20.0,0.0,0.0,48.2,499,low,99.35675649913564,105.07460682230641,83.14318014851766,98.91980078630066,124.9321105654277,101.60222967486567,40.50588358647526,100.0,99.3673241533309,081,025500,36
1941,"Census Tract 352, Queens County, New York",30.1,21.2,3.6,0.0,0.0,0.0,9.9,12.8,95.8,0.6,68.9,4.5,0.2,5.7,32.3,22.3,12.6,7.0,7.8,0.0,1.6,4.5,14.4,10.2,31.2,1.5,7.7,11.9,71.6,71.6,5.7,14.1,0.0,28.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,73.2,3.4,3.4,28.8,0.0,2.3,0.0,12.0,9.2,14.1,0.2,0.0,6.5,2257,low,107.55480773048845,96.04950823341711,119.78058298187784,87.39179817571016,93.28874983865117,99.19519430850353,81.99696934496346,100.0,113.0442873092669,081,035200,36
1942,"Census Tract 403, Queens County, New York",28.0,15.6,16.5,13.0,0.0,5.6,6.9,4.3,93.1,1.7,36.2,95.9,0.0,7.6,7.2,48.0,7.2,4.9,7.7,0.0,3.7,13.8,16.9,2.5,9.5,4.9,31.8,1.5,34.9,34.9,25.0,20.3,0.0,41.4,96.3,0.0,0.0,7.2,0.5,6.4,6.6,18.5,4.07,2.3,27.7,0.0,0.0,0.0,30.9,7.5,6.4,0.1,0.0,32.3,10446,high,70.63097946580939,60.90130317852264,58.367918920136994,59.774594910499324,100.31212544025176,108.63330666608144,198.89824421267141,100.0,114.71901749162643,081,040300,36
1943,"Census Tract 481, Queens County, New York",15.7,36.7,8.7,0.0,0.0,0.0,7.5,5.1,95.5,0.6,34.6,81.6,0.9,3.9,16.5,45.7,10.3,3.9,8.8,0.0,6.4,23.3,12.0,4.1,32.7,5.1,11.7,4.3,33.6,33.6,14.8,5.6,13.6,10.8,92.4,0.0,0.9,68.3,0.0,9.0,17.7,19.7,2.73,1.6,31.3,0.0,0.0,6.1,42.7,8.9,21.0,1.7,0.3,21.2,686,low,83.12861518849442,78.9126882924155,62.00770308687663,64.41142774475725,86.49439735449408,91.15062874197739,179.7571734421341,100.0,107.46185336806855,081,048100,36
1944,"Census Tract 521, Queens County, New York",15.9,18.4,8.9,27.0,0.0,0.0,4.7,7.9,96.6,0.0,63.6,45.5,15.2,3.0,33.3,17.1,6.2,10.2,7.1,0.0,0.0,8.2,15.2,8.7,35.2,2.1,4.6,8.7,66.5,66.5,14.2,9.4,0.0,22.7,91.6,0.0,14.6,5.1,0.0,0.8,0.0,59.2,3.45,3.4,24.9,1.2,0.0,0.0,48.6,5.3,15.4,3.2,0.2,86.7,542,low,132.515823940898,104.49760080587225,104.325023887442,90.94663331642806,92.33448684930327,98.87847912871904,66.59966682807537,100.0,96.29698548567181,081,052100,36
1945,"Census Tract 594, Queens County, New York",27.6,17.3,5.0,0.0,0.0,15.2,7.4,5.5,98.0,0.0,60.6,12.6,0.0,5.7,33.6,18.8,15.9,2.0,7.8,0.0,3.5,5.6,20.3,11.5,55.1,3.2,6.1,12.6,67.6,67.6,12.3,0.9,0.0,0.0,98.0,0.0,0.0,1.1,0.0,3.1,0.0,88.5,3.36,0.0,32.4,0.0,0.0,0.8,9.1,5.3,25.6,0.3,0.0,0.6,169,low,104.37570092463832,97.69255227124529,74.93627826937222,95.53514392359584,77.44798421547597,114.84092418985755,51.65274244696463,100.0,103.8332713062896,081,059400,36
1946,"Census Tract 1099, Queens County, New York",8.6,21.8,1.3,0.0,0.0,0.0,9.6,9.4,89.0,2.2,51.1,61.2,13.5,3.1,42.4,18.7,10.3,7.0,11.9,0.0,4.0,7.9,14.7,5.7,34.2,0.8,10.8,6.1,64.8,64.8,10.0,7.5,8.8,0.0,95.6,0.0,6.9,10.7,0.0,0.8,0.0,69.7,2.89,5.2,29.0,0.0,0.0,1.0,74.0,6.0,29.0,0.0,0.4,44.8,230,low,98.23185878333605,104.87278409010072,114.80196100858271,132.82309550601974,99.12883933346035,90.3271692745377,85.34665672980749,100.0,88.4815779679941,081,109900,36
1947,"Census Tract 104, Queens County, New York",18.8,14.0,2.1,18.0,0.0,0.0,10.4,3.5,98.1,0.0,33.6,17.4,0.2,8.2,24.7,23.5,22.5,10.0,10.0,0.0,2.4,6.8,15.9,6.1,23.8,8.8,16.5,7.1,56.2,56.2,18.3,6.1,0.0,13.5,91.7,0.0,4.4,5.8,0.0,1.3,0.0,69.2,3.89,0.4,35.3,1.1,5.4,0.0,39.2,5.0,15.8,1.5,0.0,9.7,503,low,101.17007393688331,83.91685706274572,72.1658693016946,89.54108679802366,102.37333349724322,85.44975550585649,93.42531454031368,100.0,111.09043542984747,081,010400,36
1948,"Census Tract 108, Queens County, New York",19.4,15.9,8.6,18.0,0.0,21.6,10.4,5.5,92.7,0.0,33.4,50.7,1.1,10.7,17.5,27.4,6.9,5.5,7.2,0.0,0.7,8.8,16.3,3.4,16.4,7.6,15.2,4.0,43.4,43.4,12.9,10.8,0.0,33.1,97.3,0.0,0.0,0.0,0.0,0.0,0.0,45.5,4.35,0.0,38.5,0.0,0.0,0.0,70.6,5.3,12.1,0.0,0.0,6.4,388,low,76.96156788802536,75.85171018729622,75.88486320879323,64.23284560116326,100.61748959684309,103.88257896931404,97.05648826001854,100.0,120.5805731298847,081,010800,36
1949,"Census Tract 118, Queens County, New York",9.8,23.3,6.0,0.0,0.0,41.7,13.7,10.5,92.5,0.8,35.8,58.5,1.7,7.7,24.1,18.7,15.3,4.2,5.9,0.0,0.0,13.2,13.6,1.5,20.1,1.4,11.6,2.0,37.8,37.8,18.0,19.7,29.3,32.1,96.8,7.7,0.0,1.0,0.0,0.0,1.6,39.9,4.0,3.2,30.9,0.0,0.0,0.0,42.4,9.3,10.5,0.0,1.4,19.7,410,low,81.3782831827709,68.0685976427495,74.4957948351808,82.43982038216875,95.04459373905132,108.95002184586595,73.89016290097119,100.0,127.27949385932274,081,011800,36
1950,"Census Tract 12, Queens County, New York",16.6,23.2,3.2,10.0,0.0,0.0,9.4,12.2,92.5,0.2,58.1,64.4,5.8,4.9,28.1,26.7,13.8,4.3,13.0,0.0,3.4,10.5,17.2,3.3,31.3,1.2,10.4,3.0,60.2,60.2,10.7,4.1,11.3,4.7,91.6,3.1,0.0,21.8,0.0,1.7,0.5,43.5,3.48,1.8,31.2,0.0,0.0,0.0,47.9,8.0,16.5,0.0,0.0,47.5,971,low,88.3983963345143,91.96389164171524,78.57026660145145,89.65243801697048,104.66356467167822,98.30839180510694,110.56783233333898,100.0,104.11239300334951,081,001200,36
1951,"Census Tract 20, Queens County, New York",20.2,12.0,4.0,0.0,0.0,6.1,6.9,9.3,92.0,1.3,37.1,82.1,1.7,11.6,33.1,23.3,7.2,7.6,10.0,0.0,5.1,5.7,26.5,6.3,30.3,1.8,13.8,7.2,58.5,58.5,10.9,9.7,,37.3,94.2,4.5,0.0,0.0,0.0,1.3,0.0,57.2,3.47,0.0,40.5,3.2,2.5,0.0,42.7,1.6,21.0,0.0,0.0,35.1,342,low,115.35284621810898,97.18023302795399,89.05106761236577,128.37534964733192,97.06763127646887,116.9312443764352,52.72239051943583,100.0,112.48604391514706,081,002000,36
1952,"Census Tract 25, Queens County, New York",36.3,40.8,1.1,17.0,0.0,8.7,12.9,4.7,92.8,1.0,66.0,37.7,0.4,19.0,8.9,46.8,14.3,4.7,11.9,0.0,17.5,24.2,4.5,1.1,33.3,7.0,56.0,1.8,27.4,27.4,3.6,38.1,50.0,44.9,93.4,0.0,0.0,90.2,1.1,3.5,5.9,0.9,2.57,2.9,40.2,21.4,0.0,0.0,0.0,7.4,22.1,1.7,0.1,18.6,6812,high,46.94624700957324,48.69361535100554,77.96170396210805,56.8017274612583,,21.853347405130087,207.37098289198275,100.0,87.08596948269451,081,002500,36
1953,"Census Tract 616.02, Queens County, New York",18.6,21.1,3.5,0.0,0.0,0.0,6.7,9.4,92.9,1.2,53.4,19.3,0.0,0.8,42.5,16.8,4.0,13.1,5.0,0.0,1.4,4.6,3.1,12.0,41.1,0.0,10.6,12.0,66.2,66.2,6.8,0.0,0.0,0.0,88.4,3.8,0.0,0.0,0.0,0.0,0.0,85.7,3.67,1.4,39.1,0.0,0.0,1.7,23.3,3.4,22.9,0.0,0.0,3.4,709,low,139.61770765351486,109.4888322215739,115.57087507353087,97.1696957790796,105.19795194571302,70.24742687620078,34.03169788467588,100.0,110.53219203572763,081,061602,36
1954,"Census Tract 2, Queens County, New York",18.3,23.6,11.5,0.0,0.0,0.0,5.0,7.6,94.6,0.9,46.9,74.1,2.8,5.1,22.5,27.6,7.4,7.4,10.5,0.0,1.6,9.0,9.4,8.6,23.0,0.0,11.1,8.1,58.1,58.1,17.8,10.1,0.0,13.1,95.3,0.0,0.7,5.2,0.0,2.8,0.3,55.6,3.45,0.0,34.0,0.0,0.0,0.0,58.3,5.2,14.3,1.6,0.2,62.0,827,low,107.26529574469328,85.01653220617403,78.40411934118627,75.13055829318674,99.4723740096256,108.12656237842626,90.30081622335831,100.0,102.43766282099,081,000200,36
1955,"Census Tract 18, Queens County, New York",12.5,18.8,6.3,30.0,0.0,11.2,11.9,7.5,84.4,0.7,44.5,65.7,2.7,5.2,24.0,38.8,7.7,6.6,14.9,0.0,0.7,8.8,15.0,12.9,33.8,1.4,9.3,10.7,58.4,58.4,6.8,5.0,21.4,43.2,91.1,10.9,3.8,24.9,0.0,1.4,2.9,49.6,3.96,9.5,22.0,5.0,0.0,0.0,19.2,5.8,13.0,0.5,0.7,43.9,615,low,114.57602588981123,81.77184366532909,79.9264919119882,84.78870081202844,90.15876723359005,107.68316112672798,81.60288847615827,100.0,109.13658355042806,081,001800,36
1956,"Census Tract 515, Queens County, New York",13.6,31.8,4.4,0.0,0.0,0.0,6.7,11.9,95.7,0.3,66.4,49.0,23.8,5.1,38.4,21.4,1.6,7.8,11.0,0.5,0.9,13.7,14.3,6.4,30.4,0.5,7.3,9.3,65.6,65.6,7.5,9.1,10.7,0.0,93.5,0.0,0.0,39.3,0.0,2.8,2.7,68.6,2.79,1.4,20.8,0.0,1.1,3.5,48.4,11.3,16.9,0.2,1.4,82.9,206,low,118.39714209927585,109.09036169901401,138.40646363555987,128.44468153837428,70.27192653557971,105.59284094015031,91.7645451646347,100.0,96.85522887979164,081,051500,36
1957,"Census Tract 532, Queens County, New York",33.9,18.2,4.4,37.0,4.3,4.9,6.0,11.1,90.8,1.4,65.9,13.7,0.9,8.5,30.1,34.0,6.7,7.8,4.7,0.0,6.1,1.1,22.3,11.4,39.0,3.0,21.0,10.9,66.1,66.1,6.6,9.2,26.0,7.6,89.3,0.0,10.2,0.0,0.0,0.0,0.0,71.8,3.26,2.1,17.5,0.0,0.0,0.0,19.9,5.7,17.0,0.8,0.6,2.3,374,low,113.94617156956981,101.07437677115306,115.01061105635759,88.2405885993804,101.87711674278232,113.89077865050406,53.56684952401836,100.0,103.8332713062896,081,053200,36
1958,"Census Tract 516, Queens County, New York",32.2,17.0,3.1,0.0,0.0,20.0,7.2,9.4,88.4,0.0,56.0,32.9,0.0,19.9,31.8,31.6,8.9,2.4,10.0,0.0,5.1,13.5,12.9,4.7,53.7,11.0,28.3,5.7,58.9,58.9,7.9,10.3,63.3,50.0,93.8,4.5,0.0,1.6,0.0,0.0,5.6,58.7,3.6,5.4,23.8,0.0,0.0,0.0,7.7,6.8,18.6,0.0,0.0,7.4,423,low,91.84270495941344,92.9031435877493,91.58191541407965,94.73467572701576,95.42629893479048,77.02513172358894,56.775793741431954,100.0,109.13658355042806,081,051600,36
1959,"Census Tract 526, Queens County, New York",21.9,22.3,2.9,69.0,0.0,10.0,6.8,6.5,94.9,0.0,61.7,19.2,0.3,9.4,29.4,21.9,9.5,6.1,14.7,0.0,7.0,4.8,16.2,7.9,31.3,2.9,12.0,8.8,58.1,58.1,9.9,10.9,47.8,33.3,94.4,0.0,0.0,0.0,0.0,0.0,0.0,75.3,3.92,1.8,36.1,0.0,1.2,0.0,18.3,5.4,14.7,1.4,0.0,4.0,884,low,103.33920381518841,105.49377711227201,92.26389195912161,96.51419426376991,96.8767786785993,96.85150197809827,55.452807967586004,100.0,118.34759955340535,081,052600,36
1960,"Census Tract 554, Queens County, New York",16.9,18.3,3.3,26.0,0.0,15.0,9.0,11.7,97.0,0.3,47.6,61.5,1.0,4.3,24.1,33.2,10.4,5.8,13.9,0.0,4.9,6.9,13.5,3.8,28.7,0.3,5.2,3.9,59.0,59.0,10.7,7.9,4.2,0.0,96.8,0.0,0.0,1.7,0.0,0.5,0.0,53.4,3.25,0.9,29.4,0.0,0.0,3.7,24.3,8.3,20.0,0.3,0.0,28.9,204,low,85.50880151445936,91.65080765970389,75.82883680707589,82.103665758933,87.25780774597241,99.89196770402941,66.45892366064494,100.0,96.85522887979164,081,055400,36
1961,"Census Tract 538, Queens County, New York",34.7,11.9,6.1,11.0,5.9,0.0,7.9,12.5,96.7,0.0,53.0,32.5,0.0,8.1,21.3,27.6,18.2,5.1,8.6,0.0,5.1,4.2,16.8,6.6,35.4,5.3,13.5,6.0,64.5,64.5,6.6,13.1,0.0,11.5,97.8,0.0,0.0,0.0,0.0,0.0,2.6,77.9,4.28,2.7,30.1,0.0,0.0,0.0,18.2,7.3,13.5,0.0,0.0,0.0,485,low,94.72456472641278,89.09179891417305,72.32428878241257,89.06626839270318,102.56418609511282,73.54126474595951,51.821634247881136,100.0,117.5102344622256,081,053800,36
1962,"Census Tract 547, Queens County, New York",18.5,22.6,9.9,18.0,0.0,0.0,8.9,4.4,90.4,1.2,47.4,71.5,0.5,4.6,22.8,26.5,11.5,4.1,12.3,0.0,3.0,8.2,11.4,5.8,21.5,4.4,14.8,5.1,40.5,40.5,19.3,7.3,0.0,17.1,91.7,0.0,3.1,1.3,0.0,1.3,0.0,28.8,3.43,1.9,32.6,0.0,3.4,1.0,42.0,7.4,11.3,0.3,0.6,77.7,2074,low,91.66811376187283,77.57496582382151,80.66835874852111,67.5397667072448,116.61093729831397,98.62510698489145,146.96401543084593,100.0,109.69482694454788,081,054700,36
