,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
6720,6,059,74702,1400000US06059074702,6059074702,747.02,CT,890219,0
6721,6,059,75301,1400000US06059075301,6059075301,753.01,CT,1669517,0
6722,6,059,86305,1400000US06059086305,6059086305,863.05,CT,1453007,0
6723,6,059,86702,1400000US06059086702,6059086702,867.02,CT,1149696,0
6724,6,059,87505,1400000US06059087505,6059087505,875.05,CT,657056,0
6725,6,059,87902,1400000US06059087902,6059087902,879.02,CT,1117651,0
6726,6,059,88401,1400000US06059088401,6059088401,884.01,CT,1296400,0
6727,6,059,88502,1400000US06059088502,6059088502,885.02,CT,1252386,45894
6728,6,059,88801,1400000US06059088801,6059088801,888.01,CT,1242073,0
6729,6,059,99202,1400000US06059099202,6059099202,992.02,CT,1788480,0
6730,6,059,99225,1400000US06059099225,6059099225,992.25,CT,3790574,33638
6731,6,059,99249,1400000US06059099249,6059099249,992.49,CT,573416,0
6732,6,037,137402,1400000US06037137402,6037137402,1374.02,CT,3082254,0
6734,6,037,291110,1400000US06037291110,6037291110,2911.1,CT,711350,0
6746,6,037,302503,1400000US06037302503,6037302503,3025.03,CT,326627,0
6747,6,037,310501,1400000US06037310501,6037310501,3105.01,CT,1965651,0
6748,6,037,311400,1400000US06037311400,6037311400,3114.0,CT,939131,0
6749,6,037,400206,1400000US06037400206,6037400206,4002.06,CT,3704449,2205
6750,6,037,400403,1400000US06037400403,6037400403,4004.03,CT,12903634,6525
6751,6,037,400603,1400000US06037400603,6037400603,4006.03,CT,9188292,8684
6752,6,037,401312,1400000US06037401312,6037401312,4013.12,CT,2807852,0
6754,6,037,185202,1400000US06037185202,6037185202,1852.02,CT,1205737,0
6755,6,059,52426,1400000US06059052426,6059052426,524.26,CT,48158927,150936
6756,6,059,62604,1400000US06059062604,6059062604,626.04,CT,52255948,2569403
6757,6,037,103400,1400000US06037103400,6037103400,1034.0,CT,2500753,0
6758,6,037,106010,1400000US06037106010,6037106010,1060.1,CT,2517807,0
6759,6,037,106407,1400000US06037106407,6037106407,1064.07,CT,232136,0
6760,6,037,106649,1400000US06037106649,6037106649,1066.49,CT,1112675,0
6761,6,037,111204,1400000US06037111204,6037111204,1112.04,CT,3294685,16598
6762,6,037,113421,1400000US06037113421,6037113421,1134.21,CT,2196805,8498
6763,6,037,117408,1400000US06037117408,6037117408,1174.08,CT,376512,0
6769,6,037,530901,1400000US06037530901,6037530901,5309.01,CT,444140,0
6770,6,037,532101,1400000US06037532101,6037532101,5321.01,CT,1383490,52595
6771,6,037,532700,1400000US06037532700,6037532700,5327.0,CT,771359,0
6772,6,037,533603,1400000US06037533603,6037533603,5336.03,CT,806971,6
6773,6,037,533902,1400000US06037533902,6037533902,5339.02,CT,761152,0
6774,6,037,402405,1400000US06037402405,6037402405,4024.05,CT,900372,0
6775,6,037,402902,1400000US06037402902,6037402902,4029.02,CT,1845219,0
6776,6,037,403317,1400000US06037403317,6037403317,4033.17,CT,3841643,0
6777,6,037,404803,1400000US06037404803,6037404803,4048.03,CT,471769,16401
6780,6,037,212204,1400000US06037212204,6037212204,2122.04,CT,213185,0
6781,6,037,212620,1400000US06037212620,6037212620,2126.2,CT,288620,0
6782,6,037,214902,1400000US06037214902,6037214902,2149.02,CT,507189,0
6783,6,037,217002,1400000US06037217002,6037217002,2170.02,CT,771339,0
6784,6,037,219902,1400000US06037219902,6037219902,2199.02,CT,798150,2669
6785,6,037,221500,1400000US06037221500,6037221500,2215.0,CT,380722,0
6792,6,059,99417,1400000US06059099417,6059099417,994.17,CT,2576063,1047854
6793,6,037,119340,1400000US06037119340,6037119340,1193.4,CT,122149,0
6794,6,037,119700,1400000US06037119700,6037119700,1197.0,CT,1288673,21675
6795,6,037,120106,1400000US06037120106,6037120106,1201.06,CT,205877,415
6796,6,037,222500,1400000US06037222500,6037222500,2225.0,CT,652465,0
6797,6,037,226410,1400000US06037226410,6037226410,2264.1,CT,282483,0
6798,6,037,227020,1400000US06037227020,6037227020,2270.2,CT,440119,0
6799,6,037,228800,1400000US06037228800,6037228800,2288.0,CT,844483,0
6800,6,037,232400,1400000US06037232400,6037232400,2324.0,CT,1112949,0
6808,6,059,99602,1400000US06059099602,6059099602,996.02,CT,1328217,0
6809,6,059,110010,1400000US06059110010,6059110010,1100.1,CT,1295131,0
6810,6,059,110110,1400000US06059110110,6059110110,1101.1,CT,1971732,0
6811,6,059,110607,1400000US06059110607,6059110607,1106.07,CT,1259015,0
6813,6,037,293306,1400000US06037293306,6037293306,2933.06,CT,613566,1884
6815,6,059,21912,1400000US06059021912,6059021912,219.12,CT,20068018,4460
6816,6,059,32022,1400000US06059032022,6059032022,320.22,CT,4441798,24181
6817,6,059,32038,1400000US06059032038,6059032038,320.38,CT,3532421,0
6818,6,037,123206,1400000US06037123206,6037123206,1232.06,CT,602849,0
