,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
566,17,031,691300,1400000US17031691300,17031691300,6913.0,CT,647447,0
567,17,031,750200,1400000US17031750200,17031750200,7502.0,CT,1311132,0
568,17,031,671300,1400000US17031671300,17031671300,6713.0,CT,484665,0
574,17,043,845508,1400000US17043845508,17043845508,8455.08,CT,2296403,50305
576,17,031,823705,1400000US17031823705,17031823705,8237.05,CT,1955334,0
577,17,031,826100,1400000US17031826100,17031826100,8261.0,CT,3530817,108623
586,17,043,845200,1400000US17043845200,17043845200,8452.0,CT,2353819,0
587,17,031,10100,1400000US17031010100,17031010100,101.0,CT,379751,0
588,17,031,10702,1400000US17031010702,17031010702,107.02,CT,357548,0
589,17,043,841802,1400000US17043841802,17043841802,8418.02,CT,3802743,25210
590,17,043,843301,1400000US17043843301,17043843301,8433.01,CT,1768808,17914
591,17,043,845602,1400000US17043845602,17043845602,8456.02,CT,2667792,47875
592,17,043,846310,1400000US17043846310,17043846310,8463.1,CT,1261441,16182
600,17,031,200300,1400000US17031200300,17031200300,2003.0,CT,250668,0
601,17,031,222200,1400000US17031222200,17031222200,2222.0,CT,231074,0
603,17,031,300900,1400000US17031300900,17031300900,3009.0,CT,327299,0
604,17,031,310300,1400000US17031310300,17031310300,3103.0,CT,318572,0
606,17,031,480400,1400000US17031480400,17031480400,4804.0,CT,1809911,0
607,17,031,832500,1400000US17031832500,17031832500,8325.0,CT,742894,38645
622,17,031,806201,1400000US17031806201,17031806201,8062.01,CT,627820,0
623,17,031,806501,1400000US17031806501,17031806501,8065.01,CT,834963,0
624,17,031,808002,1400000US17031808002,17031808002,8080.02,CT,2754904,0
625,17,031,812301,1400000US17031812301,17031812301,8123.01,CT,603512,0
626,17,031,815300,1400000US17031815300,17031815300,8153.0,CT,780746,0
627,17,031,820603,1400000US17031820603,17031820603,8206.03,CT,2679936,124602
628,17,031,822302,1400000US17031822302,17031822302,8223.02,CT,1595919,0
629,17,031,829100,1400000US17031829100,17031829100,8291.0,CT,2620219,0
630,17,031,833100,1400000US17031833100,17031833100,8331.0,CT,922811,0
631,17,031,835500,1400000US17031835500,17031835500,8355.0,CT,914549,0
632,17,031,840200,1400000US17031840200,17031840200,8402.0,CT,826354,36519
635,17,031,20701,1400000US17031020701,17031020701,207.01,CT,591396,0
636,17,031,30400,1400000US17031030400,17031030400,304.0,CT,346486,0
637,17,031,50800,1400000US17031050800,17031050800,508.0,CT,162818,0
638,17,031,62400,1400000US17031062400,17031062400,624.0,CT,162936,0
639,17,031,70103,1400000US17031070103,17031070103,701.03,CT,69094,0
640,17,031,81900,1400000US17031081900,17031081900,819.0,CT,137297,0
641,17,031,151200,1400000US17031151200,17031151200,1512.0,CT,655584,0
642,17,031,190701,1400000US17031190701,17031190701,1907.01,CT,277868,0
643,17,031,812500,1400000US17031812500,17031812500,8125.0,CT,963641,0
644,17,031,817300,1400000US17031817300,17031817300,8173.0,CT,733391,0
