,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
68,"Census Tract 1207, Baltimore city, Maryland",2259,1038,376,6.6,63.8,2.17,3.01,20.5,10,0.0,0.0,8.4,3.4,73.7,1.6,90.1,7.8,10.0,11.6,47.2,23.2,2.5,1.9,12.8,0.3,6.0,4.1,15.2,0.0,72883,19.7,5.0,11.9,0.0,34534,46394,52557,67.9,67.9,8.5,2.4,0.0,0.0,1173,88.5,0.0,7.3,1173,24,510,120700,3.0,0.8,1.1,1.7,1038,55.9,458,2.04,2.8,25.0,29.7,9.7,14.5,0.0,1190,1274,4.8,10.8,1.1,0.8,74.4,2259,105,1514,high,1050295,0.0465
69,"Census Tract 1304, Baltimore city, Maryland",2056,777,368,20.7,52.6,2.63,3.67,14.0,33,0.0,22.2,9.9,6.1,91.9,0.1,96.1,4.6,0.8,16.1,23.9,28.1,11.4,7.5,11.5,0.0,13.3,17.5,7.5,3.1,51145,37.7,8.8,27.7,6.5,26518,38529,33448,39.0,39.0,6.2,25.0,0.0,73.0,1226,63.4,4.6,10.7,1226,24,510,130400,1.9,0.4,1.2,3.4,777,40.0,466,2.72,0.6,19.3,40.5,28.9,8.7,10.6,1302,1115,7.1,14.0,0.0,0.0,6.8,2056,261,1266,low,2612954,0.1269
70,"Census Tract 1307, Baltimore city, Maryland",4757,2445,923,2.3,62.2,1.84,2.65,11.8,0,-666666666.0,-666666666.0,6.0,1.3,79.3,1.9,91.3,7.4,14.6,4.0,69.4,9.6,3.8,8.1,17.5,0.0,2.4,9.6,10.4,5.2,99349,35.6,0.7,6.2,9.4,51250,57151,56141,85.0,85.0,2.2,1.2,0.0,0.0,2694,90.8,4.2,0.0,2694,24,510,130700,41.1,4.5,7.3,10.1,2445,46.2,1315,2.15,8.3,20.3,1.3,10.2,7.3,6.0,1840,1068,6.6,29.9,0.0,1.4,89.7,4757,105,1691,high,1055558,0.0221
71,"Census Tract 1403, Baltimore city, Maryland",2353,931,463,29.2,50.3,2.47,3.51,9.0,0,0.0,26.1,13.8,2.7,89.9,0.3,96.6,4.4,0.8,4.9,31.5,20.1,11.7,4.5,8.6,0.0,18.7,15.9,6.6,1.3,55833,26.6,6.6,40.9,2.6,30325,37216,36742,50.5,50.5,4.1,27.6,68.4,56.6,1507,61.8,0.0,11.1,1507,24,510,140300,5.2,0.0,3.0,2.7,931,31.4,639,2.73,3.2,23.1,26.0,7.5,12.3,0.0,1646,988,9.3,15.0,0.0,0.0,5.6,2353,38,2334,high,389282,0.0161
72,"Census Tract 1701, Baltimore city, Maryland",1634,926,260,18.9,71.9,1.7,2.95,8.8,27,0.0,0.0,13.7,4.0,76.2,0.0,92.1,5.7,5.6,4.3,40.9,22.4,7.6,6.0,10.7,0.0,17.4,11.2,9.0,0.8,50737,25.8,4.8,35.2,0.0,31107,52829,33828,50.1,50.1,6.6,17.3,0.0,35.7,1032,89.7,0.0,5.5,1032,24,510,170100,48.4,0.0,8.7,5.3,926,12.7,808,1.75,9.1,20.6,11.9,36.4,18.6,0.0,989,1049,4.5,14.4,0.0,0.0,31.0,1634,28,1659,high,282140,0.0171
73,"Census Tract 1802, Baltimore city, Maryland",948,365,135,17.8,63.0,2.23,3.56,12.8,0,-666666666.0,-666666666.0,23.4,2.3,79.4,2.4,95.5,3.9,4.5,13.8,30.7,29.6,15.2,6.8,11.7,0.0,32.9,7.7,4.1,0.0,64261,30.4,6.8,48.8,0.0,30114,34414,36250,49.8,49.8,15.5,34.1,0.0,82.8,593,61.6,0.0,9.9,593,24,510,180200,26.6,0.0,4.6,3.7,365,26.3,269,3.16,6.3,23.6,13.5,13.5,30.2,5.2,968,-666666666,2.8,22.3,0.0,0.0,12.0,948,23,665,low,234701,0.0243
74,"Census Tract 1903, Baltimore city, Maryland",2502,818,472,24.3,42.3,2.98,3.83,11.7,91,0.0,16.2,24.3,1.6,79.0,0.0,90.6,18.4,4.0,16.3,20.1,30.8,10.1,5.8,10.7,0.0,23.7,14.1,9.5,0.0,44858,23.1,9.9,60.4,0.0,20422,43750,36154,16.4,16.4,11.6,38.8,57.6,77.4,1393,58.7,37.3,9.6,1393,24,510,190300,11.6,0.0,1.6,5.8,818,24.8,615,2.36,1.7,22.7,30.0,0.0,10.3,9.4,1125,904,10.9,11.2,0.0,0.0,24.9,2502,37,1885,high,375717,0.0148
75,"Census Tract 2501.02, Baltimore city, Maryland",3236,1231,832,41.8,32.4,2.63,3.05,9.3,23,0.0,18.4,14.3,8.7,88.1,0.0,95.5,5.7,0.0,9.9,24.7,23.5,11.8,3.8,8.1,0.0,5.9,11.7,9.2,0.3,57142,23.2,3.3,21.5,0.5,26080,38041,41522,53.4,53.4,3.3,16.0,6.2,22.6,1348,91.3,2.8,7.5,1348,24,510,250102,0.0,0.0,0.1,0.9,1231,42.2,712,2.46,4.7,26.3,24.9,42.2,24.1,0.0,1194,1115,8.3,12.3,0.8,0.2,7.2,3236,73,948,low,737636,0.0226
76,"Census Tract 2503.01, Baltimore city, Maryland",2355,818,556,54.3,32.0,2.88,3.43,7.8,45,0.0,22.2,18.9,3.1,82.9,0.0,96.2,4.9,1.5,18.6,25.2,30.0,7.0,0.5,12.3,0.0,23.6,20.8,13.3,0.0,41663,33.1,5.4,57.7,0.0,27708,38194,40069,36.5,36.5,6.8,37.8,0.0,46.9,1060,77.2,0.0,11.0,1060,24,510,250301,0.6,0.0,1.7,0.0,818,31.1,564,2.53,7.0,25.4,54.7,25.2,7.9,0.0,1196,422,8.2,11.1,0.0,0.0,12.4,2355,189,1189,low,1890115,0.0803
77,"Census Tract 2504.01, Baltimore city, Maryland",3605,1157,673,17.9,41.8,3.11,4.0,11.7,54,14.8,44.3,23.7,6.3,84.9,1.9,82.8,21.3,13.9,11.1,19.3,25.2,20.2,2.7,7.5,0.0,12.5,10.6,10.9,4.4,67344,23.2,3.2,30.3,6.1,25201,37214,26184,36.7,36.7,17.6,21.5,44.6,42.0,1573,73.6,8.3,13.0,1573,24,510,250401,0.0,0.0,2.8,1.8,1157,39.3,702,3.58,1.7,22.3,38.5,29.2,17.4,0.0,1152,972,7.7,13.0,0.2,0.0,58.2,3605,118,2733,high,1181295,0.0327
78,"Census Tract 807, Baltimore city, Maryland",746,341,168,17.9,50.7,2.17,3.13,5.8,0,100.0,0.0,9.7,2.5,88.5,0.0,95.2,5.9,0.0,25.1,21.9,36.4,7.1,1.1,17.5,0.0,17.0,7.6,10.6,0.0,40006,54.8,3.2,48.1,0.0,29148,53693,23000,40.2,40.2,4.8,26.8,0.0,0.0,715,47.7,0.0,14.5,715,24,510,080700,6.9,6.9,0.0,2.9,341,51.6,165,2.18,5.3,20.5,14.8,0.0,4.5,0.0,1359,861,2.7,26.0,0.0,0.9,1.9,746,29,776,low,298756,0.0389
79,"Census Tract 1308.05, Baltimore city, Maryland",943,568,171,8.8,69.9,1.66,2.99,3.6,265,0.0,0.0,8.5,2.9,92.3,0.0,92.0,4.6,1.1,8.0,52.8,17.0,8.5,3.8,17.5,4.0,22.5,15.0,22.7,0.9,72685,55.6,9.7,25.0,2.9,40000,51250,50766,63.1,63.1,5.0,2.9,0.0,15.6,616,92.2,4.4,4.3,616,24,510,130805,44.8,0.0,2.6,5.7,568,45.6,309,2.35,1.4,36.6,11.2,17.4,36.7,5.4,1676,473,4.0,42.1,0.0,0.0,15.6,943,163,517,low,1632325,0.1729
80,"Census Tract 2101, Baltimore city, Maryland",2532,967,446,23.2,53.9,2.62,3.55,16.9,147,0.0,0.0,8.7,5.4,85.2,0.5,94.3,6.2,5.0,12.5,53.8,15.5,12.1,5.5,11.2,0.0,10.2,11.0,13.7,2.9,77390,13.2,5.5,23.3,2.7,36131,46250,43851,58.0,58.0,4.4,13.0,48.7,26.0,1170,82.6,5.9,11.6,1170,24,510,210100,0.3,0.0,0.0,2.5,967,41.2,569,1.98,5.7,22.9,9.5,21.9,30.7,0.0,1362,1353,4.9,7.7,0.6,0.2,30.3,2532,128,2995,high,1288090,0.0506
81,"Census Tract 2707.01, Baltimore city, Maryland",2468,1139,558,19.2,51.0,2.17,2.97,9.4,59,0.0,0.0,18.0,6.3,55.8,4.6,86.8,5.9,0.2,9.9,20.9,43.1,7.3,4.5,17.9,0.0,16.8,13.0,10.0,6.1,56916,18.3,7.7,37.1,7.5,26933,44453,31081,49.0,49.0,10.3,16.1,22.5,38.0,1296,87.9,-666666666.0,10.5,1296,24,510,270701,11.6,0.0,0.0,4.9,1139,0.0,1139,-666666666.0,11.5,21.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,1060,8.0,8.9,0.0,0.0,2.5,2468,38,938,low,387936,0.0154
82,"Census Tract 2702, Baltimore city, Maryland",1882,709,387,17.1,45.4,2.63,3.5,10.2,0,0.0,0.0,1.8,3.7,89.8,0.4,95.4,3.5,13.4,8.7,48.9,14.5,15.9,5.0,9.2,0.0,5.2,5.5,22.8,4.8,84097,26.2,2.7,13.0,3.6,39943,50625,50000,64.6,64.6,7.8,2.8,0.0,0.0,792,89.5,0.0,0.0,792,24,510,270200,0.8,0.8,0.6,1.9,709,70.1,212,2.77,4.1,32.2,9.1,16.3,24.1,1.4,1433,963,2.6,17.0,3.1,0.0,55.6,1882,93,665,low,938519,0.0494
83,"Census Tract 2606.04, Baltimore city, Maryland",1490,512,359,56.3,29.9,2.91,3.58,3.5,167,0.0,20.0,14.1,2.0,86.4,0.0,93.8,10.7,3.0,17.6,16.7,43.9,10.5,7.6,9.9,0.0,17.0,12.5,10.0,0.0,37323,22.5,8.2,49.8,0.0,24803,42188,26250,20.1,20.1,4.2,41.8,0.0,60.2,646,79.3,0.0,19.7,646,24,510,260604,0.0,0.0,0.0,0.0,512,34.6,335,2.54,8.2,20.9,50.8,37.9,3.4,0.0,1074,352,13.0,7.7,2.1,0.0,15.9,1490,50,722,low,503666,0.0336
84,"Census Tract 401, Baltimore city, Maryland",4404,2596,509,5.9,80.4,1.69,2.65,21.6,0,-666666666.0,-666666666.0,0.8,0.8,54.3,5.4,72.0,29.0,9.4,2.2,83.2,4.0,2.3,7.2,21.4,0.0,10.2,3.5,12.5,6.0,87026,4.5,0.0,4.7,10.4,59275,71016,48983,88.8,88.8,1.3,0.0,0.0,0.0,3141,82.6,0.0,8.0,3141,24,510,040100,88.9,3.9,19.3,14.6,2596,7.4,2403,1.4,16.5,8.7,0.0,9.3,6.7,9.3,2301,1509,5.2,3.7,0.3,0.2,51.5,4404,119,12230,high,1191002,0.027
85,"Census Tract 402, Baltimore city, Maryland",901,228,21,0.0,90.8,1.29,2.86,9.5,0,-666666666.0,-666666666.0,4.8,1.6,70.6,3.2,81.8,22.8,5.3,4.4,58.6,19.3,8.2,5.4,7.9,0.0,15.8,14.9,6.6,3.1,59070,7.9,9.6,20.6,19.0,8415,65735,51250,85.9,85.9,1.6,0.0,-666666666.0,-666666666.0,360,63.3,-666666666.0,16.8,360,24,510,040200,76.1,1.4,8.6,55.3,228,0.0,228,-666666666.0,20.6,18.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,1142,0.0,1.9,1.8,0.8,47.3,901,43,1155,low,435698,0.0477
86,"Census Tract 602, Baltimore city, Maryland",3241,1079,586,13.6,45.7,2.99,3.61,19.2,80,0.0,0.0,12.3,2.9,75.2,0.7,86.3,18.7,8.3,7.9,56.6,11.8,2.4,7.0,13.9,0.0,15.2,1.7,8.2,11.1,98122,14.9,2.9,29.5,14.8,47669,58333,51612,60.2,60.2,11.3,27.0,20.0,73.2,1476,73.1,22.5,6.4,1476,24,510,060200,1.2,0.5,0.7,4.5,1079,49.5,545,2.95,7.6,15.1,11.8,11.8,24.7,1.5,1484,1490,7.1,8.5,0.8,0.7,52.7,3241,25,2703,high,257736,0.0077
87,"Census Tract 905, Baltimore city, Maryland",1865,680,362,32.1,46.8,2.71,3.66,10.9,263,0.0,19.4,7.1,2.6,84.3,0.0,95.7,6.5,2.4,9.1,35.4,22.9,15.2,1.9,12.7,0.0,9.3,7.5,9.1,1.6,57101,36.8,8.5,27.1,3.0,30694,40050,36512,54.0,54.0,3.4,13.3,0.0,31.0,862,78.9,7.4,0.0,862,24,510,090500,0.0,0.0,0.0,4.5,680,52.9,320,2.97,5.0,22.9,36.1,33.9,15.8,0.0,1034,986,7.5,17.6,7.5,2.1,29.4,1865,74,1769,high,741595,0.0397
88,"Census Tract 908, Baltimore city, Maryland",2902,946,542,35.9,42.7,3.07,4.01,11.1,49,4.1,21.9,21.5,4.5,82.2,0.0,98.7,0.9,0.7,32.5,23.4,41.2,11.2,1.8,13.3,0.0,16.8,14.1,7.3,0.0,43855,47.4,10.3,42.1,0.0,25000,36250,28877,45.1,45.1,7.2,30.8,49.3,26.7,1477,64.0,0.0,8.3,1477,24,510,090800,2.9,0.0,0.0,0.0,946,54.2,433,3.42,0.0,23.4,39.6,11.9,1.6,0.0,1084,1147,6.5,21.8,0.0,0.0,2.1,2902,84,3155,high,846053,0.0289
89,"Census Tract 1201, Baltimore city, Maryland",4643,2340,982,3.9,58.0,1.98,2.68,14.1,0,-666666666.0,-666666666.0,1.4,3.4,81.8,5.6,69.4,29.7,9.3,8.0,80.7,2.6,2.1,3.3,14.8,0.8,9.2,4.9,13.1,17.1,112435,34.7,0.0,3.6,32.6,49444,89750,62708,85.3,85.3,2.1,6.8,0.0,0.0,2537,92.2,1.3,11.5,2537,24,510,120100,67.4,0.4,6.3,9.2,2340,50.6,1157,2.11,4.8,27.6,3.1,6.0,14.7,22.1,2598,1345,3.9,31.3,0.3,1.9,63.4,4643,103,663,low,1036127,0.0222
90,"Census Tract 1507.01, Baltimore city, Maryland",1573,589,320,36.7,45.7,2.67,3.76,6.4,48,54.3,0.0,5.9,4.6,94.0,0.0,99.4,0.3,0.0,7.4,32.0,16.3,20.2,9.2,11.1,0.0,10.5,7.5,2.7,1.2,62495,41.1,4.4,17.8,0.0,25893,32130,39125,54.9,54.9,8.8,15.9,0.0,26.3,820,71.8,3.1,4.8,820,24,510,150701,0.0,0.0,0.6,2.3,589,62.6,220,2.86,3.9,11.4,36.6,27.9,14.4,0.0,1230,1128,4.2,22.3,3.8,0.0,8.3,1573,85,962,low,858015,0.054
91,"Census Tract 1503, Baltimore city, Maryland",2301,703,476,37.7,32.3,3.27,4.05,6.3,21,18.1,3.9,13.7,3.8,82.2,0.0,96.0,5.5,0.4,13.4,24.1,30.2,8.7,1.6,15.2,0.0,14.5,10.0,9.4,4.0,65029,34.0,7.4,35.8,4.6,26500,43317,39477,44.7,44.7,9.1,16.6,0.0,23.8,1037,67.8,0.0,0.0,1037,24,510,150300,0.0,0.0,0.0,1.5,703,56.0,309,3.04,4.3,9.0,48.2,14.7,1.3,0.0,910,1105,10.9,17.4,0.0,0.0,0.5,2301,39,1272,low,399172,0.0169
92,"Census Tract 1507.02, Baltimore city, Maryland",2164,826,485,37.7,41.3,2.59,3.44,6.0,78,0.0,3.2,9.3,3.9,80.4,0.0,99.9,1.3,0.0,12.6,41.9,10.7,6.8,7.2,9.8,0.0,8.7,8.8,4.0,3.6,64760,34.9,12.3,27.5,0.0,35759,36786,54036,60.8,60.8,2.0,20.2,0.0,60.3,1141,72.4,5.4,7.4,1141,24,510,150702,0.0,2.6,0.0,0.0,826,68.4,261,2.28,2.5,14.8,36.1,31.2,9.0,0.0,1224,1161,3.5,19.5,1.8,0.0,2.9,2164,39,847,low,391519,0.018
93,"Census Tract 1511, Baltimore city, Maryland",6482,2614,1507,32.7,42.3,2.47,3.14,9.8,21,0.0,28.6,10.7,5.2,91.3,0.4,93.8,5.7,0.3,13.2,30.6,21.2,9.4,4.0,5.7,0.0,9.2,10.3,10.0,1.5,73662,42.5,3.1,19.4,2.7,37197,48168,36376,59.4,59.4,4.2,12.1,44.2,26.0,3097,84.4,0.0,11.6,3097,24,510,151100,4.5,0.0,0.7,0.0,2614,68.7,817,2.55,5.6,22.1,18.2,32.2,17.4,0.0,1363,969,5.5,26.7,1.4,0.0,1.6,6482,169,2182,high,1698800,0.0261
94,"Census Tract 1513, Baltimore city, Maryland",4127,1509,849,31.1,43.7,2.61,3.39,10.0,29,12.6,3.7,16.9,4.3,83.3,0.1,92.6,6.4,0.8,18.6,18.7,22.2,12.3,0.8,9.7,0.0,20.3,21.0,10.3,0.0,36862,32.5,7.0,33.5,0.0,23031,36321,29747,40.5,40.5,6.2,26.3,0.0,46.3,2131,70.8,7.1,5.0,2131,24,510,151300,3.4,0.5,1.0,2.2,1509,32.9,1013,2.84,5.5,27.1,49.2,13.9,4.6,5.0,1000,981,5.9,15.0,0.0,0.0,10.0,4127,92,2416,high,927386,0.0223
95,"Census Tract 1901, Baltimore city, Maryland",2131,808,390,29.6,51.7,2.61,3.84,9.1,85,22.7,37.5,25.2,1.8,87.3,1.6,92.0,12.8,0.4,16.5,16.7,42.4,13.7,2.5,18.5,0.0,24.1,16.0,3.8,0.7,49028,32.7,3.3,54.3,1.5,26971,33585,38056,22.9,22.9,4.7,53.8,87.5,68.8,1259,64.2,13.2,9.3,1259,24,510,190100,7.1,0.0,2.1,5.2,808,19.3,652,3.26,1.4,30.6,34.6,14.7,10.9,0.0,1155,766,9.2,15.7,0.4,0.0,6.1,2131,38,1285,high,383127,0.0178
96,"Census Tract 1902, Baltimore city, Maryland",1886,698,288,19.6,58.7,2.7,4.22,13.8,29,0.0,0.0,17.2,4.5,70.3,0.4,83.0,19.3,0.9,11.3,26.7,33.0,15.5,5.8,11.2,1.6,8.3,23.4,7.9,2.7,54846,22.2,7.6,44.1,4.2,27241,31344,38563,47.0,47.0,12.2,30.2,0.0,32.8,1139,61.3,27.2,2.2,1139,24,510,190200,0.0,0.4,0.5,3.9,698,28.7,498,2.43,4.4,23.8,12.5,18.0,2.5,5.0,1433,877,7.7,10.2,0.3,1.5,41.3,1886,28,1391,high,282075,0.0148
97,"Census Tract 2201, Baltimore city, Maryland",4335,2264,736,2.8,67.5,1.9,2.53,21.0,0,-666666666.0,-666666666.0,3.0,2.5,79.8,0.0,91.0,9.0,16.2,2.9,79.0,3.8,5.4,11.6,19.5,0.0,5.8,8.0,9.3,17.0,135148,32.5,0.0,10.9,35.2,60993,88725,58750,79.2,79.2,3.0,0.0,0.0,0.0,2352,96.3,3.6,0.0,2352,24,510,220100,42.9,0.0,5.2,1.6,2264,41.0,1336,2.03,7.9,19.7,3.1,4.0,3.2,28.8,2420,1338,1.3,19.8,1.2,2.5,76.7,4335,115,3771,high,1156857,0.0265
98,"Census Tract 2303, Baltimore city, Maryland",1431,730,185,3.7,74.7,1.92,2.36,29.8,0,0.0,50.0,2.9,1.0,67.5,0.0,93.3,9.9,32.4,1.0,73.0,5.9,3.5,9.6,21.8,0.0,1.4,4.1,16.3,10.5,116203,10.3,1.0,0.4,8.1,62575,64766,64079,87.6,87.6,0.9,1.6,23.1,0.0,766,95.3,9.8,0.0,766,24,510,230300,31.6,11.5,8.4,11.4,730,45.3,399,2.09,14.1,8.4,2.1,7.6,6.0,0.0,1879,1858,0.9,8.0,0.7,0.5,87.7,1431,131,418,low,1312475,0.0915
99,"Census Tract 2502.07, Baltimore city, Maryland",2308,817,483,31.1,40.9,2.82,3.85,4.9,0,44.4,0.0,7.8,9.9,89.7,2.4,89.1,8.8,1.2,10.6,24.2,25.8,10.1,4.2,13.1,0.0,13.5,18.5,4.2,2.9,52623,24.8,6.9,31.0,5.0,28553,41650,40375,41.2,41.2,8.5,22.6,16.3,47.4,933,87.6,0.0,0.7,933,24,510,250207,2.0,0.0,0.9,2.8,817,18.4,667,3.75,2.4,21.9,58.0,10.7,4.7,0.0,1098,979,9.7,14.4,1.0,0.6,10.4,2308,91,1008,low,917475,0.0394
100,"Census Tract 2503.03, Baltimore city, Maryland",2370,872,460,21.2,47.2,2.72,3.81,8.7,0,22.2,40.7,18.0,3.4,80.7,2.2,81.4,17.5,11.3,13.5,12.5,26.8,10.9,1.7,14.1,0.0,15.0,11.9,7.2,2.3,54981,40.6,4.9,27.8,2.8,26274,36293,36678,42.0,42.0,12.6,21.5,28.6,55.6,962,90.6,3.4,5.8,962,24,510,250303,12.6,0.0,0.8,0.0,872,48.2,452,2.75,7.7,18.3,44.0,32.4,8.1,0.0,1167,994,7.6,17.0,2.3,0.0,56.6,2370,100,1649,high,1004607,0.0422
101,"Census Tract 2707.03, Baltimore city, Maryland",2629,1103,600,15.6,45.6,2.38,3.03,11.7,0,0.0,0.0,2.6,7.8,84.5,0.4,89.0,12.4,10.3,3.5,38.4,25.1,6.5,8.6,11.4,0.0,1.5,3.5,7.2,6.3,78340,27.4,1.9,11.5,11.5,38125,57500,56944,67.4,67.4,7.8,3.5,0.0,33.3,1249,88.3,4.3,20.8,1249,24,510,270703,0.0,0.0,0.0,0.7,1103,66.1,374,2.49,4.3,31.2,4.8,21.7,31.7,1.5,1558,999,5.8,16.7,0.0,0.2,60.8,2629,99,1107,low,993947,0.0377
102,"Census Tract 2710.01, Baltimore city, Maryland",2479,829,481,29.0,42.0,2.95,4.08,5.5,70,0.0,0.0,15.7,2.9,84.7,0.6,91.8,5.9,0.0,16.4,33.3,19.9,10.6,7.2,12.2,0.0,9.9,9.5,12.9,1.6,56049,35.9,10.6,36.7,2.7,30410,37279,34632,47.5,47.5,6.3,8.9,10.2,18.9,1076,77.0,0.0,4.4,1076,24,510,271001,1.9,0.0,0.0,2.0,829,42.6,476,2.95,10.7,21.6,42.5,40.8,1.7,2.0,1219,1023,9.1,13.6,0.0,0.0,3.9,2479,50,976,low,505077,0.0202
103,"Census Tract 201, Baltimore city, Maryland",1713,808,366,11.4,54.7,2.12,2.8,14.5,0,0.0,52.4,4.8,2.7,70.8,0.0,88.0,10.8,22.3,5.2,72.1,9.0,4.2,8.5,19.5,0.0,2.2,5.6,13.7,14.4,108234,13.2,0.2,9.4,20.2,54784,69375,65208,78.1,78.1,4.7,4.1,0.0,13.3,1017,79.4,10.0,11.0,1017,24,510,020100,0.0,0.0,4.0,1.3,808,62.1,306,1.98,7.7,14.7,1.4,2.0,9.2,13.1,2062,1421,7.4,8.9,1.1,1.5,84.4,1713,17,750,low,174536,0.0099
104,"Census Tract 2602.02, Baltimore city, Maryland",5529,2336,1146,27.4,50.9,2.36,3.42,7.4,65,9.0,9.0,10.2,3.2,89.4,0.0,91.3,7.5,0.5,11.0,30.0,27.1,9.2,3.4,8.3,0.0,8.8,9.1,14.0,0.6,50212,21.9,3.3,26.4,1.1,30564,33991,36902,42.4,42.4,5.3,16.8,0.0,10.7,2820,82.8,4.6,13.7,2820,24,510,260202,4.3,0.0,1.3,9.0,2336,40.9,1381,2.6,5.4,15.8,46.8,29.6,18.5,0.0,991,848,5.7,12.0,0.0,0.0,4.3,5529,101,2394,high,1019290,0.0183
105,"Census Tract 2603.02, Baltimore city, Maryland",6986,2532,1648,45.0,34.9,2.76,3.46,5.7,46,0.0,24.4,13.8,6.6,89.7,0.0,96.4,5.3,0.5,17.8,25.5,24.6,16.0,5.6,15.7,0.0,18.4,14.3,9.4,0.6,50539,29.1,8.8,33.3,0.9,30966,31452,37908,55.2,55.2,8.8,28.5,23.3,38.2,2877,88.0,2.4,8.4,2877,24,510,260302,0.0,0.0,0.0,0.0,2532,57.8,1069,2.55,1.2,33.8,38.2,42.0,10.7,0.0,1143,1056,5.2,14.8,0.3,0.0,5.7,6986,89,2171,high,896758,0.0127
106,"Census Tract 2607, Baltimore city, Maryland",2884,920,513,9.6,44.2,3.12,3.93,15.6,182,0.0,0.0,14.3,3.4,75.2,0.3,60.9,54.2,6.7,2.5,33.9,20.0,5.8,5.3,10.7,0.0,6.4,13.8,16.8,5.8,90910,22.9,0.8,17.1,10.3,33750,47723,41897,56.4,56.4,20.5,11.5,0.0,4.3,1080,85.2,6.2,11.4,1080,24,510,260700,0.0,8.0,1.4,0.6,920,63.8,333,2.13,13.6,18.0,8.0,23.3,12.9,0.0,1544,1542,12.5,9.0,1.5,0.5,77.2,2884,75,1384,high,757011,0.026
107,"Census Tract 2609, Baltimore city, Maryland",3139,1554,517,4.9,66.7,2.01,2.68,22.6,9,57.1,42.9,3.9,2.6,67.5,1.8,95.5,4.7,20.5,2.1,71.2,4.1,3.9,10.1,22.2,0.0,3.5,4.4,11.5,11.8,121636,15.1,1.2,3.5,19.5,64047,75292,63722,89.5,89.5,2.5,1.7,0.0,0.0,1839,84.5,0.0,18.9,1839,24,510,260900,37.7,4.4,12.2,2.8,1554,43.8,874,2.19,11.8,12.4,3.1,1.5,19.4,1.8,1848,2227,6.8,9.9,1.2,1.5,88.9,3139,55,2176,high,550656,0.0175
108,"Census Tract 2610, Baltimore city, Maryland",2803,999,506,12.4,49.3,2.8,3.78,14.0,0,0.0,64.8,14.7,0.8,90.6,1.4,80.0,28.4,5.7,5.4,37.7,23.1,4.9,10.2,3.4,0.0,11.0,4.9,10.5,5.2,70864,20.6,9.2,27.0,9.3,32931,47917,42268,40.8,40.8,17.5,37.0,0.0,91.6,1334,74.9,6.5,22.2,1334,24,510,261000,0.0,0.0,1.2,0.9,999,58.2,418,2.79,3.4,15.2,23.8,8.3,15.3,1.7,1428,1147,12.5,12.4,1.2,0.0,55.6,2803,31,2573,high,310026,0.0111
