,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
399,"Census Tract 920, Kings County, New York",25.1,45.3,6.2,27.0,0.0,53.8,14.8,11.8,96.0,0.2,68.9,18.2,0.0,17.2,19.5,44.9,7.7,4.6,8.6,0.0,31.2,14.2,6.6,1.2,25.3,22.6,57.8,2.2,44.5,44.5,6.0,32.1,56.5,81.0,87.5,5.2,7.8,34.4,0.0,2.2,3.9,33.0,2.55,1.6,28.1,2.6,3.7,0.0,0.0,3.9,13.7,0.0,0.0,2.8,high,62.29789697767767,,50.336993492244865,84.71352060050475,80.50910644032349,77.19897398708909,100.0,83.13224192205755,91.47931479781543,047,092000,36,588,36047092000
400,"Census Tract 982, Kings County, New York",53.4,27.4,1.5,42.0,0.0,17.4,18.0,7.7,96.5,0.0,83.8,20.6,0.0,14.6,16.2,47.2,7.7,6.3,5.7,0.0,22.4,24.6,7.1,0.5,23.4,13.9,43.8,0.6,30.2,30.2,6.9,44.6,47.7,72.0,97.1,0.0,1.0,54.1,0.0,0.0,0.5,0.5,5.22,0.0,21.6,0.0,0.0,0.0,0.0,9.7,15.0,0.0,0.0,6.0,high,54.41055712263335,63.55468600523768,60.25469109480612,,35.65991085942778,127.7805953443376,100.0,92.09045764641719,90.60530860547962,047,098200,36,1063,36047098200
401,"Census Tract 944.01, Kings County, New York",27.4,21.3,6.1,12.0,0.0,20.7,6.3,11.3,98.3,0.0,39.1,22.4,0.0,9.3,21.0,31.8,10.7,5.2,9.5,0.0,5.9,6.2,13.9,7.1,47.1,2.6,10.1,9.0,67.3,67.3,9.9,4.4,0.0,13.3,93.5,0.0,0.0,0.8,0.0,0.6,2.2,57.4,3.82,0.0,44.1,1.9,1.2,0.0,34.7,1.6,27.7,0.0,0.0,2.6,low,96.13136152190515,93.66534717953009,88.0051336037792,90.92142783265369,100.25921091631427,108.4592234461868,100.0,114.66516127180351,103.42406609307159,047,094401,36,1463,36047094401
402,"Census Tract 966, Kings County, New York",22.5,21.6,4.3,14.0,0.0,23.1,5.0,9.9,99.4,0.3,47.2,30.3,0.0,3.9,22.2,30.8,9.9,6.8,3.9,0.0,4.1,5.8,19.4,6.0,26.6,1.6,8.0,5.6,64.9,64.9,8.4,7.7,0.0,43.2,95.4,0.0,0.0,0.0,0.0,4.2,0.8,58.7,3.51,3.1,32.0,0.0,0.0,0.0,60.9,7.1,17.0,3.2,0.0,7.6,low,89.79529923732932,92.51803308706651,79.27190610830827,90.15415839946677,98.95625263491213,77.2854875926032,100.0,120.3984193353937,111.58145722153921,047,096600,36,1031,36047096600
403,"Census Tract 1008, Kings County, New York",40.4,23.6,1.7,0.0,16.2,0.0,4.3,9.1,93.5,1.6,51.9,31.1,0.0,8.7,36.2,26.5,12.5,2.2,9.2,0.0,7.1,10.4,12.2,4.1,29.8,11.6,20.0,4.5,61.8,61.8,5.7,16.7,0.0,31.3,88.9,5.4,6.1,0.0,0.0,0.6,5.4,55.3,3.5,4.1,33.3,0.0,0.0,1.6,34.8,4.6,13.4,0.0,0.0,9.6,low,102.80487704421276,79.81795374809279,106.53462563200888,95.80405149838886,97.03610358863523,61.972579416606074,100.0,110.72354635308528,106.92009086241484,047,100800,36,4387,36047100800
404,"Census Tract 1164, Kings County, New York",32.7,32.3,5.6,0.0,13.0,17.9,6.9,3.2,97.0,0.4,64.1,31.8,0.0,5.9,24.2,31.0,3.5,9.7,8.1,1.2,10.4,12.7,13.3,5.0,32.2,8.5,29.2,7.4,53.6,53.6,7.8,13.3,0.0,24.9,93.0,0.0,5.1,3.3,0.0,6.6,5.9,40.1,3.4,1.6,32.8,0.0,0.0,1.7,15.0,6.6,14.9,0.5,0.0,15.3,high,78.99931393765658,57.50685683013789,81.78417715897713,90.88655194932704,96.76179658202423,100.78835042393591,100.0,121.11507659334248,123.5262085167954,047,116400,36,107,36047116400
405,"Census Tract 1168, Kings County, New York",31.4,22.2,10.0,0.0,0.0,0.0,4.6,1.6,89.8,0.0,53.4,63.1,0.0,1.2,23.3,30.7,3.4,4.1,8.6,0.0,10.4,21.3,13.6,6.3,9.0,1.4,25.6,8.1,56.1,56.1,6.2,18.5,0.0,23.3,83.0,17.6,5.9,2.4,0.0,7.6,14.4,17.4,4.8,1.3,27.8,0.0,0.0,0.0,47.3,6.6,4.7,4.3,0.0,38.9,high,88.27424135979204,,73.5725146518384,108.15011419603344,94.43018702583088,58.021791431461814,100.0,113.23184675590599,98.47136433650196,047,116800,36,2885,36047116800
406,"Census Tract 1182.02, Kings County, New York",21.3,15.4,1.9,30.0,14.7,18.6,2.6,4.0,95.3,0.2,47.3,74.7,0.0,2.9,18.9,31.0,9.6,2.7,8.3,0.0,6.3,6.3,10.0,4.9,17.3,2.1,10.6,4.4,55.4,55.4,8.8,13.2,0.0,36.7,80.1,0.0,10.5,5.9,0.0,6.2,12.0,36.7,4.03,1.6,39.4,0.0,0.0,0.0,47.5,9.0,8.1,0.0,1.6,50.9,low,81.02655167179154,74.1537690329335,82.68994841734032,104.83690527999887,98.3390618700374,90.89696152682288,100.0,127.9233205438558,115.07748199088249,047,118202,36,2888,36047118202
407,"Census Tract 1190, Kings County, New York",33.9,26.4,9.2,81.0,9.1,0.0,6.1,7.1,98.0,0.0,56.3,49.5,0.1,2.4,15.1,35.2,8.1,5.0,14.4,0.0,10.7,15.9,11.4,3.2,16.0,6.2,26.7,2.4,40.9,40.9,8.1,34.1,58.8,50.3,91.5,5.8,3.5,6.3,1.3,11.4,6.5,28.0,3.8,4.8,34.9,0.0,2.6,0.0,41.2,7.8,7.7,0.0,1.5,30.8,high,78.3722553093341,75.00973049308377,59.565906797237645,82.30708465096386,100.80782492953622,72.84445584287899,100.0,130.4316209466765,120.32151914489737,047,119000,36,4639,36047119000
408,"Census Tract 1196, Kings County, New York",25.1,30.0,3.9,17.0,0.0,24.3,8.8,7.4,96.3,1.0,49.0,54.5,0.0,4.1,24.4,30.2,10.1,3.4,10.5,0.0,14.0,12.3,9.6,0.8,13.9,4.9,32.6,0.7,52.7,52.7,8.9,27.0,0.0,43.4,81.6,10.0,7.0,10.8,0.0,11.2,14.5,27.8,3.17,1.9,23.3,0.0,2.3,0.0,25.4,8.6,12.7,0.0,0.0,23.2,high,84.38093758715522,72.50699328507568,77.52406618557669,99.01263276444338,83.73221376800255,140.35390601238797,100.0,99.25703022590493,98.47136433650196,047,119600,36,2890,36047119600
409,"Census Tract 1202, Kings County, New York",9.9,22.4,0.6,0.0,0.0,0.0,13.0,12.3,97.7,2.3,40.6,54.6,0.0,13.4,13.9,26.2,9.7,8.1,2.3,0.0,7.7,16.0,12.2,0.9,15.5,8.0,12.3,1.1,48.5,48.5,1.9,32.1,100.0,44.1,94.9,0.0,0.3,0.0,0.0,0.0,8.4,30.8,3.62,0.0,22.8,0.0,9.6,0.0,25.4,8.9,12.5,0.0,0.0,8.2,low,71.3990611654587,71.90800122733839,46.67807574967009,74.11125206919415,96.556066327066,56.839438822769004,100.0,122.90671973821439,119.44751295256157,047,120200,36,788,36047120200
410,"Census Tract 397, Kings County, New York",20.0,46.5,11.9,87.0,0.0,22.4,10.3,7.3,90.2,0.0,66.4,41.6,2.8,6.8,36.4,29.1,9.1,4.0,18.0,0.0,12.7,10.3,5.3,5.2,26.0,9.6,34.6,6.8,51.6,51.6,13.0,34.3,0.0,79.8,86.1,0.0,5.8,14.8,0.7,1.6,11.7,29.2,3.18,5.1,18.8,3.4,0.0,0.0,36.8,6.7,15.9,0.7,0.0,33.8,high,76.08815018528391,73.86603568797811,81.16904898571511,127.75036062562737,88.87547014195846,98.53899668056907,100.0,94.24042942026352,100.80204751606415,047,039700,36,2858,36047039700
411,"Census Tract 398, Kings County, New York",14.4,26.5,4.6,19.0,0.0,6.5,6.5,4.9,86.5,0.3,41.9,69.7,1.5,13.1,36.3,19.7,13.5,6.5,7.8,0.0,5.3,18.9,12.6,9.0,32.1,2.9,27.8,10.2,49.0,49.0,10.7,22.0,0.0,40.7,95.5,0.0,3.2,2.2,0.0,2.9,2.2,54.3,3.03,1.7,23.3,4.2,0.0,0.0,69.9,7.2,23.2,0.0,2.2,44.0,low,72.40134764767697,115.48422101680656,81.6189485558032,92.70009788231435,93.47011250269243,78.92924609737125,100.0,113.23184675590599,108.95943864453176,047,039800,36,622,36047039800
412,"Census Tract 405, Kings County, New York",21.1,47.6,13.6,98.0,,,10.4,7.1,92.5,0.7,72.8,51.1,0.7,2.9,33.7,26.9,16.6,5.8,12.9,0.0,19.4,9.7,19.8,6.5,13.7,6.8,19.0,12.3,50.7,50.7,13.3,21.2,0.0,64.3,88.7,0.0,5.3,14.2,3.4,5.0,8.4,16.0,3.7,12.1,9.5,0.0,0.0,0.0,37.4,11.6,7.3,0.0,0.4,22.6,low,94.6984444154172,76.14075779243666,77.86646762829858,91.20043489926717,107.1854628332416,48.15924040285349,100.0,94.9570866782123,100.80204751606415,047,040500,36,515,36047040500
413,"Census Tract 410, Kings County, New York",10.6,34.1,6.2,33.0,0.0,14.9,10.0,8.3,87.6,2.2,65.0,54.1,2.7,6.5,28.8,22.6,9.1,4.6,7.4,0.0,9.8,16.5,8.7,2.1,37.1,2.5,13.8,3.1,49.1,49.1,8.6,14.4,45.5,57.6,89.6,0.0,4.5,14.1,0.0,0.6,1.7,53.2,3.08,4.0,17.6,0.0,2.8,0.0,78.3,11.2,20.9,1.2,0.0,70.1,low,93.62312700861521,89.88681117785194,81.37011029801111,107.59210006280657,95.52741505227482,60.44417238585683,100.0,102.1236592577,102.84139529818104,047,041000,36,516,36047041000
414,"Census Tract 426, Kings County, New York",15.4,24.4,5.2,29.0,0.0,0.0,11.1,5.5,92.3,1.5,32.7,78.9,2.0,5.4,34.4,23.9,9.8,7.6,13.1,0.0,10.6,17.1,13.9,2.9,25.2,4.6,37.1,1.8,40.8,40.8,11.5,30.2,19.7,28.6,95.9,0.0,0.0,32.8,0.0,9.6,4.6,25.4,3.16,1.8,29.3,2.6,0.0,0.0,67.3,5.2,22.4,0.0,3.2,42.6,low,66.79307630119429,74.32387553875617,72.7085482207843,124.54177935957284,83.11502300312785,123.48375293713691,100.0,101.40700199975126,93.80999797737762,047,042600,36,1509,36047042600
415,"Census Tract 169, Kings County, New York",5.0,50.9,12.8,0.0,,,2.4,2.7,88.0,0.0,76.3,24.0,17.1,2.3,72.5,12.6,6.8,5.4,25.5,0.0,6.9,8.0,9.5,20.2,26.6,3.4,10.4,32.9,87.9,87.9,0.8,3.7,15.6,22.2,97.4,0.0,0.0,12.5,0.0,12.7,7.9,24.5,3.35,3.6,26.0,0.0,0.0,2.1,37.9,7.7,14.8,1.4,2.2,83.7,low,150.69553541693878,173.51044558280736,127.15634973175436,139.5384091900451,130.9130189050916,144.27585612902755,100.0,83.84889918000631,91.18797940037015,047,016900,36,4784,36047016900
416,"Census Tract 364, Kings County, New York",11.1,32.1,6.6,0.0,3.6,0.0,4.6,8.0,91.1,2.8,25.4,82.6,1.1,9.6,28.1,33.8,9.2,5.5,12.3,0.0,15.4,14.3,11.0,3.1,22.7,5.7,28.9,4.6,45.5,45.5,13.5,21.6,24.6,28.8,89.9,10.4,0.0,39.5,0.0,7.6,9.0,31.2,2.79,2.1,24.7,0.0,0.0,0.0,55.2,5.1,22.3,0.3,2.4,68.2,low,76.28709649708101,74.42521558477819,71.36084021658236,89.97977898283337,95.32168479731659,68.54761343567829,100.0,97.8237157100074,95.84934575949451,047,036400,36,871,36047036400
417,"Census Tract 373, Kings County, New York",23.3,54.4,21.8,20.0,9.5,54.0,8.6,5.8,92.5,0.0,81.0,22.6,2.1,5.7,41.5,28.0,5.1,6.7,12.5,0.0,11.7,19.4,6.8,7.1,24.9,0.0,29.9,0.0,59.0,59.0,6.6,27.3,17.6,35.5,92.3,3.7,2.5,24.2,0.0,2.0,1.1,19.9,2.81,3.5,24.7,0.0,5.8,2.4,39.1,7.2,12.4,0.0,0.0,19.5,high,80.55310981586933,76.08103955103081,70.50483660977761,99.67527454765028,82.77213924486412,121.147885588256,100.0,90.29881450154528,90.8966440029249,047,037300,36,4463,36047037300
418,"Census Tract 80, Kings County, New York",17.6,33.7,11.1,25.0,0.0,0.0,16.8,5.4,84.5,1.9,47.6,73.6,2.1,4.7,30.0,21.9,6.6,4.4,14.0,0.0,3.2,9.0,10.6,5.7,19.9,11.2,27.8,6.0,48.7,48.7,20.8,10.9,0.0,24.2,96.9,0.0,0.0,14.4,0.0,6.6,1.0,35.6,3.19,4.9,21.5,0.0,0.0,0.0,76.5,6.5,15.4,3.7,0.1,56.8,high,73.74108736762703,69.98615964027796,81.70255821042134,102.29096579715127,110.75145391918436,108.02665541861627,100.0,111.08187498205969,106.3374200675243,047,008000,36,575,36047008000
419,"Census Tract 88, Kings County, New York",12.9,46.1,9.6,0.0,0.0,0.0,10.6,5.4,90.4,0.4,58.9,49.8,9.1,3.9,45.1,21.2,3.7,10.4,10.6,0.0,4.7,4.2,15.8,1.1,23.8,4.3,11.2,0.5,66.9,66.9,8.6,9.8,0.0,100.0,93.9,0.0,5.8,36.1,0.0,4.6,4.6,51.6,2.24,5.6,21.0,3.0,10.9,0.0,27.1,6.1,18.9,0.0,2.0,60.4,low,102.47246042196952,97.49998213525612,96.67863991738005,67.72896542041178,101.6307459493692,76.01662137839628,100.0,82.05725603513442,87.10928383613638,047,008800,36,3391,36047008800
420,"Census Tract 92, Kings County, New York",22.1,18.5,7.4,53.0,0.0,24.6,19.5,1.5,92.6,0.6,42.9,84.4,1.1,9.6,21.3,37.1,12.0,4.7,9.8,0.0,10.8,9.8,9.7,4.5,16.4,6.5,26.0,2.7,33.5,33.5,14.1,35.7,27.1,48.2,97.4,0.0,0.0,33.3,0.0,2.1,1.8,20.2,3.54,3.2,21.8,0.0,0.0,0.0,38.2,8.6,11.7,0.7,0.2,27.0,low,54.322416351583996,55.290043323406216,70.12063033974664,68.74036603688549,87.64108861220905,163.45303868465484,100.0,119.68176207744492,103.71540149051687,047,009200,36,576,36047009200
421,"Census Tract 98, Kings County, New York",14.5,19.3,12.8,12.0,9.2,0.0,38.4,3.5,90.3,2.9,40.8,92.1,1.0,4.3,8.8,38.8,13.7,2.3,8.1,0.0,7.2,11.1,10.6,3.2,12.4,2.2,32.8,0.9,16.0,16.0,19.7,35.7,67.4,40.6,93.3,0.0,3.0,1.8,0.0,0.0,1.3,22.9,3.59,1.6,36.0,0.0,0.0,0.0,29.6,10.0,7.5,0.0,0.1,21.9,low,51.64041860393962,45.36233810060629,61.02509434093042,80.6679181346099,94.2930335225254,202.21113395497525,100.0,147.98972376642143,122.94353772190485,047,009800,36,4768,36047009800
422,"Census Tract 101, Kings County, New York",14.1,34.6,12.8,12.0,0.0,0.0,11.9,4.0,88.0,0.0,52.8,64.7,3.5,3.1,37.9,21.4,11.0,4.6,13.9,0.0,7.3,5.9,20.7,9.1,19.3,3.6,19.0,10.6,53.8,53.8,20.2,14.0,0.0,31.3,92.5,2.1,1.1,17.6,0.0,5.4,7.3,29.2,3.33,5.3,21.4,0.0,0.0,2.2,54.8,7.9,10.5,0.6,2.0,47.3,high,86.75066517451047,85.98340976232525,92.07015538307068,86.10855593357194,102.2479367142439,116.99523252357879,100.0,102.4819878866744,95.55801036204923,047,010100,36,3215,36047010100
423,"Census Tract 128.01, Kings County, New York",11.7,29.7,5.2,41.0,12.1,2.3,14.1,7.2,88.9,1.9,34.4,84.5,2.3,4.5,24.4,29.1,11.0,6.3,9.0,0.0,10.5,18.4,11.3,2.0,37.5,3.8,20.2,2.8,39.7,39.7,7.7,28.9,23.1,52.1,97.7,0.0,1.0,25.6,0.0,6.2,3.9,34.4,3.14,2.1,23.6,0.0,0.0,1.9,58.3,6.7,27.8,0.0,0.0,30.6,low,55.84851084460983,61.399400383590816,84.96134403446646,110.31241896228757,93.05865199277599,65.72150232221743,100.0,108.21524595026457,106.3374200675243,047,012801,36,1352,36047012801
424,"Census Tract 131, Kings County, New York",8.4,48.7,15.1,36.0,0.0,41.7,5.1,4.2,78.6,1.1,80.1,19.8,9.6,3.9,74.3,11.5,8.4,14.2,21.9,0.0,2.1,4.8,7.0,27.2,13.9,0.4,3.9,36.6,82.3,82.3,4.9,1.3,0.0,0.0,91.8,1.6,2.4,3.1,0.6,8.2,3.5,36.9,2.52,7.6,14.1,0.0,0.0,0.0,42.5,9.8,10.1,1.9,2.7,74.5,low,186.35477307575988,210.67328817402492,159.45754629922908,139.5384091900451,156.56072402321854,121.86883230087356,100.0,82.7739132930832,83.6132590667931,047,013100,36,706,36047013100
425,"Census Tract 135, Kings County, New York",9.2,37.4,7.8,22.0,7.8,39.8,3.8,2.5,83.9,1.6,78.6,26.9,14.0,3.7,78.9,5.0,7.5,9.9,23.0,0.0,4.8,0.0,9.8,35.3,15.2,0.0,6.5,48.4,90.0,90.0,1.7,3.0,0.0,26.2,92.4,0.7,0.0,17.0,2.2,6.0,2.2,55.1,2.87,4.1,26.0,0.9,0.0,0.0,37.0,10.5,9.8,0.0,5.8,80.8,low,214.14933564923504,220.32411791394324,182.67714181032392,124.01864110967264,177.27090302234777,113.04444453843456,100.0,94.59875804923792,95.84934575949451,047,013500,36,4782,36047013500
426,"Census Tract 140, Kings County, New York",8.5,37.3,6.4,70.0,15.6,0.0,7.7,9.2,92.8,0.3,64.5,57.3,9.8,3.4,43.9,23.8,5.5,12.7,14.2,0.0,9.1,4.2,5.2,10.2,28.1,1.7,15.1,12.5,78.4,78.4,3.8,4.2,0.0,55.2,98.3,0.0,2.9,33.5,0.0,3.8,5.8,41.1,2.96,0.0,28.7,1.8,0.0,1.8,66.9,7.1,22.0,0.0,3.6,75.4,low,129.92201483448008,113.8573513494174,127.96059498093841,96.78057623153587,91.75569371137381,57.070141770806615,100.0,88.50717135667334,90.02263781058906,047,014000,36,3285,36047014000
427,"Census Tract 141, Kings County, New York",3.2,55.0,13.8,12.0,0.0,72.0,4.1,2.9,83.0,2.7,64.3,35.5,9.9,6.8,78.5,7.1,8.3,8.6,26.2,0.0,11.4,6.4,9.4,21.4,15.1,1.5,6.3,22.9,85.2,85.2,6.6,11.3,0.0,20.5,87.2,6.6,4.6,22.2,0.0,9.1,6.0,29.6,2.72,9.1,19.2,0.0,0.0,0.0,35.8,8.9,6.1,3.9,2.7,72.9,low,158.02381095275584,174.31211773258866,135.54717578450342,130.6101830584151,149.0172813414165,87.46525517476326,100.0,79.90728426128808,88.857296220808,047,014100,36,3286,36047014100
428,"Census Tract 181, Kings County, New York",3.4,63.2,11.9,0.0,0.0,0.0,2.6,2.1,82.8,1.5,74.4,28.9,6.9,5.9,73.1,5.6,2.1,7.2,26.8,0.0,2.1,4.9,16.4,19.4,17.6,0.7,7.4,36.9,80.1,80.1,6.7,0.0,0.0,0.0,87.9,0.0,0.0,18.7,0.7,20.6,23.5,39.9,2.35,4.3,29.1,3.7,0.0,0.0,25.4,6.6,11.9,3.1,0.7,58.5,low,174.51872667770485,170.9841830069727,139.0169764511562,125.34392467608649,125.01541826295549,111.74674045572293,100.0,70.23241127897964,86.52661304124581,047,018100,36,3596,36047018100
429,"Census Tract 186, Kings County, New York",11.9,25.3,3.3,0.0,7.6,0.0,8.6,4.4,96.2,0.0,49.8,63.7,4.2,4.8,35.2,23.2,7.9,9.7,11.2,0.0,3.0,11.0,6.7,5.9,33.0,1.6,12.5,7.8,60.0,60.0,8.2,13.5,13.2,20.0,96.6,0.0,0.0,2.5,0.0,2.5,2.5,49.2,3.12,3.4,30.8,2.2,0.0,0.0,56.2,8.2,18.8,0.0,1.3,51.6,low,62.106505589113375,90.48218394823131,100.24598518108736,104.6276499800388,97.72187110516269,64.85636626707635,100.0,109.64856046616215,105.75474927263376,047,018600,36,1094,36047018600
430,"Census Tract 193, Kings County, New York",12.1,60.6,6.1,0.0,0.0,0.0,6.8,9.0,77.5,4.6,79.6,28.4,3.6,11.6,52.0,14.5,6.4,4.3,17.3,0.0,8.9,7.6,14.6,3.9,35.8,1.3,12.6,6.0,76.0,76.0,4.2,15.2,0.0,15.9,92.2,6.6,0.0,91.4,1.1,7.3,12.9,52.7,1.79,2.2,18.3,5.8,5.2,8.3,28.1,4.9,17.8,0.4,0.7,40.5,high,66.76537491600736,118.45022700662962,127.44898352291789,52.38357675667275,76.73738509942248,173.31558971326317,100.0,70.59073990795405,92.061985592706,047,019300,36,1878,36047019300
431,"Census Tract 354, Kings County, New York",7.0,36.6,0.9,46.0,0.0,27.1,2.2,10.9,94.9,0.0,40.0,70.7,0.3,3.7,46.0,16.4,12.7,13.1,15.0,0.7,4.8,16.8,15.0,8.5,46.3,2.5,20.9,13.4,72.7,72.7,0.6,6.8,0.0,0.0,92.9,0.0,0.0,94.4,0.0,5.2,0.0,56.7,2.04,0.6,31.0,1.1,0.0,4.3,20.2,4.1,46.0,0.8,0.0,99.0,high,101.86806656334544,100.47322669979502,103.3057003988988,57.614959255674684,64.87360706349747,158.69479038137888,100.0,73.81569756872352,76.91254492555184,047,035400,36,3536,36047035400
432,"Census Tract 874.01, Kings County, New York",31.3,35.8,3.6,21.0,0.0,12.3,12.0,5.8,93.8,1.4,55.1,25.4,0.0,15.5,29.3,42.7,8.2,9.0,8.2,0.0,9.8,19.9,9.2,0.9,43.7,5.1,29.2,1.3,42.9,42.9,5.7,29.9,60.4,61.6,90.7,0.0,0.0,42.0,0.0,3.0,7.2,17.7,2.92,5.1,40.5,0.0,10.6,0.0,32.5,6.5,22.4,0.0,0.0,5.6,low,77.37752375034863,76.6963184018788,80.79678695205816,80.80742166791663,83.59506026469707,107.19035723197986,100.0,95.67374393616107,100.51071211861887,047,087401,36,1709,36047087401
433,"Census Tract 884, Kings County, New York",30.6,38.2,3.7,79.0,10.7,27.2,11.9,9.5,91.6,0.0,50.7,11.9,0.0,11.2,24.0,41.0,12.9,3.8,13.3,0.0,14.3,12.6,11.6,2.1,27.0,8.0,32.1,3.4,45.5,45.5,13.1,22.5,46.6,39.1,90.4,4.5,2.9,20.7,0.0,1.8,8.4,16.4,3.39,4.2,28.0,0.0,1.7,0.0,61.0,9.1,17.8,0.2,0.4,2.8,high,72.24521256753242,95.8893992609776,68.35089265032933,113.24199316172864,88.464009632042,134.2979536264004,100.0,91.37380038846842,97.59735814416617,047,088400,36,1030,36047088400
434,"Census Tract 896, Kings County, New York",21.5,59.5,4.1,22.0,0.0,18.8,14.9,6.2,92.0,1.1,48.1,25.2,0.0,17.9,23.1,38.0,4.1,5.8,6.2,0.0,21.1,10.5,6.5,1.3,20.1,16.7,35.4,0.0,47.6,47.6,9.0,19.7,42.4,18.3,89.6,0.0,8.6,26.0,0.0,1.8,14.5,15.4,3.28,4.3,28.5,0.0,0.0,0.0,40.7,3.4,16.0,0.0,0.3,3.3,low,84.275168661896,73.44619835445833,81.97926635308613,100.72155104745069,84.0750975262663,91.56023250243105,100.0,72.74071168180035,97.30602274672087,047,089600,36,2998,36047089600
435,"Census Tract 908, Kings County, New York",27.8,55.3,3.7,62.0,0.0,12.3,28.8,5.7,71.8,0.4,80.5,28.2,0.6,33.2,5.8,40.8,19.4,2.5,14.4,0.0,46.1,9.1,6.0,0.0,27.3,20.4,64.6,0.0,9.7,9.7,10.8,45.8,100.0,64.8,85.4,0.0,5.3,75.1,0.0,5.7,2.7,0.8,5.8,0.0,20.8,0.0,0.0,0.0,100.0,9.1,6.6,0.6,0.4,14.5,high,40.139307135872116,51.91867714949513,60.19895132506071,,33.39687805488718,200.10596955413197,100.0,78.11564111641616,100.80204751606415,047,090800,36,3000,36047090800
436,"Census Tract 934, Kings County, New York",31.8,33.7,6.3,0.0,46.7,0.0,3.4,8.6,91.6,0.3,44.1,10.4,0.0,5.7,34.0,28.1,7.0,9.0,8.1,0.0,3.4,9.8,14.3,7.1,30.8,0.4,9.0,9.0,73.3,73.3,5.6,6.3,46.2,19.5,86.8,0.0,8.0,0.9,0.0,1.5,4.8,55.7,2.68,1.6,25.1,0.0,0.8,0.0,24.6,2.3,21.1,0.3,0.0,2.8,low,107.57455191185451,76.65831588462055,102.02368569475401,79.65651751813621,75.50300356967306,67.19223361595726,100.0,87.4321854697502,85.65260684891,047,093400,36,1687,36047093400
437,"Census Tract 954, Kings County, New York",23.2,24.4,3.8,36.0,0.0,10.1,10.5,10.5,96.1,0.2,53.4,15.2,1.1,4.6,34.7,17.1,10.5,7.9,4.8,0.0,5.5,4.9,18.3,8.0,35.2,1.3,6.8,8.9,72.3,72.3,8.0,8.9,0.0,31.5,94.7,0.0,3.1,0.6,0.0,0.0,4.7,51.0,3.16,6.1,23.4,0.0,0.0,0.0,71.7,5.3,21.4,0.0,0.0,1.3,low,105.36095940464381,99.31505474525764,108.37005662148329,109.75440482906069,107.45976983985256,121.98418377489237,100.0,103.55697377359756,97.88869354161145,047,095400,36,4359,36047095400
