,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
2196,"Census Tract 1607, Baltimore city, Maryland",35.3,38.0,6.0,12.0,12.1,23.5,13.9,7.7,90.9,0.0,96.3,0.5,0.0,14.3,25.5,37.4,10.0,4.7,5.6,0.7,11.9,12.4,5.3,1.5,32.4,11.2,38.6,2.5,38.6,38.6,6.1,26.6,30.0,49.7,64.4,9.1,2.3,0.8,0.0,0.0,0.5,42.5,2.68,7.3,22.6,69.4,3.4,6.7,1.9,5.9,15.7,0.0,0.0,0.6,high,62.86141475932444,92.54267332951413,66.43915519532236,78.4167545254731,99.21931735657226,139.9830811778103,100.0,113.54299872122763,110.08666954078517,510,160700,24
2197,"Census Tract 1702, Baltimore city, Maryland",32.6,60.7,5.9,58.0,0.0,12.9,23.1,2.5,83.2,0.6,98.7,1.8,2.4,13.6,13.1,50.7,8.2,2.7,19.6,0.0,39.3,18.5,1.7,0.0,29.7,6.1,53.5,0.0,27.8,27.8,11.0,51.3,38.6,69.6,75.0,0.0,11.0,34.1,0.0,4.1,11.2,4.2,4.65,8.0,16.1,12.3,28.1,43.9,0.0,8.3,15.4,0.8,0.0,7.4,high,45.2680366469342,52.40148243587137,62.35441938995208,,34.58605664488017,96.18171465755654,100.0,87.43206521739131,110.38101892458405,510,170200,24
2198,"Census Tract 1801, Baltimore city, Maryland",42.0,51.8,2.4,56.0,38.7,0.0,28.6,3.0,98.2,0.0,99.7,1.1,0.0,21.1,16.8,31.0,35.5,4.3,9.0,0.0,37.9,23.0,0.8,0.0,26.6,12.9,66.0,0.0,25.4,25.4,5.0,54.4,62.9,64.0,90.3,0.0,5.6,13.4,0.5,0.0,1.1,9.7,1.96,0.0,41.4,15.2,44.6,16.3,0.0,9.7,12.8,0.0,0.0,0.3,low,49.57078038429063,62.597551345119925,41.17078951558989,73.9793784957381,44.66230936819173,65.55636896046852,100.0,84.26710358056266,95.36920035084063,510,180100,24
2199,"Census Tract 1803, Baltimore city, Maryland",10.2,78.1,29.3,29.0,0.0,0.0,3.8,4.7,77.0,1.1,87.6,12.4,7.9,4.6,60.5,15.3,12.5,2.4,14.6,0.0,16.6,10.5,14.6,7.0,12.8,7.4,14.0,6.5,72.0,72.0,6.0,18.3,0.0,48.4,68.7,15.7,14.1,0.0,0.0,4.4,4.0,36.1,1.94,4.1,19.2,3.9,14.0,40.5,0.0,2.2,4.3,0.8,0.4,41.2,high,92.94662952855592,90.14499934812962,99.46535244339375,98.31561265881597,98.22076978939724,49.3696111924516,100.0,77.93718030690538,82.12347807989053,510,180300,24
2200,"Census Tract 2001, Baltimore city, Maryland",45.4,36.1,1.2,28.0,23.8,21.4,17.6,2.6,92.5,0.3,96.7,0.6,0.4,12.0,12.3,38.9,10.0,3.2,12.3,0.0,28.1,7.3,11.9,1.2,27.3,8.1,44.2,1.8,37.2,37.2,9.4,31.9,,60.2,63.5,13.1,0.0,0.0,0.0,1.4,0.0,33.4,2.82,3.1,23.2,46.0,6.9,7.9,5.0,2.9,13.4,0.0,0.0,1.9,high,60.71712443070112,49.93036976465968,75.58118295019872,75.64339450688873,100.03631082062456,59.340653977550026,100.0,118.29044117647061,119.50584982234965,510,200100,24
2201,"Census Tract 1603, Baltimore city, Maryland",37.8,44.9,4.7,217.0,0.0,19.4,31.1,0.0,90.2,0.0,97.0,1.1,0.0,16.5,18.9,21.0,0.0,3.4,6.9,0.0,26.3,19.9,4.3,3.3,43.1,0.0,45.4,0.0,31.6,31.6,5.3,42.1,100.0,69.2,47.8,0.0,3.2,10.1,0.5,0.5,0.0,24.0,2.6,12.0,33.7,60.6,0.0,16.0,0.0,5.4,24.9,0.0,1.0,6.0,low,72.06458421467073,92.83245842991326,68.20558856408991,70.44334447204304,78.70370370370371,35.287131934276886,100.0,94.15760869565217,97.13529665363396,510,160300,24
2202,"Census Tract 1207, Baltimore city, Maryland",6.6,63.8,20.5,10.0,0.0,0.0,8.4,3.4,73.7,1.6,90.1,7.8,10.0,11.6,47.2,23.2,2.5,1.9,12.8,0.3,6.0,4.1,15.2,0.0,19.7,5.0,11.9,0.0,67.9,67.9,8.5,2.4,0.0,0.0,88.5,0.0,7.3,3.0,0.8,1.1,1.7,55.9,2.04,2.8,25.0,29.7,9.7,14.5,0.0,4.8,10.8,1.1,0.8,74.4,high,97.82156170234815,92.08417772545799,118.87124015661472,82.50746055288505,115.64996368917939,73.13177159590045,100.0,85.84958439897699,88.59916452346613,510,120700,24
2203,"Census Tract 1304, Baltimore city, Maryland",20.7,52.6,14.0,33.0,0.0,22.2,9.9,6.1,91.9,0.1,96.1,4.6,0.8,16.1,23.9,28.1,11.4,7.5,11.5,0.0,13.3,17.5,7.5,3.1,37.7,8.8,27.7,6.5,39.0,39.0,6.2,25.0,0.0,73.0,63.4,4.6,10.7,1.9,0.4,1.2,3.4,40.0,2.72,0.6,19.3,40.5,28.9,8.7,10.6,7.1,14.0,0.0,0.0,6.8,low,75.11531167032108,76.47349406354638,75.6512974629155,90.27286860492129,101.21641249092231,66.55994794208557,100.0,104.04811381074168,108.02622385419292,510,130400,24
2204,"Census Tract 1307, Baltimore city, Maryland",2.3,62.2,11.8,0.0,,,6.0,1.3,79.3,1.9,91.3,7.4,14.6,4.0,69.4,9.6,3.8,8.1,17.5,0.0,2.4,9.6,10.4,5.2,35.6,0.7,6.2,9.4,85.0,85.0,2.2,1.2,0.0,0.0,90.8,4.2,0.0,41.1,4.5,7.3,10.1,46.2,2.15,8.3,20.3,1.3,10.2,7.3,6.0,6.6,29.9,0.0,1.4,89.7,high,145.17157112542256,113.43498817061797,126.97738253006274,127.57456085488108,96.94989106753813,154.00081340491298,100.0,72.79411764705883,78.00258670670605,510,130700,24
2205,"Census Tract 1403, Baltimore city, Maryland",29.2,50.3,9.0,0.0,0.0,26.1,13.8,2.7,89.9,0.3,96.6,4.4,0.8,4.9,31.5,20.1,11.7,4.5,8.6,0.0,18.7,15.9,6.6,1.3,26.6,6.6,40.9,2.6,50.5,50.5,4.1,27.6,68.4,56.6,61.8,0.0,11.1,5.2,0.0,3.0,2.7,31.4,2.73,3.2,23.1,26.0,7.5,12.3,0.0,9.3,15.0,0.0,0.0,5.6,high,85.89908086592077,73.86741298940908,83.10152987869053,114.12376476474688,89.68772694262891,76.17488205628761,100.0,97.71819053708441,103.31663371341067,510,140300,24
2206,"Census Tract 1701, Baltimore city, Maryland",18.9,71.9,8.8,27.0,0.0,0.0,13.7,4.0,76.2,0.0,92.1,5.7,5.6,4.3,40.9,22.4,7.6,6.0,10.7,0.0,17.4,11.2,9.0,0.8,25.8,4.8,35.2,0.0,50.1,50.1,6.6,17.3,0.0,35.7,89.7,0.0,5.5,48.4,0.0,8.7,5.3,12.7,1.75,9.1,20.6,11.9,36.4,18.6,0.0,4.5,14.4,0.0,0.0,31.0,high,88.11418659509306,104.85655526702205,76.51076568331455,68.57132645949858,95.2251270878722,52.89832438587929,100.0,67.2554347826087,86.8330682206728,510,170100,24
2207,"Census Tract 1802, Baltimore city, Maryland",17.8,63.0,12.8,0.0,,,23.4,2.3,79.4,2.4,95.5,3.9,4.5,13.8,30.7,29.6,15.2,6.8,11.7,0.0,32.9,7.7,4.1,0.0,30.4,6.8,48.8,0.0,49.8,49.8,15.5,34.1,0.0,82.8,61.6,0.0,9.9,26.6,0.0,4.6,3.7,26.3,3.16,6.3,23.6,13.5,13.5,30.2,5.2,2.8,22.3,0.0,0.0,12.0,low,85.30139888528731,68.30592085709168,81.98874470912122,67.1153124497418,,30.690092728160078,100.0,88.22330562659847,104.78838063240512,510,180200,24
2208,"Census Tract 1903, Baltimore city, Maryland",24.3,42.3,11.7,91.0,0.0,16.2,24.3,1.6,79.0,0.0,90.6,18.4,4.0,16.3,20.1,30.8,10.1,5.8,10.7,0.0,23.7,14.1,9.5,0.0,23.1,9.9,60.4,0.0,16.4,16.4,11.6,38.8,57.6,77.4,58.7,37.3,9.6,11.6,0.0,1.6,5.8,24.8,2.36,1.7,22.7,30.0,0.0,10.3,9.4,10.9,11.2,0.0,0.0,24.9,high,57.84768440045618,86.83628864699719,81.77161589554672,78.00075052268545,82.06245461147422,80.99853587115666,100.0,117.894820971867,112.73581399497519,510,190300,24
2209,"Census Tract 2501.02, Baltimore city, Maryland",41.8,32.4,9.3,23.0,0.0,18.4,14.3,8.7,88.1,0.0,95.5,5.7,0.0,9.9,24.7,23.5,11.8,3.8,8.1,0.0,5.9,11.7,9.2,0.3,23.2,3.3,21.5,0.5,53.4,53.4,3.3,16.0,6.2,22.6,91.3,2.8,7.5,0.0,0.0,0.1,0.9,42.2,2.46,4.7,26.3,24.9,42.2,24.1,0.0,8.3,12.3,0.8,0.2,7.2,low,73.87462585270283,75.5048972896096,93.91273538792086,82.7847965547435,101.21641249092231,104.7606962746055,100.0,104.04811381074168,89.7765620586617,510,250102,24
2210,"Census Tract 2503.01, Baltimore city, Maryland",54.3,32.0,7.8,45.0,0.0,22.2,18.9,3.1,82.9,0.0,96.2,4.9,1.5,18.6,25.2,30.0,7.0,0.5,12.3,0.0,23.6,20.8,13.3,0.0,33.1,5.4,57.7,0.0,36.5,36.5,6.8,37.8,0.0,46.9,77.2,0.0,11.0,0.6,0.0,1.7,0.0,31.1,2.53,7.0,25.4,54.7,25.2,7.9,0.0,8.2,11.1,0.0,0.0,12.4,low,78.48612473645285,75.80857619619223,90.62640032413181,82.92346455567271,38.30791575889616,76.23962908735969,100.0,113.93861892583121,100.96183864301955,510,250301,24
2211,"Census Tract 2504.01, Baltimore city, Maryland",17.9,41.8,11.7,54.0,14.8,44.3,23.7,6.3,84.9,1.9,82.8,21.3,13.9,11.1,19.3,25.2,20.2,2.7,7.5,0.0,12.5,10.6,10.9,4.4,23.2,3.2,30.3,6.1,36.7,36.7,17.6,21.5,44.6,42.0,73.6,8.3,13.0,0.0,0.0,2.8,1.8,39.3,3.58,1.7,22.3,38.5,29.2,17.4,0.0,7.7,13.0,0.2,0.0,58.2,high,71.38475636940046,73.8634433304995,59.22188390244496,79.8727685352299,88.23529411764707,116.70652350740198,100.0,123.03788363171356,117.73975351955632,510,250401,24
2212,"Census Tract 807, Baltimore city, Maryland",17.9,50.7,5.8,0.0,100.0,0.0,9.7,2.5,88.5,0.0,95.2,5.9,0.0,25.1,21.9,36.4,7.1,1.1,17.5,0.0,17.0,7.6,10.6,0.0,54.8,3.2,48.1,0.0,40.2,40.2,4.8,26.8,0.0,0.0,47.7,0.0,14.5,6.9,6.9,0.0,2.9,51.6,2.18,5.3,20.5,14.8,0.0,4.5,0.0,2.7,26.0,0.0,0.9,1.9,low,82.56509180807447,106.5714479159593,52.0204449188907,94.22490663140401,78.15904139433552,24.150642589881244,100.0,85.84958439897699,92.13135712905282,510,080700,24
2213,"Census Tract 1308.05, Baltimore city, Maryland",8.8,69.9,3.6,265.0,0.0,0.0,8.5,2.9,92.3,0.0,92.0,4.6,1.1,8.0,52.8,17.0,8.5,3.8,17.5,4.0,22.5,15.0,22.7,0.9,55.6,9.7,25.0,2.9,63.1,63.1,5.0,2.9,0.0,15.6,92.2,4.4,4.3,44.8,0.0,2.6,5.7,45.6,2.35,1.4,36.6,11.2,17.4,36.7,5.4,4.0,42.1,0.0,0.0,15.6,low,113.30464087837856,101.72250955791098,114.82043072836545,116.20378477868516,42.937545388525784,30.52822515047991,100.0,65.67295396419436,88.01046575586835,510,130805,24
2214,"Census Tract 2101, Baltimore city, Maryland",23.2,53.9,16.9,147.0,0.0,0.0,8.7,5.4,85.2,0.5,94.3,6.2,5.0,12.5,53.8,15.5,12.1,5.5,11.2,0.0,10.2,11.0,13.7,2.9,13.2,5.5,23.3,2.7,58.0,58.0,4.4,13.0,48.7,26.0,82.6,5.9,11.6,0.3,0.0,0.0,2.5,41.2,1.98,5.7,22.9,9.5,21.9,30.7,0.0,4.9,7.7,0.6,0.2,30.3,high,102.34524948941741,91.79836228396844,99.18037087557722,94.43290863279785,122.82135076252725,81.96974133723768,100.0,103.65249360613811,104.49403124860623,510,210100,24
2215,"Census Tract 2707.01, Baltimore city, Maryland",19.2,51.0,9.4,59.0,0.0,0.0,18.0,6.3,55.8,4.6,86.8,5.9,0.2,9.9,20.9,43.1,7.3,4.5,17.9,0.0,16.8,13.0,10.0,6.1,18.3,7.7,37.1,7.5,49.0,49.0,10.3,16.1,22.5,38.0,87.9,,10.5,11.6,0.0,0.0,4.9,0.0,,11.5,21.1,,,,,8.0,8.9,0.0,0.0,2.5,low,76.29084731943425,88.23162375371349,70.29771515321922,,96.2236746550472,79.89783634293151,100.0,85.84958439897699,87.42176698827058,510,270701,24
2216,"Census Tract 2702, Baltimore city, Maryland",17.1,45.4,10.2,0.0,0.0,0.0,1.8,3.7,89.8,0.4,95.4,3.5,13.4,8.7,48.9,14.5,15.9,5.0,9.2,0.0,5.2,5.5,22.8,4.8,26.2,2.7,13.0,3.6,64.6,64.6,7.8,2.8,0.0,0.0,89.5,0.0,0.0,0.8,0.8,0.6,1.9,70.1,2.77,4.1,32.2,9.1,16.3,24.1,1.4,2.6,17.0,3.1,0.0,55.6,low,113.1431817651269,100.48199114866816,113.08792373671892,99.3556226657851,87.41830065359478,60.92695623881569,100.0,104.04811381074168,103.02228432961178,510,270200,24
2217,"Census Tract 2606.04, Baltimore city, Maryland",56.3,29.9,3.5,167.0,0.0,20.0,14.1,2.0,86.4,0.0,93.8,10.7,3.0,17.6,16.7,43.9,10.5,7.6,9.9,0.0,17.0,12.5,10.0,0.0,22.5,8.2,49.8,0.0,20.1,20.1,4.2,41.8,0.0,60.2,79.3,0.0,19.7,0.0,0.0,0.0,0.0,34.6,2.54,8.2,20.9,50.8,37.9,3.4,0.0,13.0,7.7,2.1,0.0,15.9,low,70.2573751926606,83.73598503861753,59.37115996177743,74.46471649899037,31.953522149600584,48.236538148690414,100.0,115.12547953964196,105.37707940000291,510,260604,24
2218,"Census Tract 401, Baltimore city, Maryland",5.9,80.4,21.6,0.0,,,0.8,0.8,54.3,5.4,72.0,29.0,9.4,2.2,83.2,4.0,2.3,7.2,21.4,0.0,10.2,3.5,12.5,6.0,4.5,0.0,4.7,10.4,88.8,88.8,1.3,0.0,0.0,0.0,82.6,0.0,8.0,88.9,3.9,19.3,14.6,7.4,1.4,16.5,8.7,0.0,9.3,6.7,9.3,5.2,3.7,0.3,0.2,51.5,high,167.90331470164725,140.9546485612606,110.78771536791405,159.53753506906597,136.98257080610023,142.57296242069302,100.0,66.85981457800511,78.00258670670605,510,040100,24
2219,"Census Tract 402, Baltimore city, Maryland",0.0,90.8,9.5,0.0,,,4.8,1.6,70.6,3.2,81.8,22.8,5.3,4.4,58.6,19.3,8.2,5.4,7.9,0.0,15.8,14.9,6.6,3.1,7.9,9.6,20.6,19.0,85.9,85.9,1.6,0.0,,,63.3,,16.8,76.1,1.4,8.6,55.3,0.0,,20.6,18.4,,,,,0.0,1.9,1.8,0.8,47.3,low,23.836463824788893,130.47276421052248,115.9151218301369,,103.66739288307916,29.16853749796649,100.0,51.03500639386189,84.18392376648276,510,040200,24
2220,"Census Tract 602, Baltimore city, Maryland",13.6,45.7,19.2,80.0,0.0,0.0,12.3,2.9,75.2,0.7,86.3,18.7,8.3,7.9,56.6,11.8,2.4,7.0,13.9,0.0,15.2,1.7,8.2,11.1,14.9,2.9,29.5,14.8,60.2,60.2,11.3,27.0,20.0,73.2,73.1,22.5,6.4,1.2,0.5,0.7,4.5,49.5,2.95,7.6,15.1,11.8,11.8,24.7,1.5,7.1,8.5,0.8,0.7,52.7,high,135.02797315078573,115.78105658617797,116.73387839799074,102.89165668948017,135.2578068264343,104.92256385228566,100.0,118.29044117647061,106.26012755139958,510,060200,24
2221,"Census Tract 905, Baltimore city, Maryland",32.1,46.8,10.9,263.0,0.0,19.4,7.1,2.6,84.3,0.0,95.7,6.5,2.4,9.1,35.4,22.9,15.2,1.9,12.7,0.0,9.3,7.5,9.1,1.6,36.8,8.5,27.1,3.0,54.0,54.0,3.4,13.3,0.0,31.0,78.9,7.4,0.0,0.0,0.0,0.0,4.5,52.9,2.97,5.0,22.9,36.1,33.9,15.8,0.0,7.5,17.6,7.5,2.1,29.4,high,86.94431617802381,79.4924196642797,82.58132542950163,71.691356480406,89.50617283950618,60.37660647470311,100.0,107.21307544757033,107.73187447039403,510,090500,24
2222,"Census Tract 908, Baltimore city, Maryland",35.9,42.7,11.1,49.0,4.1,21.9,21.5,4.5,82.2,0.0,98.7,0.9,0.7,32.5,23.4,41.2,11.2,1.8,13.3,0.0,16.8,14.1,7.3,0.0,47.4,10.3,42.1,0.0,45.1,45.1,7.2,30.8,49.3,26.7,64.0,0.0,8.3,2.9,0.0,0.0,0.0,54.2,3.42,0.0,23.4,39.6,11.9,1.6,0.0,6.5,21.8,0.0,0.0,2.1,high,70.8154005489866,71.95006773608338,65.31279947490465,75.15805650363646,104.12127814088599,93.9479420855702,100.0,121.45540281329923,118.0341029033552,510,090800,24
2223,"Census Tract 1201, Baltimore city, Maryland",3.9,58.0,14.1,0.0,,,1.4,3.4,81.8,5.6,69.4,29.7,9.3,8.0,80.7,2.6,2.1,3.3,14.8,0.8,9.2,4.9,13.1,17.1,34.7,0.0,3.6,32.6,85.3,85.3,2.1,6.8,0.0,0.0,92.2,1.3,11.5,67.4,0.4,6.3,9.2,50.6,2.11,4.8,27.6,3.1,6.0,14.7,22.1,3.9,31.3,0.3,1.9,63.4,low,140.05586658976375,178.1384435672685,141.83035043364342,180.12973320705493,122.09513435003632,150.31023263380513,100.0,78.33280051150896,78.88563485810273,510,120100,24
2224,"Census Tract 1507.01, Baltimore city, Maryland",36.7,45.7,6.4,48.0,54.3,0.0,5.9,4.6,94.0,0.0,99.4,0.3,0.0,7.4,32.0,16.3,20.2,9.2,11.1,0.0,10.5,7.5,2.7,1.2,41.1,4.4,17.8,0.0,54.9,54.9,8.8,15.9,0.0,26.3,71.8,3.1,4.8,0.0,0.0,0.6,2.3,62.6,2.86,3.9,11.4,36.6,27.9,14.4,0.0,4.2,22.3,3.8,0.0,8.3,low,73.34492665659641,63.77257038235473,88.49130032398256,85.28082057146942,102.39651416122004,50.92353993818123,100.0,105.63059462915601,110.67536830838294,510,150701,24
2225,"Census Tract 1503, Baltimore city, Maryland",37.7,32.3,6.3,21.0,18.1,3.9,13.7,3.8,82.2,0.0,96.0,5.5,0.4,13.4,24.1,30.2,8.7,1.6,15.2,0.0,14.5,10.0,9.4,4.0,34.0,7.4,35.8,4.6,44.7,44.7,9.1,16.6,0.0,23.8,67.8,0.0,0.0,0.0,0.0,0.0,1.5,56.0,3.04,4.3,9.0,48.2,14.7,1.3,0.0,10.9,17.4,0.0,0.0,0.5,low,75.06432458192582,85.97685749307375,89.28743930708906,63.09394042279445,100.30864197530865,74.49145924841386,100.0,129.36780690537086,119.21150043855077,510,150300,24
2226,"Census Tract 1507.02, Baltimore city, Maryland",37.7,41.3,6.0,78.0,0.0,3.2,9.3,3.9,80.4,0.0,99.9,1.3,0.0,12.6,41.9,10.7,6.8,7.2,9.8,0.0,8.7,8.8,4.0,3.6,34.9,12.3,27.5,0.0,60.8,60.8,2.0,20.2,0.0,60.3,72.4,5.4,7.4,0.0,2.6,0.0,0.0,68.4,2.28,2.5,14.8,36.1,31.2,9.0,0.0,3.5,19.5,1.8,0.0,2.9,low,101.29151632924848,73.01393632385002,122.21638094074687,84.86481656868176,105.3921568627451,70.05628761997723,100.0,102.46563299232736,101.25618802681844,510,150702,24
2227,"Census Tract 1511, Baltimore city, Maryland",32.7,42.3,9.8,21.0,0.0,28.6,10.7,5.2,91.3,0.4,93.8,5.7,0.3,13.2,30.6,21.2,9.4,4.0,5.7,0.0,9.2,10.3,10.0,1.5,42.5,3.1,19.4,2.7,59.4,59.4,4.2,12.1,44.2,26.0,84.4,0.0,11.6,4.5,0.0,0.7,0.0,68.7,2.55,5.6,22.1,18.2,32.2,17.4,0.0,5.5,26.7,1.4,0.0,1.6,high,105.36481816882619,95.60526517825281,82.27372627693775,94.50224263326245,87.96296296296296,209.84512770457133,100.0,97.71819053708441,92.42570651285172,510,151100,24
2228,"Census Tract 1513, Baltimore city, Maryland",31.1,43.7,10.0,29.0,12.6,3.7,16.9,4.3,83.3,0.1,92.6,6.4,0.8,18.6,18.7,22.2,12.3,0.8,9.7,0.0,20.3,21.0,10.3,0.0,32.5,7.0,33.5,0.0,40.5,40.5,6.2,26.3,0.0,46.3,70.8,7.1,5.0,3.4,0.5,1.0,2.2,32.9,2.84,5.5,27.1,49.2,13.9,4.6,5.0,5.9,15.0,0.0,0.0,10.0,high,65.23797960174844,72.09099062737336,67.28052934792356,69.33400046460928,89.05228758169935,133.60549861721165,100.0,103.25687340153453,99.78444110782398,510,151300,24
2229,"Census Tract 1901, Baltimore city, Maryland",29.6,51.7,9.1,85.0,22.7,37.5,25.2,1.8,87.3,1.6,92.0,12.8,0.4,16.5,16.7,42.4,13.7,2.5,18.5,0.0,24.1,16.0,3.8,0.7,32.7,3.3,54.3,1.5,22.9,22.9,4.7,53.8,87.5,68.8,64.2,13.2,9.3,7.1,0.0,2.1,5.2,19.3,3.26,1.4,30.6,34.6,14.7,10.9,0.0,9.2,15.7,0.4,0.0,6.1,high,76.39848672826872,66.660497239072,86.07348051449151,80.08077053662373,69.53522149600582,68.9879616072881,100.0,103.25687340153453,113.03016337877405,510,190100,24
2230,"Census Tract 1902, Baltimore city, Maryland",19.6,58.7,13.8,29.0,0.0,0.0,17.2,4.5,70.3,0.4,83.0,19.3,0.9,11.3,26.7,33.0,15.5,5.8,11.2,1.6,8.3,23.4,7.9,2.7,22.2,7.6,44.1,4.2,47.0,47.0,12.2,30.2,0.0,32.8,61.3,27.2,2.2,0.0,0.4,0.5,3.9,28.7,2.43,4.4,23.8,12.5,18.0,2.5,5.0,7.7,10.2,0.3,1.5,41.3,high,77.16329305419777,62.21249443089096,87.22019206118183,99.3556226657851,79.61147421931737,61.05645030095982,100.0,106.81745524296677,124.21543996313191,510,190200,24
2231,"Census Tract 2201, Baltimore city, Maryland",2.8,67.5,21.0,0.0,,,3.0,2.5,79.8,0.0,91.0,9.0,16.2,2.9,79.0,3.8,5.4,11.6,19.5,0.0,5.8,8.0,9.3,17.0,32.5,0.0,10.9,35.2,79.2,79.2,3.0,0.0,0.0,0.0,96.3,3.6,0.0,42.9,0.0,5.2,1.6,41.0,2.03,7.9,19.7,3.1,4.0,3.2,28.8,1.3,19.8,1.2,2.5,76.7,high,172.76974902737362,176.10399337611028,132.8783103906447,167.78828112435446,121.45969498910677,140.33918984870667,100.0,75.1678388746803,74.47039410111937,510,220100,24
2232,"Census Tract 2303, Baltimore city, Maryland",3.7,74.7,29.8,0.0,0.0,50.0,2.9,1.0,67.5,0.0,93.3,9.9,32.4,1.0,73.0,5.9,3.5,9.6,21.8,0.0,1.4,4.1,16.3,10.5,10.3,1.0,0.4,8.1,87.6,87.6,0.9,1.6,23.1,0.0,95.3,9.8,0.0,31.6,11.5,8.4,11.4,45.3,2.09,14.1,8.4,2.1,7.6,6.0,0.0,0.9,8.0,0.7,0.5,87.7,low,177.25094757411347,128.54946446883244,144.93122130250424,130.27858687300085,168.66376180101673,46.326500732064424,100.0,75.95907928388746,69.46645457653823,510,230300,24
2233,"Census Tract 2502.07, Baltimore city, Maryland",31.1,40.9,4.9,0.0,44.4,0.0,7.8,9.9,89.7,2.4,89.1,8.8,1.2,10.6,24.2,25.8,10.1,4.2,13.1,0.0,13.5,18.5,4.2,2.9,24.8,6.9,31.0,5.0,41.2,41.2,8.5,22.6,16.3,47.4,87.6,0.0,0.7,2.0,0.0,0.9,2.8,18.4,3.75,2.4,21.9,58.0,10.7,4.7,0.0,9.7,14.4,1.0,0.6,10.4,low,80.8796852750086,82.66814679194131,91.31849841740053,76.12873251014099,88.87073347857662,74.7180738571661,100.0,111.56489769820972,113.32451276257297,510,250207,24
2234,"Census Tract 2503.03, Baltimore city, Maryland",21.2,47.2,8.7,0.0,22.2,40.7,18.0,3.4,80.7,2.2,81.4,17.5,11.3,13.5,12.5,26.8,10.9,1.7,14.1,0.0,15.0,11.9,7.2,2.3,40.6,4.9,27.8,2.8,42.0,42.0,12.6,21.5,28.6,55.6,90.6,3.4,5.8,12.6,0.0,0.8,0.0,48.2,2.75,7.7,18.3,44.0,32.4,8.1,0.0,7.6,17.0,2.3,0.0,56.6,high,74.42415336096298,72.03541540263927,82.95677733630752,80.91277854219904,90.2323892519971,76.7252318204002,100.0,107.60869565217392,112.1471152273774,510,250303,24
2235,"Census Tract 2707.03, Baltimore city, Maryland",15.6,45.6,11.7,0.0,0.0,0.0,2.6,7.8,84.5,0.4,89.0,12.4,10.3,3.5,38.4,25.1,6.5,8.6,11.4,0.0,1.5,3.5,7.2,6.3,27.4,1.9,11.5,11.5,67.4,67.4,7.8,3.5,0.0,33.3,88.3,4.3,20.8,0.0,0.0,0.0,0.7,66.1,2.49,4.3,31.2,4.8,21.7,31.7,1.5,5.8,16.7,0.0,0.2,60.8,low,107.99348583720459,114.12769365033914,128.79357458527446,108.02237272386125,90.68627450980394,85.10997234423297,100.0,94.15760869565217,89.1878632910639,510,270703,24
